,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXEPP,12 To 744,Range Of Values,,
2,LBXEPP,.,Missing,,
3,LBDEPPSI,0.21 To 13.24,Range Of Values,,
4,LBDEPPSI,.,Missing,,
5,LBXSEL,51 To 313,Range Of Values,,
6,LBXSEL,.,Missing,,
7,LBDSELSI,0.6 To 4,Range Of Values,,
8,LBDSELSI,.,Missing,,
