,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SEQN,Respondent sequence number.,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
1,WTSSCB2Y,Surplus specimen cardiac biomarkers 2 year weights,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
2,WTSSCB4Y,Surplus specimen cardiac biomarker 4 yr weights 1999-2002,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
3,SSTNT,Cardiac hs-Troponin T ng/L,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
4,SSTNTLC,Cardiac hs-Troponin T indicator for values less than blinding threshold value,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
5,SSTNIA,Cardiac hs-Troponin I (Abbott) ng/L,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
6,SSTNIALC,Cardiac hs-Troponin I (Abbott) indicator for greater than/equal or less then LoD,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
7,SSTNIS,Cardiac hs-Troponin I (Siemens) ng/L,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
8,SSTNISLC,Cardiac hs-Troponin I (Siemens) indicator for values less than blinding threshold value,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
9,SSTNIO,Cardiac hs-Troponin I (Ortho) ng/L,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
10,SSTNIOLC,Cardiac hs-Troponin I (Ortho) indicator for values less than blinding threshold value,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
11,SSPRISTP,Pristine sample indicator for SSTROP_A,Both males and females 1 YEARS - 150 YEARS,,,,,,,,,,,,,
