,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SAMPLEID,Pool identification number,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RIAGENDR,Gender,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,ETHNICTY,Ethnicity - Recode,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIDAGGRP,Age group,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIANSMP,Number of samples in a pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,WTSMSMPA,Adjust sum sampling weights in same pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBCBB1,224455-hexabromobiphenyl (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBCBB1LA,224455-hxbrmbiphl lipid adj (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBDBB1LC,224455-hexabromobiphenyl comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBCBR1,224-tribromodiphenyl ether (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBCBR1LA,224-tribromodiphl ether lipid adj (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBDBR1LC,224-tribromodiphenyl ether comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBCBR11,PBDE 209 (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBCBR11L,PBDE 209 lipid adj (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBDBR11C,PBDE 209 comment,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBCBR2,244-tribromodiphenyl ether (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBCBR2LA,244-tribrmdphenyl ether lpd adj (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBDBR2LC,244-tribromodiphenyl ether comment,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBCBR3,2244-tetrabromodiphenyl ether (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBCBR3LA,2244-tetrmdiphnyl ether lpd adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBDBR3LC,2244-tetrabromphenyl ether comment,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBCBR4,22344-pentbromodiphenyl ether(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBCBR4LA,22344-pentabromphnyl lpd adj (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBDBR4LC,22344-pentabromphenyl ether comt,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBCBR5,22445-pentabromodiphnyl ether(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBCBR5LA,22445-pentabromphenyl lpid adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBDBR5LC,22445-pentabromodiphenyl ether comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
27,LBCBR6,22446-pentabromodiphyl ether(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
28,LBCBR6LA,22446-pentabromdphyl lipid adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
29,LBDBR6LC,22446-pentabromdphenyl ether comt,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
30,LBCBR66,2344-tetrabromodiphenyl ether(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
31,LBCBR66L,2344-tetrabromodiphyl lipid adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
32,LBDBR66C,2344-tetrabromodiphenyl ether comt,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
33,LBCBR7,224455-hxbromodiphnyl ether(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
34,LBCBR7LA,224455-hxbromphenyl lipid adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
35,LBDBR7LC,224455-hexabromphenyl ether comt,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
36,LBCBR8,224456-hexabromodiphyl ether(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
37,LBCBR8LA,224456-hxabromphenyl lpd adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
38,LBDBR8LC,224456-hexabromphenyl ether comt,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
39,LBCBR9,2234456-heptabromodiphyl ethr(pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
40,LBCBR9LA,2234456-heptabrophenl lipid adj(ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
41,LBDBR9LC,2234456-heptabrophenl ether cmt,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
