,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,URXVOL1,0 To 525,Range Of Values,,
2,URXVOL1,.,Missing,,
3,URDFLOW1,0 To 11.81,Range Of Values,,
4,URDFLOW1,.,Missing,,
5,URDTIME1,11 To 1606,Range Of Values,,
6,URDTIME1,.,Missing,,
7,URXVOL2,0 To 452,Range Of Values,,
8,URXVOL2,.,Missing,,
9,URDFLOW2,0 To 76,Range Of Values,,
10,URDFLOW2,.,Missing,,
11,URDTIME2,1 To 253,Range Of Values,,
12,URDTIME2,.,Missing,,
13,URXVOL3,0 To 410,Range Of Values,,
14,URXVOL3,.,Missing,,
15,URDFLOW3,0 To 6.905,Range Of Values,,
16,URDFLOW3,.,Missing,,
17,URDTIME3,13 To 150,Range Of Values,,
18,URDTIME3,.,Missing,,
