,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,LBXTC,77 To 545,Range Of Values,,
2,LBXTC,.,Missing,,
3,LBDTCSI,1.99 To 14.09,Range Of Values,,
4,LBDTCSI,.,Missing,,
