,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSB2YR,3829.845402 To 1395405.4654,Range Of Values,,
2,WTSB2YR,0,Participants 3+ Years With No Lab Specimen,,
3,WTSB2YR,.,Missing,,
4,URXBCPP,0.0707 To 26.1,Range Of Values,,
5,URXBCPP,.,Missing,,
6,URDBCPLC,0,At Or Above The Detection Limit,,
7,URDBCPLC,1,Below Lower Detection Limit,,
8,URDBCPLC,.,Missing,,
9,URXBCEP,0.0707 To 268,Range Of Values,,
10,URXBCEP,.,Missing,,
11,URDCEPLC,0,At Or Above The Detection Limit,,
12,URDCEPLC,1,Below Lower Detection Limit,,
13,URDCEPLC,.,Missing,,
14,URXBDCP,0.0707 To 260,Range Of Values,,
15,URXBDCP,.,Missing,,
16,URDBDCLC,0,At Or Above The Detection Limit,,
17,URDBDCLC,1,Below Lower Detection Limit,,
18,URDBDCLC,.,Missing,,
19,URXDBUP,0.0707 To 62.3,Range Of Values,,
20,URXDBUP,.,Missing,,
21,URDDUPLC,0,At Or Above The Detection Limit,,
22,URDDUPLC,1,Below Lower Detection Limit,,
23,URDDUPLC,.,Missing,,
24,URXDPHP,0.0707 To 270,Range Of Values,,
25,URXDPHP,.,Missing,,
26,URDDPHLC,0,At Or Above The Detection Limit,,
27,URDDPHLC,1,Below Lower Detection Limit,,
28,URDDPHLC,.,Missing,,
29,URXTBBA,0.0354 To 1.36,Range Of Values,,
30,URXTBBA,.,Missing,,
31,URDBBALC,0,At Or Above The Detection Limit,,
32,URDBBALC,1,Below Lower Detection Limit,,
33,URDBBALC,.,Missing,,
