,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,LBDFOT,,,,,,,,,,,,
1,LBDFOTSI,,,,,,,,,,,,
2,LBDSF1LC,,,,,,,,,,,,
3,LBDSF2LC,,,,,,,,,,,,
4,LBDSF3LC,,,,,,,,,,,,
5,LBDSF4LC,,,,,,,,,,,,
6,LBDSF5LC,,,,,,,,,,,,
7,LBDSF6LC,,,,,,,,,,,,
8,LBXSF1SI,,,,,,,,,,,,
9,LBXSF2SI,,,,,,,,,,,,
10,LBXSF3SI,,,,,,,,,,,,
11,LBXSF4SI,,,,,,,,,,,,
12,LBXSF5SI,,,,,,,,,,,,
13,LBXSF6SI,,,,,,,,,,,,
14,SEQN,,,,,,,,,,,,
15,WTFOLPRP,,,,,,,,,,,,
