,Column,English_Text,Target,English_Instructions,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
0,SAMPLEID,Pool identification number,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
1,RIDRETH3,Recode of reported race and Hispanic origin information,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
2,RIDAGGRP,Age group,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
3,RIAGENDR,Gender,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
4,RIANSMP,Number of samples in a pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
5,WTBSMSMA,Adjust sum sampling weights in same pool,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
6,LBCBHC,Beta-hexachlorocyclohexane (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
7,LBCBHCLA,Beta-hexachlorocyclohexane Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
8,LBDBHCLC,Beta-hexachlorocyclohexane comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
9,LBCHCB,Hexachlorobenzene (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
10,LBCHCBLA,Hexachlorobenzene Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
11,LBDHCBLC,Hexachlorobenzene comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
12,LBCMIR,Mirex (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
13,LBCMIRLA,Mirex Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
14,LBDMIRLC,Mirex comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
15,LBCOXY,Oxychlordane (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
16,LBCOXYLA,Oxychlordane Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
17,LBDOXYLC,Oxychlordane comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
18,LBCPDE,pp-dichlorodiphenyltrichloroethene (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
19,LBCPDELA,pp-dichlorodiphenyltrichloroethene Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
20,LBDPDELC,pp-dichlorodiphenyltrichloroethene comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
21,LBCPDT,pp-dichlorodiphenyltrichlorethane (pg/g) ,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
22,LBCPDTLA,pp-dichlorodiphenyltrichlorethane Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
23,LBDPDTLC,pp-dichlorodiphenyltrichlorethane comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
24,LBCTNA,trans-Nonachlor (pg/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
25,LBCTNALA,trans-Nonachlor Lipid Adjusted (ng/g),Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
26,LBDTNALC,trans-Nonachlor comment code,Both males and females 12 YEARS - 150 YEARS,,,,,,,,,,,,,
