"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"DR1TOT_I","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"DR1TOT_I","WTDRD1","WTDRD1","Dietary day one sample weight","Dietary day one sample weight","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1974.178694 to 454277.71731"", ""0"", "".""]; Value.Description=[""Range of Values"", ""Day 1 dietary recall not done/incomplete"", ""Missing""]; Count=[""8506"", ""1038"", ""0""]; Cumulative=[""8506"", ""9544"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"DR1TOT_I","WTDR2D","WTDR2D","Dietary two-day sample weight","Dietary two-day sample weight","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1663.514111 to 579148.95623"", ""0"", "".""]; Value.Description=[""Range of Values"", ""Day 2 dietary recall not done/incomplete"", ""Missing""]; Count=[""7027"", ""1479"", ""1038""]; Cumulative=[""7027"", ""8506"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1DRSTZ","DR1DRSTZ","Dietary recall status","Dietary recall status","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""4"", ""5"", "".""]; Value.Description=[""Reliable and met the minimum criteria"", ""Not reliable or not met the minimum criteria"", ""Reported consuming breast-milk"", ""Not done"", ""Missing""]; Count=[""8327"", ""110"", ""179"", ""928"", ""0""]; Cumulative=[""8327"", ""8437"", ""8616"", ""9544"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1EXMER","DR1EXMER","Interviewer ID code","Interviewer ID code","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""14 to 91"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8616"", ""928""]; Cumulative=[""8616"", ""9544""]; Skip.to.Item=[""NA"", ""NA""]"
"DR1TOT_I","DRABF","DRABF","Breast-fed infant (either day)","Indicates whether the sample person was an infant who was breast-fed on either of the two recall days. ","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""180"", ""8326"", ""1038""]; Cumulative=[""180"", ""8506"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DRDINT","DRDINT","Number of days of intake","Indicates whether the sample person has intake data for one or two days.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Day 1 only"", ""Day 1 and day 2"", ""Missing""]; Count=[""1479"", ""7027"", ""1038""]; Cumulative=[""1479"", ""8506"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1DBIH","DR1DBIH","# of days b/w intake and HH interview","Number of days between intake day and the day of family questionnaire administered in the household.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""-32 to 70"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""8413"", ""1131""]; Cumulative=[""8413"", ""9544""]; Skip.to.Item=[""NA"", ""NA""]"
"DR1TOT_I","DR1DAY","DR1DAY","Intake day of the week","Intake day of the week","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", "".""]; Value.Description=[""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Missing""]; Count=[""1477"", ""602"", ""814"", ""705"", ""664"", ""2340"", ""2014"", ""928""]; Cumulative=[""1477"", ""2079"", ""2893"", ""3598"", ""4262"", ""6602"", ""8616"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1LANG","DR1LANG","Language respondent used mostly","The respondent spoke mostly:","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", "".""]; Value.Description=[""English"", ""Spanish"", ""English and Spanish"", ""Other"", ""Asian Languages"", ""Asian Languages and English"", ""Missing""]; Count=[""7401"", ""1007"", ""76"", ""47"", ""54"", ""43"", ""916""]; Cumulative=[""7401"", ""8408"", ""8484"", ""8531"", ""8585"", ""8628"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1MRESP","DR1MRESP","Main respondent for this interview","Who was the main respondent for this interview?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""77"", ""99"", "".""]; Value.Description=[""SP"", ""Mother of SP"", ""Father of SP"", ""Spouse of SP"", ""Child of SP"", ""Grandparent of SP"", ""Friend, Partner, Non Relative"", ""Translator, not a HH member"", ""Child care provider, Caretaker"", ""Other Relative"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6575"", ""1575"", ""213"", ""14"", ""19"", ""50"", ""2"", ""3"", ""12"", ""40"", ""0"", ""0"", ""1041""]; Cumulative=[""6575"", ""8150"", ""8363"", ""8377"", ""8396"", ""8446"", ""8448"", ""8451"", ""8463"", ""8503"", ""8503"", ""8503"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1HELP","DR1HELP","Helped in responding for this interview","Who helped in responding for this interview","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""77"", ""99"", "".""]; Value.Description=[""SP"", ""Parent of SP"", ""Spouse of SP"", ""Child of SP"", ""Grandparent of SP"", ""Friend, Partner, Non Relative"", ""Translator, not a HH member"", ""Child care provider, Caretaker"", ""Other Relative"", ""No One"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""627"", ""482"", ""16"", ""13"", ""20"", ""3"", ""71"", ""1"", ""48"", ""7212"", ""0"", ""0"", ""1051""]; Cumulative=[""627"", ""1109"", ""1125"", ""1138"", ""1158"", ""1161"", ""1232"", ""1233"", ""1281"", ""8493"", ""8493"", ""8493"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DBQ095Z","DBQ095Z","Type of table salt used","What type of salt {do you/does SP} usually add to {your/his/her/SPs} food at the table? Would you say . . .","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""91"", ""99"", "".""]; Value.Description=[""Ordinary salt [includes regular iodized salt, sea salt and seasoning salts made with regular salt]"", ""Lite salt"", ""Salt substitute"", ""Doesn't use or add salt products at the table"", ""Other"", ""Don't know"", ""Missing""]; Count=[""5138"", ""258"", ""85"", ""2970"", ""0"", ""165"", ""928""]; Cumulative=[""5138"", ""5396"", ""5481"", ""8451"", ""8451"", ""8616"", ""9544""]; Skip.to.Item=["""", """", """", ""DRQSPREP"", """", ""DRQSPREP"", """"]"
"DR1TOT_I","DBD100","DBD100","How often add salt to food at table","How often {do you/does SP} add ordinary salt to {your/his/her/SPs} food at the table? Would you say . . .","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Rarely"", ""Occasionally"", ""Very often"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2974"", ""1571"", ""922"", ""0"", ""14"", ""4063""]; Cumulative=[""2974"", ""4545"", ""5467"", ""5467"", ""5481"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DRQSPREP","DRQSPREP","Salt used in preparation?","How often is ordinary salt or seasoned salt added in cooking or preparing foods in your household? Is it never rarely occasionally or very often?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""9"", "".""]; Value.Description=[""Never"", ""Rarely"", ""Occasionally"", ""Very Often"", ""Don't know"", ""Missing""]; Count=[""523"", ""1493"", ""2875"", ""3567"", ""158"", ""928""]; Cumulative=[""523"", ""2016"", ""4891"", ""8458"", ""8616"", ""9544""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DR1TOT_I","DR1STY","DR1STY","Salt used at table yesterday?","Did {you/SP} add any salt to {your/her/his} food at the table yesterday? Salt includes ordinary or seasoned salt lite salt or a salt substitute.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Don't know"", ""Missing""]; Count=[""1422"", ""7131"", ""63"", ""928""]; Cumulative=[""1422"", ""8553"", ""8616"", ""9544""]; Skip.to.Item=["""", ""DRQSDIET"", ""DRQSDIET"", """"]"
