"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"P_DS2TOT","DR2DAY","DR2DAY","Intake day of the week","Intake day of the week","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", "".""]; Value.Description=[""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Missing""]; Count=[""1984"", ""1736"", ""2288"", ""1824"", ""1439"", ""1138"", ""527"", ""3364""]; Cumulative=[""1984"", ""3720"", ""6008"", ""7832"", ""9271"", ""10409"", ""10936"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DR2DBIH","DR2DBIH","# of days b/w intake and HH interview","# of days b/w intake and HH interview","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""-38 to 163"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""10425"", ""3875""]; Cumulative=[""10425"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS2TOT","DR2DRSTZ","DR2DRSTZ","Dietary recall status","Dietary recall status","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""4"", ""5"", "".""]; Value.Description=[""Reliable and met the minimum criteria"", ""Not reliable or not met the minimum criteria"", ""Reported consuming breast-milk"", ""Not done"", ""Missing""]; Count=[""10627"", ""106"", ""203"", ""3364"", ""0""]; Cumulative=[""10627"", ""10733"", ""10936"", ""14300"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DR2EXMER","DR2EXMER","Interviewer ID code","Interviewer ID code","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""32 to 91""]; Value.Description=[""Missing"", ""Range of Values""]; Count=[""3364"", ""10936""]; Cumulative=[""14300"", ""10936""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS2TOT","DR2HELP","DR2HELP","Helped in responding for this interview","Who helped in responding for this interview","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""77"", ""99"", "".""]; Value.Description=[""SP"", ""Parent of SP"", ""Spouse of SP"", ""Child of SP"", ""Grandparent of SP"", ""Friend, Partner, Non Relative"", ""Translator, not a HH member"", ""Child care provider, Caretaker"", ""Other Relative"", ""No One"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""361"", ""324"", ""104"", ""15"", ""11"", ""5"", ""0"", ""2"", ""12"", ""9996"", ""0"", ""0"", ""3470""]; Cumulative=[""361"", ""685"", ""789"", ""804"", ""815"", ""820"", ""820"", ""822"", ""834"", ""10830"", ""10830"", ""10830"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DR2LANG","DR2LANG","Language respondent used mostly","The respondent spoke mostly:","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", "".""]; Value.Description=[""English"", ""Spanish"", ""English and Spanish"", ""Other"", ""Asian Languages"", ""Asian Languages and English"", ""Missing""]; Count=[""10042"", ""882"", ""24"", ""1"", ""40"", ""0"", ""3311""]; Cumulative=[""10042"", ""10924"", ""10948"", ""10949"", ""10989"", ""10989"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DR2MRESP","DR2MRESP","Main respondent for this interview","Who was the main respondent for this interview?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""77"", ""99"", "".""]; Value.Description=[""SP"", ""Mother of SP"", ""Father of SP"", ""Spouse of SP"", ""Child of SP"", ""Grandparent of SP"", ""Friend, Partner, Non Relative"", ""Translator, not a HH member"", ""Child care provider, Caretaker"", ""Other Relative"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""8175"", ""2180"", ""245"", ""40"", ""44"", ""87"", ""2"", ""0"", ""15"", ""41"", ""0"", ""1"", ""3470""]; Cumulative=[""8175"", ""10355"", ""10600"", ""10640"", ""10684"", ""10771"", ""10773"", ""10773"", ""10788"", ""10829"", ""10829"", ""10830"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DRDINT","DRDINT","Number of days of intake","Indicates whether the sample person has intake data for one or two days.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Day 1 only"", ""Day 1 and day 2"", ""Missing""]; Count=[""1804"", ""10830"", ""1666""]; Cumulative=[""1804"", ""12634"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DS2AN","DS2AN","Any Antacids Taken?","Any Antacids Taken?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""185"", ""10635"", ""0"", ""0"", ""3480""]; Cumulative=[""185"", ""10820"", ""10820"", ""10820"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DS2ANCNT","DS2ANCNT","Total # of Antacids Taken","Total # of Antacids Taken","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""10820"", ""3480""]; Cumulative=[""10820"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS2TOT","DS2DS","DS2DS","Any Dietary Supplements Taken?","Any Dietary Supplements taken in the past 24 hour?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3948"", ""6868"", ""0"", ""0"", ""3484""]; Cumulative=[""3948"", ""10816"", ""10816"", ""10816"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS2TOT","DS2DSCNT","DS2DSCNT","Total # of Dietary Supplements Taken","Total # of Dietary Supplements Taken","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 18"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""10816"", ""3484""]; Cumulative=[""10816"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS2TOT","DS2TCAFF","DS2TCAFF","Caffeine (mg)","Caffeine (mg)","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""20 to 1200"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""21"", ""14279""]; Cumulative=[""21"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
