,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
59,DXXWDBMC,,,,,,,,,,
60,DXXWDA,,,,,,,,,,
61,DXAFMRK,,,,,,,,,,
62,DXAFMRD0,,,,,,,,,,
63,DXXPRVFX,,,,,,,,,,
64,DXXFRAX1,,,,,,,,,,
65,DXXFRAX2,,,,,,,,,,
66,DXXFRAX3,,,,,,,,,,
67,DXXFRAX4,,,,,,,,,,
68,DXDLSPST,,,,,,,,,,
69,DXXL1CC,,,,,,,,,,
70,DXXINITX,,,,,,,,,,
71,DXXINITY,,,,,,,,,,
72,DXXANIDX,,,,,,,,,,
73,DXXLABEL,,,,,,,,,,
74,DXXSQSCR,,,,,,,,,,
75,DXXPOSTH,,,,,,,,,,
76,DXXANTEH,,,,,,,,,,
77,DXXMIDH,,,,,,,,,,
78,DXXWDGRT,,,,,,,,,,
79,DXXBICRT,,,,,,,,,,
80,DXXCRURT,,,,,,,,,,
81,DXXWDGDE,,,,,,,,,,
82,DXXBICDE,,,,,,,,,,
83,DXXCRUDE,,,,,,,,,,
84,DXXSPX,,,,,,,,,,
85,DXXSPY,,,,,,,,,,
86,DXXSMX,,,,,,,,,,
87,DXXSMY,,,,,,,,,,
88,DXXSAX,,,,,,,,,,
89,DXXSAY,,,,,,,,,,
90,DXXIAX,,,,,,,,,,
91,DXXIAY,,,,,,,,,,
92,DXXIMX,,,,,,,,,,
93,DXXIMY,,,,,,,,,,
94,DXXIPX,,,,,,,,,,
95,DXXIPY,,,,,,,,,,
96,DXXPT0X,,,,,,,,,,
97,DXXPT0Y,,,,,,,,,,
98,DXXPT1X,,,,,,,,,,
99,DXXPT1Y,,,,,,,,,,
100,DXXPT2X,,,,,,,,,,
101,DXXPT2Y,,,,,,,,,,
102,DXXPT3X,,,,,,,,,,
103,DXXPT3Y,,,,,,,,,,
104,DXXPT4X,,,,,,,,,,
105,DXXPT4Y,,,,,,,,,,
106,DXXPT5X,,,,,,,,,,
107,DXXPT5Y,,,,,,,,,,
108,DXXPT6X,,,,,,,,,,
109,DXXPT6Y,,,,,,,,,,
110,DXXPT7X,,,,,,,,,,
111,DXXPT7Y,,,,,,,,,,
112,DXXPT8X,,,,,,,,,,
113,DXXPT8Y,,,,,,,,,,
114,DXXPT9X,,,,,,,,,,
115,DXXPT9Y,,,,,,,,,,
116,DXXPT10X,,,,,,,,,,
117,DXXPT10Y,,,,,,,,,,
118,DXXPT11X,,,,,,,,,,
119,DXXPT11Y,,,,,,,,,,
120,DXXPT12X,,,,,,,,,,
121,DXXPT12Y,,,,,,,,,,
122,DXXPT13X,,,,,,,,,,
123,DXXPT13Y,,,,,,,,,,
124,DXXPT14X,,,,,,,,,,
125,DXXPT14Y,,,,,,,,,,
126,DXXPT15X,,,,,,,,,,
127,DXXPT15Y,,,,,,,,,,
128,DXXPT16X,,,,,,,,,,
129,DXXPT16Y,,,,,,,,,,
130,DXXPT17X,,,,,,,,,,
131,DXXPT17Y,,,,,,,,,,
132,DXXPT18X,,,,,,,,,,
133,DXXPT18Y,,,,,,,,,,
134,DXXPT19X,,,,,,,,,,
135,DXXPT19Y,,,,,,,,,,
136,DXXPT20X,,,,,,,,,,
137,DXXPT20Y,,,,,,,,,,
138,DXXPT21X,,,,,,,,,,
139,DXXPT21Y,,,,,,,,,,
140,DXXPT22X,,,,,,,,,,
141,DXXPT22Y,,,,,,,,,,
142,DXXPT23X,,,,,,,,,,
143,DXXPT23Y,,,,,,,,,,
144,DXXPT24X,,,,,,,,,,
145,DXXPT24Y,,,,,,,,,,
146,DXXPT25X,,,,,,,,,,
147,DXXPT25Y,,,,,,,,,,
148,DXXPT26X,,,,,,,,,,
149,DXXPT26Y,,,,,,,,,,
150,DXXPT27X,,,,,,,,,,
151,DXXPT27Y,,,,,,,,,,
152,DXXPT28X,,,,,,,,,,
153,DXXPT28Y,,,,,,,,,,
154,DXXPT29X,,,,,,,,,,
155,DXXPT29Y,,,,,,,,,,
156,DXXPT30X,,,,,,,,,,
157,DXXPT30Y,,,,,,,,,,
158,DXXPT31X,,,,,,,,,,
159,DXXPT31Y,,,,,,,,,,
160,DXXPT32X,,,,,,,,,,
161,DXXPT32Y,,,,,,,,,,
162,DXXPT33X,,,,,,,,,,
163,DXXPT33Y,,,,,,,,,,
164,DXXPT34X,,,,,,,,,,
165,DXXPT34Y,,,,,,,,,,
166,DXXPT35X,,,,,,,,,,
167,DXXPT35Y,,,,,,,,,,
168,DXXPT36X,,,,,,,,,,
169,DXXPT36Y,,,,,,,,,,
170,DXXPT37X,,,,,,,,,,
171,DXXPT37Y,,,,,,,,,,
172,DXXPT38X,,,,,,,,,,
173,DXXPT38Y,,,,,,,,,,
174,DXXPT39X,,,,,,,,,,
175,DXXPT39Y,,,,,,,,,,
176,DXXPT40X,,,,,,,,,,
177,DXXPT40Y,,,,,,,,,,
178,DXXPT41X,,,,,,,,,,
179,DXXPT41Y,,,,,,,,,,
180,DXXPT42X,,,,,,,,,,
181,DXXPT42Y,,,,,,,,,,
182,DXXPT43X,,,,,,,,,,
183,DXXPT43Y,,,,,,,,,,
184,DXXPT44X,,,,,,,,,,
185,DXXPT44Y,,,,,,,,,,
186,DXXPT45X,,,,,,,,,,
187,DXXPT45Y,,,,,,,,,,
188,DXXPT46X,,,,,,,,,,
189,DXXPT46Y,,,,,,,,,,
190,DXXPT47X,,,,,,,,,,
191,DXXPT47Y,,,,,,,,,,
192,DXXPT48X,,,,,,,,,,
193,DXXPT48Y,,,,,,,,,,
194,DXXPT49X,,,,,,,,,,
195,DXXPT49Y,,,,,,,,,,
196,DXXPT50X,,,,,,,,,,
197,DXXPT50Y,,,,,,,,,,
198,DXXPT51X,,,,,,,,,,
199,DXXPT51Y,,,,,,,,,,
200,DXXPT52X,,,,,,,,,,
201,DXXPT52Y,,,,,,,,,,
202,DXXPT53X,,,,,,,,,,
203,DXXPT53Y,,,,,,,,,,
204,DXXPT54X,,,,,,,,,,
205,DXXPT54Y,,,,,,,,,,
206,DXXPT55X,,,,,,,,,,
207,DXXPT55Y,,,,,,,,,,
208,DXXPT56X,,,,,,,,,,
209,DXXPT56Y,,,,,,,,,,
210,DXXPT57X,,,,,,,,,,
211,DXXPT57Y,,,,,,,,,,
212,DXXPT58X,,,,,,,,,,
213,DXXPT58Y,,,,,,,,,,
214,DXXPT59X,,,,,,,,,,
215,DXXPT59Y,,,,,,,,,,
216,DXXPT60X,,,,,,,,,,
217,DXXPT60Y,,,,,,,,,,
218,DXXPT61X,,,,,,,,,,
219,DXXPT61Y,,,,,,,,,,
220,DXXPT62X,,,,,,,,,,
221,DXXPT62Y,,,,,,,,,,
222,DXXPT63X,,,,,,,,,,
223,DXXPT63Y,,,,,,,,,,
224,DXXPT64X,,,,,,,,,,
225,DXXPT64Y,,,,,,,,,,
226,DXXPT65X,,,,,,,,,,
227,DXXPT65Y,,,,,,,,,,
228,DXXPT66X,,,,,,,,,,
229,DXXPT66Y,,,,,,,,,,
230,DXXPT67X,,,,,,,,,,
231,DXXPT67Y,,,,,,,,,,
232,DXXPT68X,,,,,,,,,,
233,DXXPT68Y,,,,,,,,,,
234,DXXPT69X,,,,,,,,,,
235,DXXPT69Y,,,,,,,,,,
236,DXXPT70X,,,,,,,,,,
237,DXXPT70Y,,,,,,,,,,
238,DXXPT71X,,,,,,,,,,
239,DXXPT71Y,,,,,,,,,,
240,DXXPT72X,,,,,,,,,,
241,DXXPT72Y,,,,,,,,,,
242,DXXPT73X,,,,,,,,,,
243,DXXPT73Y,,,,,,,,,,
244,DXXPT74X,,,,,,,,,,
245,DXXPT74Y,,,,,,,,,,
246,DXXPT75X,,,,,,,,,,
247,DXXPT75Y,,,,,,,,,,
248,DXXPT76X,,,,,,,,,,
249,DXXPT76Y,,,,,,,,,,
250,DXXPT77X,,,,,,,,,,
251,DXXPT77Y,,,,,,,,,,
252,DXXPT78X,,,,,,,,,,
253,DXXPT78Y,,,,,,,,,,
254,DXXPT79X,,,,,,,,,,
255,DXXPT79Y,,,,,,,,,,
256,DXXPT80X,,,,,,,,,,
257,DXXPT80Y,,,,,,,,,,
258,DXXPT81X,,,,,,,,,,
259,DXXPT81Y,,,,,,,,,,
260,DXXPT82X,,,,,,,,,,
261,DXXPT82Y,,,,,,,,,,
262,DXXPT83X,,,,,,,,,,
263,DXXPT83Y,,,,,,,,,,
264,DXXPT84X,,,,,,,,,,
265,DXXPT84Y,,,,,,,,,,
266,DXXPT85X,,,,,,,,,,
267,DXXPT85Y,,,,,,,,,,
268,DXXPT86X,,,,,,,,,,
269,DXXPT86Y,,,,,,,,,,
270,DXXPT87X,,,,,,,,,,
271,DXXPT87Y,,,,,,,,,,
272,DXXPT88X,,,,,,,,,,
273,DXXPT88Y,,,,,,,,,,
274,DXXPT89X,,,,,,,,,,
275,DXXPT89Y,,,,,,,,,,
276,DXXPT90X,,,,,,,,,,
277,DXXPT90Y,,,,,,,,,,
278,DXXPT91X,,,,,,,,,,
279,DXXPT91Y,,,,,,,,,,
280,DXXPT92X,,,,,,,,,,
281,DXXPT92Y,,,,,,,,,,
282,DXXPT93X,,,,,,,,,,
283,DXXPT93Y,,,,,,,,,,
284,DXXPT94X,,,,,,,,,,
285,DXXPT94Y,,,,,,,,,,
286,DXXL2CC,,,,,,,,,,
287,DXXL3CC,,,,,,,,,,
288,DXXL4CC,,,,,,,,,,
289,DXASPNST,,,,,,,,,,
290,DXXOSBCC,,,,,,,,,,
291,DXXL1BCC,,,,,,,,,,
292,DXXL2BCC,,,,,,,,,,
293,DXXL3BCC,,,,,,,,,,
294,DXXL4BCC,,,,,,,,,,
295,DXXOSBMD,,,,,,,,,,
296,DXXOSBMC,,,,,,,,,,
297,DXXOSA,,,,,,,,,,
298,DXXL1BMD,,,,,,,,,,
299,DXXL1BMC,,,,,,,,,,
300,DXXL1A,,,,,,,,,,
301,DXXL2BMD,,,,,,,,,,
302,DXXL2BMC,,,,,,,,,,
303,DXXL2A,,,,,,,,,,
304,DXXL3BMD,,,,,,,,,,
305,DXXL3BMC,,,,,,,,,,
306,DXXL3A,,,,,,,,,,
307,DXXL4BMD,,,,,,,,,,
308,DXXL4BMC,,,,,,,,,,
309,DXXL4A,,,,,,,,,,
310,DXASPNK,,,,,,,,,,
311,DXASPND0,,,,,,,,,,
312,DXXTBSSV,,,,,,,,,,
313,DXXTOTBS,,,,,,,,,,
314,DXXTBSM,,,,,,,,,,
315,DXXL1TQA,,,,,,,,,,
316,DXXL1TBS,,,,,,,,,,
317,DXXL2TQA,,,,,,,,,,
318,DXXL2TBS,,,,,,,,,,
319,DXXL3TQA,,,,,,,,,,
320,DXXL3TBS,,,,,,,,,,
321,DXXL4TQA,,,,,,,,,,
322,DXXL4TBS,,,,,,,,,,
323,DXXT10CC,,,,,,,,,,
324,DXXT11CC,,,,,,,,,,
325,DXXT12CC,,,,,,,,,,
326,DXXT4CC,,,,,,,,,,
327,DXXT5CC,,,,,,,,,,
328,DXXT6CC,,,,,,,,,,
329,DXXT7CC,,,,,,,,,,
330,DXXT8CC,,,,,,,,,,
331,DXXT9CC,,,,,,,,,,
332,DXXVFAST,,,,,,,,,,
333,DXXT4FX,,,,,,,,,,
334,DXXT5FX,,,,,,,,,,
335,DXXT6FX,,,,,,,,,,
336,DXXT7FX,,,,,,,,,,
337,DXXT8FX,,,,,,,,,,
338,DXXT9FX,,,,,,,,,,
339,DXXT10FX,,,,,,,,,,
340,DXXT11FX,,,,,,,,,,
341,DXXT12FX,,,,,,,,,,
342,DXXL1FX,,,,,,,,,,
343,DXXL2FX,,,,,,,,,,
344,DXXL3FX,,,,,,,,,,
345,DXXL4FX,,,,,,,,,,
346,DX2EXSTS,,,,,,,,,,
347,DX2TOBMC,,,,,,,,,,
348,DX2TOBMD,,,,,,,,,,
349,DX2TOFAT,,,,,,,,,,
350,DX2TOLE,,,,,,,,,,
351,DX2TOPF,,,,,,,,,,
352,DX2TOA,,,,,,,,,,
353,DX2TOLI,,,,,,,,,,
354,DX2TOTOT,,,,,,,,,,
355,DX2HEA,,,,,,,,,,
356,DX2HEBMC,,,,,,,,,,
357,DX2HEBMD,,,,,,,,,,
358,DX2HEFAT,,,,,,,,,,
359,DX2HELI,,,,,,,,,,
360,DX2HELE,,,,,,,,,,
361,DX2HEPF,,,,,,,,,,
362,DX2HETOT,,,,,,,,,,
363,DX2LSA,,,,,,,,,,
364,DX2LSBMC,,,,,,,,,,
365,DX2LSBMD,,,,,,,,,,
366,DX2LAA,,,,,,,,,,
367,DX2LABMC,,,,,,,,,,
368,DX2LABMD,,,,,,,,,,
369,DX2LAFAT,,,,,,,,,,
370,DX2LALI,,,,,,,,,,
371,DX2LALE,,,,,,,,,,
372,DX2LAPF,,,,,,,,,,
373,DX2LATOT,,,,,,,,,,
374,DX2LLA,,,,,,,,,,
375,DX2LLBMC,,,,,,,,,,
376,DX2LLBMD,,,,,,,,,,
377,DX2LLFAT,,,,,,,,,,
378,DX2LLLI,,,,,,,,,,
379,DX2LLLE,,,,,,,,,,
380,DX2LLPF,,,,,,,,,,
381,DX2LLTOT,,,,,,,,,,
382,DX2LRA,,,,,,,,,,
383,DX2LRBMC,,,,,,,,,,
384,DX2LRBMD,,,,,,,,,,
385,DX2PEA,,,,,,,,,,
386,DX2PEBMC,,,,,,,,,,
387,DX2PEBMD,,,,,,,,,,
388,DX2RAA,,,,,,,,,,
389,DX2RABMC,,,,,,,,,,
390,DX2RABMD,,,,,,,,,,
391,DX2RAFAT,,,,,,,,,,
392,DX2RALI,,,,,,,,,,
393,DX2RALE,,,,,,,,,,
394,DX2RAPF,,,,,,,,,,
395,DX2RATOT,,,,,,,,,,
396,DX2RLA,,,,,,,,,,
397,DX2RLBMC,,,,,,,,,,
398,DX2RLBMD,,,,,,,,,,
399,DX2RLFAT,,,,,,,,,,
400,DX2RLLI,,,,,,,,,,
401,DX2RLLE,,,,,,,,,,
402,DX2RLPF,,,,,,,,,,
403,DX2RLTOT,,,,,,,,,,
404,DX2RRA,,,,,,,,,,
405,DX2RRBMC,,,,,,,,,,
406,DX2RRBMD,,,,,,,,,,
407,DX2TSA,,,,,,,,,,
408,DX2TSBMC,,,,,,,,,,
409,DX2TSBMD,,,,,,,,,,
410,DX2TRBMC,,,,,,,,,,
411,DX2TRA,,,,,,,,,,
412,DX2TRBMD,,,,,,,,,,
413,DX2TRFAT,,,,,,,,,,
414,DX2TRLI,,,,,,,,,,
415,DX2TRLE,,,,,,,,,,
416,DX2TRPF,,,,,,,,,,
417,DX2TRTOT,,,,,,,,,,
418,DX2STA,,,,,,,,,,
419,DX2STBMC,,,,,,,,,,
420,DX2STBMD,,,,,,,,,,
421,DX2STFAT,,,,,,,,,,
422,DX2STLI,,,,,,,,,,
423,DX2STLE,,,,,,,,,,
424,DX2STPF,,,,,,,,,,
425,DX2STTOT,,,,,,,,,,
426,DX2TOBCC,,,,,,,,,,
427,DX2TOPFC,,,,,,,,,,
428,DX2HEBV,,,,,,,,,,
429,DX2LABV,,,,,,,,,,
430,DX2LATV,,,,,,,,,,
431,DX2LLBV,,,,,,,,,,
432,DX2LLTV,,,,,,,,,,
433,DX2RABV,,,,,,,,,,
434,DX2RATV,,,,,,,,,,
435,DX2RLBV,,,,,,,,,,
436,DX2RLTV,,,,,,,,,,
437,DX2TRBV,,,,,,,,,,
438,DX2TRTV,,,,,,,,,,
439,DX2HETV,,,,,,,,,,
440,DX2STPFC,,,,,,,,,,
441,DX2STBCC,,,,,,,,,,
442,DX2DAY,,,,,,,,,,
443,DX2TECH,,,,,,,,,,
444,DXAEXSTS,,,,,,,,,,
445,DXAHEBV,,,,,,,,,,
446,DXXHEA,,,,,,,,,,
447,DXXHEBMC,,,,,,,,,,
448,DXXHEBMD,,,,,,,,,,
449,DXAHETV,,,,,,,,,,
450,DXXHEFAT,,,,,,,,,,
451,DXDHELE,,,,,,,,,,
452,DXXHELI,,,,,,,,,,
453,DXDHETOT,,,,,,,,,,
454,DXDHEPF,,,,,,,,,,
455,DXALABV,,,,,,,,,,
456,DXXLAA,,,,,,,,,,
457,DXXLABMC,,,,,,,,,,
458,DXXLABMD,,,,,,,,,,
459,DXALATV,,,,,,,,,,
460,DXXLAFAT,,,,,,,,,,
461,DXDLALE,,,,,,,,,,
462,DXXLALI,,,,,,,,,,
463,DXDLATOT,,,,,,,,,,
464,DXDLAPF,,,,,,,,,,
465,DXALLBV,,,,,,,,,,
466,DXXLLA,,,,,,,,,,
467,DXXLLBMC,,,,,,,,,,
468,DXXLLBMD,,,,,,,,,,
469,DXALLTV,,,,,,,,,,
470,DXXLLFAT,,,,,,,,,,
471,DXDLLLE,,,,,,,,,,
472,DXXLLLI,,,,,,,,,,
473,DXDLLTOT,,,,,,,,,,
474,DXDLLPF,,,,,,,,,,
475,DXARABV,,,,,,,,,,
476,DXXRAA,,,,,,,,,,
477,DXXRABMC,,,,,,,,,,
478,DXXRABMD,,,,,,,,,,
479,DXARATV,,,,,,,,,,
480,DXXRAFAT,,,,,,,,,,
481,DXDRALE,,,,,,,,,,
482,DXXRALI,,,,,,,,,,
483,DXDRATOT,,,,,,,,,,
484,DXDRAPF,,,,,,,,,,
485,DXARLBV,,,,,,,,,,
486,DXXRLA,,,,,,,,,,
487,DXXRLBMC,,,,,,,,,,
488,DXXRLBMD,,,,,,,,,,
489,DXARLTV,,,,,,,,,,
490,DXXRLFAT,,,,,,,,,,
491,DXDRLLE,,,,,,,,,,
492,DXXRLLI,,,,,,,,,,
493,DXDRLTOT,,,,,,,,,,
494,DXDRLPF,,,,,,,,,,
495,DXXLRA,,,,,,,,,,
496,DXXLRBMC,,,,,,,,,,
497,DXXLRBMD,,,,,,,,,,
498,DXXRRA,,,,,,,,,,
499,DXXRRBMC,,,,,,,,,,
500,DXXRRBMD,,,,,,,,,,
501,DXXTSA,,,,,,,,,,
502,DXXTSBMC,,,,,,,,,,
503,DXXTSBMD,,,,,,,,,,
504,DXXLSA,,,,,,,,,,
505,DXXLSBMC,,,,,,,,,,
506,DXXLSBMD,,,,,,,,,,
507,DXXPEA,,,,,,,,,,
508,DXXPEBMC,,,,,,,,,,
509,DXXPEBMD,,,,,,,,,,
510,DXATRBV,,,,,,,,,,
511,DXDTRA,,,,,,,,,,
512,DXDTRBMC,,,,,,,,,,
513,DXDTRBMD,,,,,,,,,,
514,DXXTRFAT,,,,,,,,,,
515,DXDTRLE,,,,,,,,,,
516,DXXTRLI,,,,,,,,,,
517,DXDTRTOT,,,,,,,,,,
518,DXDTRPF,,,,,,,,,,
519,DXDSTA,,,,,,,,,,
520,DXDSTBMC,,,,,,,,,,
521,DXDSTBMD,,,,,,,,,,
522,DXDSTFAT,,,,,,,,,,
523,DXDSTLE,,,,,,,,,,
524,DXDSTLI,,,,,,,,,,
525,DXDSTTOT,,,,,,,,,,
526,DXDSTPF,,,,,,,,,,
527,DXDTOA,,,,,,,,,,
528,DXDTOBMC,,,,,,,,,,
529,DXDTOBMD,,,,,,,,,,
530,DXDTOFAT,,,,,,,,,,
531,DXDTOLE,,,,,,,,,,
532,DXDTOLI,,,,,,,,,,
533,DXDTOTOT,,,,,,,,,,
534,DXDTOPF,,,,,,,,,,
