,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,LUAXSTAT,,,,,,,,,,
2,LUARXNC,,,,,,,,,,
3,LUARXND,,,,,,,,,,
4,LUARXIN,,,,,,,,,,
5,LUAPNME,,,,,,,,,,
6,LUANMVGP,,,,,,,,,,
7,LUANMTGP,,,,,,,,,,
8,LUATECH,,,,,,,,,,
9,LUXSMED,,,,,,,,,,
10,LUXSIQR,,,,,,,,,,
11,LUXSIQRM,,,,,,,,,,
12,LUXCAPM,,,,,,,,,,
13,LUXCPIQR,,,,,,,,,,
