,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,SEQ010,,,,,,,,,,
2,SEQ020,,,,,,,,,,
3,SEQ030,,,,,,,,,,
4,SEQ040,,,,,,,,,,
5,SEQ050,,,,,,,,,,
6,SEQ060,,,,,,,,,,
7,SEQ070,,,,,,,,,,
8,WHQ020L,,,,,,,,,,
9,SEQ080,,,,,,,,,,
