,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,PAXDAYH,,,,,,,,,,
2,PAXDAYWH,,,,,,,,,,
3,PAXSSNHP,,,,,,,,,,
4,PAXTMH,,,,,,,,,,
5,PAXAISMH,,,,,,,,,,
6,PAXVMH,,,,,,,,,,
7,PAXMTSH,,,,,,,,,,
8,PAXWWMH,,,,,,,,,,
9,PAXSWMH,,,,,,,,,,
10,PAXNWMH,,,,,,,,,,
11,PAXUMH,,,,,,,,,,
12,PAXLXSH,,,,,,,,,,
13,PAXQFH,,,,,,,,,,
