,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,['Respondent sequence number.'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
1,MXAEXSTS,1,Complete,[nan],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
2,MXAEXSTS,2,Partial,[nan],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
3,MXAEXSTS,3,Not Done,[nan],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
4,MXAEXSTS,.,Missing,[nan],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
5,DEABACK,1,Captured,['Back with elbows image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
6,DEABACK,2,Not Captured,['Back with elbows image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
7,DEABACK,.,Missing,['Back with elbows image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
8,DEAINARM,1,Captured,['Inner arm image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
9,DEAINARM,2,Not Captured,['Inner arm image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
10,DEAINARM,.,Missing,['Inner arm image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
11,DEAFRLEG,1,Captured,['Front of legs with hands image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
12,DEAFRLEG,2,Not Captured,['Front of legs with hands image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
13,DEAFRLEG,.,Missing,['Front of legs with hands image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
14,DEALOLEG,1,Captured,['Back of leg with palms image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
15,DEALOLEG,2,Not Captured,['Back of leg with palms image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
16,DEALOLEG,.,Missing,['Back of leg with palms image captured'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
17,DEABKRSN,1,Safety Exclusion,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
18,DEABKRSN,2,Sp Refusal,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
19,DEABKRSN,3,No Time,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
20,DEABKRSN,4,Physical Limitation,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
21,DEABKRSN,5,Communication Problem,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
22,DEABKRSN,6,Equipment Failure,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
23,DEABKRSN,7,Sp Ill/Emergency,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
24,DEABKRSN,.,Missing,['Back image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
25,DEAIARSN,1,Safety Exclusion,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
26,DEAIARSN,2,Sp Refusal,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
27,DEAIARSN,3,No Time,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
28,DEAIARSN,4,Physical Limitation,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
29,DEAIARSN,5,Communication Problem,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
30,DEAIARSN,6,Equipment Failure,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
31,DEAIARSN,7,Sp Ill/Emergency,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
32,DEAIARSN,.,Missing,['Inner arm image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
33,DEAFLRSN,1,Safety Exclusion,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
34,DEAFLRSN,2,Sp Refusal,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
35,DEAFLRSN,3,No Time,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
36,DEAFLRSN,4,Physical Limitation,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
37,DEAFLRSN,5,Communication Problem,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
38,DEAFLRSN,6,Equipment Failure,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
39,DEAFLRSN,7,Sp Ill/Emergency,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
40,DEAFLRSN,.,Missing,['Front leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
41,DEALLRSN,1,Safety Exclusion,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
42,DEALLRSN,2,Sp Refusal,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
43,DEALLRSN,3,No Time,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
44,DEALLRSN,4,Physical Limitation,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
45,DEALLRSN,5,Communication Problem,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
46,DEALLRSN,6,Equipment Failure,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
47,DEALLRSN,7,Sp Ill/Emergency,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
48,DEALLRSN,.,Missing,['Lower leg image not captured reason'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
49,DEX1FITZ,1,Fitzpatrick Skin Type 1,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
50,DEX1FITZ,2,Fitzpatrick Skin Type 2,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
51,DEX1FITZ,3,Fitzpatrick Skin Type 3,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
52,DEX1FITZ,4,Fitzpatrick Skin Type 4,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
53,DEX1FITZ,5,Fitzpatrick Skin Type 5,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
54,DEX1FITZ,6,Fitzpatrick Skin Type 6,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
55,DEX1FITZ,9,"Not Determined, Picture Missing",['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
56,DEX1FITZ,.,Missing,['Reader 1 Fitzpatrick skin type'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
57,DED1HDDX,1,Present,['Reader 1 hand dermatitis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
58,DED1HDDX,2,Absent,['Reader 1 hand dermatitis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
59,DED1HDDX,9,"Not Determined, Picture Missing",['Reader 1 hand dermatitis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
60,DED1HDDX,.,Missing,['Reader 1 hand dermatitis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
61,DEX1HDCF,1,High,['Reader 1 hand dermatitis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
62,DEX1HDCF,2,Moderate,['Reader 1 hand dermatitis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
63,DEX1HDCF,3,Low,['Reader 1 hand dermatitis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
64,DEX1HDCF,9,"Not Determined, Picture Missing",['Reader 1 hand dermatitis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
65,DEX1HDCF,.,Missing,['Reader 1 hand dermatitis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
66,DEX1HDFH,1,Present,['Reader 1 hand dermatitis present forearms/hands'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
67,DEX1HDFH,.,Missing,['Reader 1 hand dermatitis present forearms/hands'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
68,DEX1HDPM,1,Present,['Reader 1 hand dermatitis present palms'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
69,DEX1HDPM,.,Missing,['Reader 1 hand dermatitis present palms'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
70,DED1PSDX,1,Present,['Reader 1 psoriasis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
71,DED1PSDX,2,Absent,['Reader 1 psoriasis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
72,DED1PSDX,9,"Not Determined, Picture Missing",['Reader 1 psoriasis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
73,DED1PSDX,.,Missing,['Reader 1 psoriasis'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
74,DEX1PSCF,1,High,['Reader 1 psoriasis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
75,DEX1PSCF,2,Moderate,['Reader 1 psoriasis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
76,DEX1PSCF,3,Low,['Reader 1 psoriasis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
77,DEX1PSCF,9,"Not Determined, Picture Missing",['Reader 1 psoriasis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
78,DEX1PSCF,.,Missing,['Reader 1 psoriasis confidence'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
79,DEX1PSFH,1,Present,['Reader 1 psoriasis present forearms/hands'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
80,DEX1PSFH,.,Missing,['Reader 1 psoriasis present forearms/hands'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
81,DEX1PSPM,1,Present,['Reader 1 psoriasis present palms'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
82,DEX1PSPM,.,Missing,['Reader 1 psoriasis present palms'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
83,DEX1PSBK,1,Present,['Reader 1 psoriasis present back'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
84,DEX1PSBK,.,Missing,['Reader 1 psoriasis present back'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
85,DEX1PSPL,1,Present,['Reader 1 psoriasis present posterior legs'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
86,DEX1PSPL,.,Missing,['Reader 1 psoriasis present posterior legs'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
87,DEX1PSAL,1,Present,['Reader 1 psoriasis present anterior legs'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
88,DEX1PSAL,.,Missing,['Reader 1 psoriasis present anterior legs'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
89,DEQ1ELFO,1,Present,['Reader 1 psoriasis present elbows focus'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
90,DEQ1ELFO,.,Missing,['Reader 1 psoriasis present elbows focus'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
91,DEQ1ELSH,1,Present,['Reader 1 psoriasis present elbows shadow'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
92,DEQ1ELSH,.,Missing,['Reader 1 psoriasis present elbows shadow'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
93,DEQ1ELPO,1,Present,['Reader 1 psoriasis present elbows position'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
94,DEQ1ELPO,.,Missing,['Reader 1 psoriasis present elbows position'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
95,DEQ1ELOT,1,Present,['Reader 1 psoriasis present elbows other'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
96,DEQ1ELOT,.,Missing,['Reader 1 psoriasis present elbows other'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
97,DEQ1BPFO,1,Present,['Reader 1 psoriasis present back of legs with palm focus'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
98,DEQ1BPFO,.,Missing,['Reader 1 psoriasis present back of legs with palm focus'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
99,DEQ1BPSH,1,Present,['Reader 1 psoriasis present back of legs with palm shadow'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
100,DEQ1BPSH,.,Missing,['Reader 1 psoriasis present back of legs with palm shadow'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
101,DEQ1BPPO,1,Present,['Reader 1 psoriasis present back of legs with palm position'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
102,DEQ1BPPO,.,Missing,['Reader 1 psoriasis present back of legs with palm position'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
103,DEQ1BPOT,1,Present,['Reader 1 psoriasis present back of legs with palm other'],['Both males and females 20 YEARS - 59 YEARS'],[nan],,
