,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,TBQ070,,,,,,,,,,
2,TBDRUIND,,,,,,,,,,
3,TBXRUVES,,,,,,,,,,
4,TBXRUULC,,,,,,,,,,
