,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,['Respondent sequence number.'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
1,OHAEXSTS,1,Completed,['Overall Oral Health Exam Status'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
2,OHAEXSTS,2,Partial,['Overall Oral Health Exam Status'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
3,OHAEXSTS,3,Not Done,['Overall Oral Health Exam Status'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
4,OHAEXSTS,.,Missing,['Overall Oral Health Exam Status'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
5,OHASCST3,0,Required,['Dentition Status Code'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
6,OHASCST3,1,Complete,['Dentition Status Code'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
7,OHASCST3,2,Partial,['Dentition Status Code'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
8,OHASCST3,3,Not Done,['Dentition Status Code'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
9,OHASCST3,.,Missing,['Dentition Status Code'],['Both males and females 2 YEARS - 150 YEARS'],[nan],,
10,OHX08TC,1,Primary Tooth (Deciduous),['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
11,OHX08TC,2,Permanent Tooth (Succedaneous),['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
12,OHX08TC,3,Implant,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
13,OHX08TC,4,Not Present,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
14,OHX08TC,.,Missing,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
15,OHX08TC,5,Permanent Root Tip Present,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
16,OHX08TC,1,Primary Tooth (Deciduous) Present,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
17,OHX08TC,2,Permanent Tooth Present,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
18,OHX08TC,3,Dental Implant,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
19,OHX08TC,4,Tooth Not Present,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
20,OHX08TC,5,Permanent Dental Root Fragment Present,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
21,OHX08TC,9,Could Not Assess,['Tooth Count: Upper right central incisor (CI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
22,OHX07TC,1,Primary Tooth (Deciduous),['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
23,OHX07TC,2,Permanent Tooth (Succedaneous),['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
24,OHX07TC,3,Implant,['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
25,OHX07TC,4,Not Present,['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
26,OHX07TC,.,Missing,['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
27,OHX07TC,5,Permanent Root Tip Is Present,['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
28,OHX07TC,1,Primary Tooth (Deciduous) Present,['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
29,OHX07TC,2,Permanent Tooth Present,['Tooth Count: Upper right lateral incisor (LI)'],"['Both males and females 2 YEARS - 150 YEARS', 'Both males and females 3 YEARS - 19 YEARS', 'Both males and females 1 YEARS - 150 YEARS']",[nan],,
