,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
52,OHD07PCS,,,,,,,,,,
53,OHD07LAS,,,,,,,,,,
54,OHD07CJD,,,,,,,,,,
55,OHD07PCD,,,,,,,,,,
56,OHD07LAD,,,,,,,,,,
57,OHD08CJM,,,,,,,,,,
58,OHD08PCM,,,,,,,,,,
59,OHD08LAM,,,,,,,,,,
60,OHD08CJS,,,,,,,,,,
61,OHD08PCS,,,,,,,,,,
62,OHD08LAS,,,,,,,,,,
63,OHD08CJD,,,,,,,,,,
64,OHD08PCD,,,,,,,,,,
65,OHD08LAD,,,,,,,,,,
66,OHD15CJM,,,,,,,,,,
67,OHD15PCM,,,,,,,,,,
68,OHD15LAM,,,,,,,,,,
69,OHD15CJS,,,,,,,,,,
70,OHD15PCS,,,,,,,,,,
71,OHD15LAS,,,,,,,,,,
72,OHD15CJD,,,,,,,,,,
73,OHD15PCD,,,,,,,,,,
74,OHD15LAD,,,,,,,,,,
75,OHD14CJM,,,,,,,,,,
76,OHD14PCM,,,,,,,,,,
77,OHD14LAM,,,,,,,,,,
78,OHD14CJS,,,,,,,,,,
79,OHD14PCS,,,,,,,,,,
80,OHD14LAS,,,,,,,,,,
81,OHD14CJD,,,,,,,,,,
82,OHD14PCD,,,,,,,,,,
83,OHD14LAD,,,,,,,,,,
84,OHD13CJM,,,,,,,,,,
85,OHD13PCM,,,,,,,,,,
86,OHD13LAM,,,,,,,,,,
87,OHD13CJS,,,,,,,,,,
88,OHD13PCS,,,,,,,,,,
89,OHD13LAS,,,,,,,,,,
90,OHD13CJD,,,,,,,,,,
91,OHD13PCD,,,,,,,,,,
92,OHD13LAD,,,,,,,,,,
93,OHD12CJM,,,,,,,,,,
94,OHD12PCM,,,,,,,,,,
95,OHD12LAM,,,,,,,,,,
96,OHD12CJS,,,,,,,,,,
97,OHD12PCS,,,,,,,,,,
98,OHD12LAS,,,,,,,,,,
99,OHD12CJD,,,,,,,,,,
100,OHD12PCD,,,,,,,,,,
101,OHD12LAD,,,,,,,,,,
102,OHD11CJM,,,,,,,,,,
103,OHD11PCM,,,,,,,,,,
104,OHD11LAM,,,,,,,,,,
105,OHD11CJS,,,,,,,,,,
106,OHD11PCS,,,,,,,,,,
107,OHD11LAS,,,,,,,,,,
108,OHD11CJD,,,,,,,,,,
109,OHD11PCD,,,,,,,,,,
110,OHD11LAD,,,,,,,,,,
111,OHD10CJM,,,,,,,,,,
112,OHD10PCM,,,,,,,,,,
113,OHD10LAM,,,,,,,,,,
114,OHD10CJS,,,,,,,,,,
115,OHD10PCS,,,,,,,,,,
116,OHD10LAS,,,,,,,,,,
117,OHD10CJD,,,,,,,,,,
118,OHD10PCD,,,,,,,,,,
119,OHD10LAD,,,,,,,,,,
120,OHD09CJM,,,,,,,,,,
121,OHD09PCM,,,,,,,,,,
122,OHD09LAM,,,,,,,,,,
123,OHD09CJS,,,,,,,,,,
124,OHD09PCS,,,,,,,,,,
125,OHD09LAS,,,,,,,,,,
126,OHD09CJD,,,,,,,,,,
127,OHD09PCD,,,,,,,,,,
128,OHD09LAD,,,,,,,,,,
129,OHX02BPD,,,,,,,,,,
130,OHX02BPM,,,,,,,,,,
131,OHX02BPS,,,,,,,,,,
132,OHX03BPD,,,,,,,,,,
133,OHX03BPM,,,,,,,,,,
134,OHX03BPS,,,,,,,,,,
135,OHX04BPD,,,,,,,,,,
136,OHX04BPM,,,,,,,,,,
137,OHX04BPS,,,,,,,,,,
138,OHX05BPD,,,,,,,,,,
139,OHX05BPM,,,,,,,,,,
140,OHX05BPS,,,,,,,,,,
141,OHX06BPD,,,,,,,,,,
142,OHX06BPM,,,,,,,,,,
143,OHX06BPS,,,,,,,,,,
144,OHX07BPD,,,,,,,,,,
145,OHX07BPM,,,,,,,,,,
146,OHX07BPS,,,,,,,,,,
147,OHX08BPD,,,,,,,,,,
148,OHX08BPM,,,,,,,,,,
149,OHX08BPS,,,,,,,,,,
150,OHX15BPD,,,,,,,,,,
151,OHX15BPM,,,,,,,,,,
152,OHX15BPS,,,,,,,,,,
153,OHX14BPD,,,,,,,,,,
154,OHX14BPM,,,,,,,,,,
155,OHX14BPS,,,,,,,,,,
156,OHX13BPD,,,,,,,,,,
157,OHX13BPM,,,,,,,,,,
158,OHX13BPS,,,,,,,,,,
159,OHX12BPD,,,,,,,,,,
160,OHX12BPM,,,,,,,,,,
161,OHX12BPS,,,,,,,,,,
162,OHX11BPD,,,,,,,,,,
163,OHX11BPM,,,,,,,,,,
164,OHX11BPS,,,,,,,,,,
165,OHX10BPD,,,,,,,,,,
166,OHX10BPM,,,,,,,,,,
167,OHX10BPS,,,,,,,,,,
168,OHX09BPD,,,,,,,,,,
169,OHX09BPM,,,,,,,,,,
170,OHX09BPS,,,,,,,,,,
