,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,['Respondent sequence number.'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
1,DXASPNST,1,"Spine Scan Completed, All Vertebrae Are Valid",['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
2,DXASPNST,2,"Spine Scan Completed, But One Or More Vertebrae Are Invalid",['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
3,DXASPNST,3,"Spine Not Scanned, Pregnancy",['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
4,DXASPNST,4,"Spine Not Scanned, Weight > 300 Lbs",['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
5,DXASPNST,5,"Spine Not Scanned, Other Reason",['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
6,DXASPNST,.,Missing,['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
7,DXASPNST,4,"Spine Not Scanned, Weight > 450 Lbs",['Spine scan status'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
8,DXXOSBCC,0,Valid Data,['Total spine BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
9,DXXOSBCC,1,Invalid Data,['Total spine BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
10,DXXOSBCC,.,Missing,['Total spine BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
11,DXXL1BCC,0,Valid Data,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
12,DXXL1BCC,1,Objects Not Removed,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
13,DXXL1BCC,2,Non-Removable Objects Such As Implants,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
14,DXXL1BCC,3,Excessive X-Ray Noise Due To Obesity,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
15,DXXL1BCC,4,Insufficient Scan Area,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
16,DXXL1BCC,5,Movement,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
17,DXXL1BCC,6,"Other(Degenerative Diseases, Spinal Fusion, Fractures)",['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
18,DXXL1BCC,.,Missing,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
19,DXXL1BCC,3,Excessive X-Ray Noise Due To Morbid Obesity,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
20,DXXL1BCC,6,"Other (Degenerative Diseases, Spinal Fusion, Fractures)",['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
21,DXXL1BCC,1,Removable Or Non-Removable Objects,['L1 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
22,DXXL2BCC,0,Valid Data,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
23,DXXL2BCC,1,Objects Not Removed,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
24,DXXL2BCC,2,Non-Removable Objects Such As Implants,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
25,DXXL2BCC,3,Excessive X-Ray Noise Due To Obesity,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
26,DXXL2BCC,4,Insufficient Scan Area,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
27,DXXL2BCC,5,Movement,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
28,DXXL2BCC,6,"Other(Degenerative Diseases, Spinal Fusion, Fractures)",['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
29,DXXL2BCC,.,Missing,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
30,DXXL2BCC,3,Excessive X-Ray Noise Due To Morbid Obesity,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
31,DXXL2BCC,6,"Other (Degenerative Diseases, Spinal Fusion, Fractures)",['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
32,DXXL2BCC,1,Removable Or Non-Removable Objects,['L2 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
33,DXXL3BCC,0,Valid Data,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
34,DXXL3BCC,1,Objects Not Removed,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
35,DXXL3BCC,2,Non-Removable Objects Such As Implants,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
36,DXXL3BCC,3,Excessive X-Ray Noise Due To Obesity,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
37,DXXL3BCC,4,Insufficient Scan Area,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
38,DXXL3BCC,5,Movement,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
39,DXXL3BCC,6,"Other(Degenerative Diseases, Spinal Fusion, Fractures)",['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
40,DXXL3BCC,.,Missing,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
41,DXXL3BCC,3,Excessive X-Ray Noise Due To Morbid Obesity,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
42,DXXL3BCC,6,"Other (Degenerative Diseases, Spinal Fusion, Fractures)",['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
43,DXXL3BCC,1,Removable Or Non-Removable Objects,['L3 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
44,DXXL4BCC,0,Valid Data,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
45,DXXL4BCC,1,Objects Not Removed,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
46,DXXL4BCC,2,Non-Removable Objects Such As Implants,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
47,DXXL4BCC,3,Excessive X-Ray Noise Due To Obesity,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
48,DXXL4BCC,4,Insufficient Scan Area,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
49,DXXL4BCC,5,Movement,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
50,DXXL4BCC,6,"Other(Degenerative Diseases, Spinal Fusion, Fractures)",['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
51,DXXL4BCC,.,Missing,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
52,DXXL4BCC,3,Excessive X-Ray Noise Due To Morbid Obesity,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
53,DXXL4BCC,6,"Other (Degenerative Diseases, Spinal Fusion, Fractures)",['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
54,DXXL4BCC,1,Removable Or Non-Removable Objects,['L4 BMD invalidity code'],"['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
55,DXXOSBMD,0.371 To 1.706,Range Of Values,"['Total spine BMD', 'Total spine bone mineral density (gm/cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
56,DXXOSBMD,.,Missing,"['Total spine BMD', 'Total spine bone mineral density (gm/cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
57,DXXOSBMD,0.422 To 1.901,Range Of Values,"['Total spine BMD', 'Total spine bone mineral density (gm/cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
58,DXXOSBMD,0.372 To 1.865,Range Of Values,"['Total spine BMD', 'Total spine bone mineral density (gm/cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
59,DXXOSBMD,0.517 To 1.693,Range Of Values,"['Total spine BMD', 'Total spine bone mineral density (gm/cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
60,DXXOSBMD,0.454 To 1.796,Range Of Values,"['Total spine BMD', 'Total spine bone mineral density (gm/cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
61,DXXOSBMC,12.96 To 130.11,Range Of Values,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
62,DXXOSBMC,.,Missing,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
63,DXXOSBMC,13.22 To 165.11,Range Of Values,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
64,DXXOSBMC,12.27 To 149,Range Of Values,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
65,DXXOSBMC,26.15 To 132.96,Range Of Values,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
66,DXXOSBMC,10.19 To 132.18,Range Of Values,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
67,DXXOSBMC,10.19 To 141.42,Range Of Values,"['Total spine BMC', 'Total spine bone mineral content (gm)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
68,DXXOSA,19.69 To 88.16,Range Of Values,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
69,DXXOSA,.,Missing,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
70,DXXOSA,23.28 To 89.78,Range Of Values,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
71,DXXOSA,26.68 To 91.35,Range Of Values,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
72,DXXOSA,37.75 To 87.77,Range Of Values,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
73,DXXOSA,15.56 To 91.61,Range Of Values,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
74,DXXOSA,14.12 To 96.5,Range Of Values,"['Total spine area', 'Total spine area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
75,DXXL1BMD,0.317 To 1.606,Range Of Values,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
76,DXXL1BMD,.,Missing,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
77,DXXL1BMD,0.292 To 1.719,Range Of Values,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
78,DXXL1BMD,0.331 To 1.774,Range Of Values,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
79,DXXL1BMD,0.406 To 1.984,Range Of Values,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
80,DXXL1BMD,0 To 1.684,Range Of Values,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
81,DXXL1BMD,0 To 1.697,Range Of Values,"['L1 Bone Mineral Density', 'L1 bone mineral density (gm/cm^2)', 'L1 BMD']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
82,DXXL1BMC,2.23 To 28.95,Range Of Values,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
83,DXXL1BMC,.,Missing,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
84,DXXL1BMC,2.07 To 33.06,Range Of Values,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
85,DXXL1BMC,2.27 To 31.1,Range Of Values,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
86,DXXL1BMC,4.88 To 37.6,Range Of Values,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
87,DXXL1BMC,0 To 34.41,Range Of Values,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
88,DXXL1BMC,0 To 41.06,Range Of Values,"['L1 Bone Mineral Composition', 'L1 bone mineral content (gm)', 'L1 BMC']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
89,DXXL1A,4.83 To 21.64,Range Of Values,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
90,DXXL1A,.,Missing,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
91,DXXL1A,6.14 To 20.54,Range Of Values,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
92,DXXL1A,5.86 To 21.11,Range Of Values,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
93,DXXL1A,8.26 To 21.91,Range Of Values,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
94,DXXL1A,0 To 24.93,Range Of Values,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
95,DXXL1A,0 To 25.31,Range Of Values,"['L1 area', 'L1 area (cm^2)']","['Both males and females 8 YEARS - 150 YEARS', 'Both males and females 40 YEARS - 150 YEARS', 'Both males and females 50 YEARS - 150 YEARS']",[nan],,
