,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy
0,SEQN,,,,,,,,,,
1,TBQ070,,,,,,,,,,
2,TBDRUIND,,,,,,,,,,
3,TBXRUVES,,,,,,,,,,
4,TBXRUULC,,,,,,,,,,
5,TBABCG,,,,,,,,,,
6,TBDPPDS,,,,,,,,,,
7,TBDPPDB,,,,,,,,,,
8,TBDPPDSV,,,,,,,,,,
9,TBDPPDSU,,,,,,,,,,
10,TBDPPDBV,,,,,,,,,,
11,TBDPPDBU,,,,,,,,,,
