"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"P_MCQ","AGQ030","AGQ030","Did SP have episode of hay fever/past yr","During the past 12 months {have you/has SP} had an episode of hay fever?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1316"", ""5292"", ""0"", ""7"", ""8371""]; Cumulative=[""1316"", ""6608"", ""6608"", ""6615"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD093","MCD093","Year receive blood transfusion","In what year did {you/SP} receive {your/his/her} first transfusion?","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Before 1972"", ""1972 - 1991"", ""1992 to present"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""142"", ""249"", ""696"", ""0"", ""31"", ""13868""]; Cumulative=[""142"", ""391"", ""1087"", ""1087"", ""1118"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD180b","MCD180b","Age when told you had heart failure","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had congestive heart failure?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""18 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""319"", ""5"", ""33"", ""0"", ""4"", ""14625""]; Cumulative=[""319"", ""324"", ""357"", ""357"", ""361"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD180c","MCD180c","Age when told had coronary heart disease","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had coronary heart disease?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""20 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""397"", ""5"", ""14"", ""0"", ""7"", ""14563""]; Cumulative=[""397"", ""402"", ""416"", ""416"", ""423"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD180d","MCD180d","Age when told you had angina pectoris","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had angina also called angina pectoris?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""20 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""222"", ""5"", ""7"", ""0"", ""6"", ""14746""]; Cumulative=[""222"", ""227"", ""234"", ""234"", ""240"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD180e","MCD180e","Age when told you had heart attack","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a heart attack (also called myocardial infarction)?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""19 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""400"", ""4"", ""24"", ""0"", ""4"", ""14554""]; Cumulative=[""400"", ""404"", ""428"", ""428"", ""432"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD180F","MCD180F","Age when told you had a stroke","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a stroke?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""17 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""436"", ""8"", ""35"", ""0"", ""8"", ""14499""]; Cumulative=[""436"", ""444"", ""479"", ""479"", ""487"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCD180l","MCD180l","Age when told you had a liver condition","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had any kind of liver condition?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""17 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""427"", ""22"", ""5"", ""0"", ""8"", ""14524""]; Cumulative=[""427"", ""449"", ""454"", ""454"", ""462"", ""14986""]; Skip.to.Item=["""", """", """", ""MCQ510a"", ""MCQ510a"", """"]"
"P_MCQ","MCD180M","MCD180M","Age when told you had thyroid problem","How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had another thyroid problem?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""17 to 79"", ""16"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""16 years or younger"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""975"", ""52"", ""35"", ""0"", ""18"", ""13906""]; Cumulative=[""975"", ""1027"", ""1062"", ""1062"", ""1080"", ""14986""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_MCQ","MCQ010","MCQ010","Ever been told you have asthma","The following questions are about different medical conditions. Has a doctor or other health professional ever told {you/SP} that {you have/s/he/SP has} asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2322"", ""12647"", ""0"", ""17"", ""0""]; Cumulative=[""2322"", ""14969"", ""14969"", ""14986"", ""14986""]; Skip.to.Item=["""", ""AGQ030"", ""AGQ030"", ""AGQ030"", """"]"
