"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"BAQ_L","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 69 YEARS",NA,NA
"BAQ_L","BAQ321A","BAQ321A","Past 12 months problems with vertigo","The next questions are about symptoms of dizziness light-headedness or balance problems. Do not include times when drinking alcohol using recreational drugs or taking medications that cause dizziness. In the past 12 months {have you/has SP} had problems with... vertigo - a sensation of spinning tilting swaying or rocking  of {yourself/himself/herself/SPs} or {your/his/her/SPs} surroundings?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1151"", ""4898"", ""1"", ""9"", ""11""]; Cumulative=[""1151"", ""6049"", ""6050"", ""6059"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ321B","BAQ321B","Past 12 months prblms w/blurring vision","The next questions are about symptoms of dizziness light-headedness or balance problems. Do not include times when drinking alcohol using recreational drugs or taking medications that cause dizziness. In the past 12 months {have you/has SP} had problems with... blurring of {your/his/her/SPs} vision when {you move your/he moves his/she moves her/SP moves SPs} head?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""684"", ""5369"", ""1"", ""5"", ""11""]; Cumulative=[""684"", ""6053"", ""6054"", ""6059"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ321C","BAQ321C","Past 12 months problems with unsteady","The next questions are about symptoms of dizziness light-headedness or balance problems. Do not include times when drinking alcohol using recreational drugs or taking medications that cause dizziness. In the past 12 months {have you/has SP} had problems with... unsteadiness - a feeling of being off-balance or not stable when standing or sitting upright?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1433"", ""4620"", ""2"", ""3"", ""12""]; Cumulative=[""1433"", ""6053"", ""6055"", ""6058"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ321D","BAQ321D","Past 12 months problems w/light-headed","The next questions are about symptoms of dizziness light-headedness or balance problems. Do not include times when drinking alcohol using recreational drugs or taking medications that cause dizziness. In the past 12 months {have you/has SP} had problems with... light-headedness - without a sense of motion OR fainting - a feeling {you are/he is/she is/SP is} going to pass out or faint","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1202"", ""4851"", ""2"", ""3"", ""12""]; Cumulative=[""1202"", ""6053"", ""6055"", ""6058"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ341","BAQ341","Past 12 months which bothered the most?","This next section focuses on {your/SPs} most bothersome symptom in the past 12 months. During the past 12 months which one of these problems bothered {you/SP} the most?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Vertigo"", ""Blurring vision"", ""Unsteadiness"", ""Light-headed or fainting"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""536"", ""233"", ""638"", ""715"", ""1"", ""16"", ""3931""]; Cumulative=[""536"", ""769"", ""1407"", ""2122"", ""2123"", ""2139"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ391A","BAQ391A","Episodes with nausea or vomiting?","During the past 12 months were {your/SPs} episodes for {your/his/her/SPs} {RESPONSE FOR BAQ.341} accompanied by the following?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""511"", ""1609"", ""0"", ""2"", ""3948""]; Cumulative=[""511"", ""2120"", ""2120"", ""2122"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ391B","BAQ391B","Episodes with migraine/severe headache?","During the past 12 months were {your/SPs} episodes for {your/his/her/SPs} {RESPONSE FOR BAQ.341} accompanied by the following?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""736"", ""1384"", ""0"", ""2"", ""3948""]; Cumulative=[""736"", ""2120"", ""2120"", ""2122"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ401","BAQ401","Balance prevent you from doing things","During the past 12 months {did your/SPs} dizziness or balance problem(s) prevent {you/SP} from doing things {you/he/she/SP} otherwise would do such as work school or other scheduled activities?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""728"", ""1410"", ""0"", ""1"", ""3931""]; Cumulative=[""728"", ""2138"", ""2138"", ""2139"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ421","BAQ421","How much of a problem was balance?","During the past 12 months how much of a problem was {your/his/her/SPs} problem with balance blurred vision or light-headedness and fainting? Was it...","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""No problem,"", ""A small problem,"", ""A moderate problem,"", ""A big problem, or"", ""A very big problem?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""577"", ""899"", ""443"", ""142"", ""78"", ""0"", ""0"", ""3931""]; Cumulative=[""577"", ""1476"", ""1919"", ""2061"", ""2139"", ""2139"", ""2139"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BAQ_L","BAQ431","BAQ431","Ever see health professional for balance","Think of any time {you have/SP has} had symptoms of dizziness imbalance etc. {Have you/Has SP} ever seen a doctor or other health professional including emergency room physicians about {your/his/her/SPs} problem(s) with balance blurred vision or light-headedness and fainting?","Both males and females 20 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""981"", ""1156"", ""0"", ""2"", ""3931""]; Cumulative=[""981"", ""2137"", ""2137"", ""2139"", ""6070""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
