"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"SMQMEC_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"SMQMEC_C","SMQ620","SMQ620","Ever tried cigarette smoking","The following questions are about cigarette smoking and other tobacco use. Have you ever tried cigarette smoking even 1 or 2 puffs?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""875"", ""1179"", ""2"", ""1"", ""4933""]; Cumulative=[""875"", ""2054"", ""2056"", ""2057"", ""6990""]; Skip.to.Item=["""", ""SMQ680"", ""SMQ680"", ""SMQ680"", """"]"
"SMQMEC_C","SMD630","SMD630","Age first smoked whole cigarette","How old were you when you smoked a whole cigarette for the first time?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""6 to 19"", ""55"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Never smoked a whole cigarette"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""543"", ""330"", ""0"", ""2"", ""6115""]; Cumulative=[""543"", ""873"", ""873"", ""875"", ""6990""]; Skip.to.Item=["""", ""SMQ680"", ""SMQ680"", ""SMQ680"", """"]"
"SMQMEC_C","SMQ640","SMQ640","# days smoked cigarettes in past month","During the past 30 days on how many days did you smoke cigarettes?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""0 to 30"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't  Know"", ""Missing""]; Count=[""541"", ""0"", ""2"", ""6447""]; Cumulative=[""541"", ""541"", ""543"", ""6990""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQMEC_C","SMQ650","SMQ650","# cigarettes per day during past month","During the past 30 days on the days that you smoked how many cigarettes did you smoke per day?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""999"", ""."", ""1 to 66"", ""777""]; Value.Description=[""Don't know"", ""Missing"", ""Range of Values"", ""Refused""]; Count=[""3"", ""6680"", ""306"", ""1""]; Cumulative=[""310"", ""6990"", ""306"", ""307""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQMEC_C","SMQ077","SMQ077","How soon after waking do you smoke","How soon after you wake up do you smoke? Would you say...","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Within 5 minutes,"", ""From 6 to 30 minutes,"", ""From more than 30 minutes to one hour, or"", ""More than one hour?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""43"", ""56"", ""51"", ""135"", ""8"", ""17"", ""6680""]; Cumulative=[""43"", ""99"", ""150"", ""285"", ""293"", ""310"", ""6990""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQMEC_C","SMQ660","SMQ660","Brands of cigarettes smoked/past mo","During the past 30 days on the days that you smoked which brand of cigarettes did you usually smoke?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""77"", ""99"", "".""]; Value.Description=[""Marlboro"", ""Camel"", ""Newport"", ""Kool"", ""Winston"", ""Benson and Hedges"", ""Salem"", ""Some other brand"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""144"", ""19"", ""101"", ""14"", ""1"", ""2"", ""0"", ""26"", ""0"", ""3"", ""6680""]; Cumulative=[""144"", ""163"", ""264"", ""278"", ""279"", ""281"", ""281"", ""307"", ""307"", ""310"", ""6990""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQMEC_C","SMQ662","SMQ662",NA,NA,"Both males and females 12 YEARS - 19 YEARS",NA,NA
"SMQMEC_C","SMQ664B","SMQ664B","Menthol or non-menthol BensonHedges","{Were/Was} the Benson and Hedges cigarettes menthol or non-menthol?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Menthol"", ""Non-menthol"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""1"", ""0"", ""0"", ""6988""]; Cumulative=[""1"", ""2"", ""2"", ""2"", ""6990""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQMEC_C","SMQ664C","SMQ664C","Menthol or non-menthol Camel","{Were/Was} the Camel cigarettes menthol or non-menthol?","Both males and females 12 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Menthol"", ""Non-menthol"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4"", ""15"", ""0"", ""0"", ""6971""]; Cumulative=[""4"", ""19"", ""19"", ""19"", ""6990""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
