"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"RHQ","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ","RHQ010","RHQ010","Age when first menstrual period occurred","The next series of questions are about {your/SPs} reproductive history. I will begin by asking about {your/SPs} periods or menstrual cycles. How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 20"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3171"", ""0"", ""127"", ""219""]; Cumulative=[""3171"", ""3171"", ""3298"", ""3517""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ","RHQ015","RHQ015",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ","RHQ020","RHQ020","Age range at first menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Younger than 10,"", ""10 to 12,"", ""13 to 15, or"", ""16 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2"", ""44"", ""67"", ""8"", ""0"", ""6"", ""3390""]; Cumulative=[""2"", ""46"", ""113"", ""121"", ""121"", ""127"", ""3517""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ","RHQ030","RHQ030","Had regular periods in past 12 months","{Have you/Has SP} had regular periods in the past 12 months? {Please do not include bleedings caused by medical conditions or surgeries.}","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1315"", ""1905"", ""0"", ""0"", ""297""]; Cumulative=[""1315"", ""3220"", ""3220"", ""3220"", ""3517""]; Skip.to.Item=[""RHQ075"", """", ""RHQ050"", ""RHQ050"", """"]"
"RHQ","RHQ040","RHQ040","Reason not having regular periods","What is the reason that {you have/SP has} not had regular periods in the past 12 months?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""Pregnant now"", ""Breast feeding"", ""Pregnant in past year"", ""Periods usually irregular"", ""Going-gone through menopause"", ""Medical conditions-treatments"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""253"", ""9"", ""96"", ""229"", ""991"", ""294"", ""0"", ""33"", ""1612""]; Cumulative=[""253"", ""262"", ""358"", ""587"", ""1578"", ""1872"", ""1872"", ""1905"", ""3517""]; Skip.to.Item=[""RHQ075"", ""RHQ075"", ""RHQ075"", """", """", """", """", """", """"]"
"RHQ","RHQ050","RHQ050","When did SP have last period?","When did {you/SP} have {your/her} last period? PROBE: How many years or months ago was {your/her} last period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""Having it now"", ""Less than 2 months ago"", ""3 - 5 months ago"", ""6 - 8 months ago"", ""9 - 11 months ago"", ""12 or more months ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""84"", ""264"", ""54"", ""18"", ""14"", ""1108"", ""0"", ""2"", ""1973""]; Cumulative=[""84"", ""348"", ""402"", ""420"", ""434"", ""1542"", ""1542"", ""1544"", ""3517""]; Skip.to.Item=[""RHQ075"", ""RHQ075"", ""RHQ075"", ""RHQ075"", ""RHQ075"", """", ""RHQ075"", ""RHQ075"", """"]"
"RHQ","RHQ060","RHQ060","Age at last menstrual period","About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""10 to 71"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""997"", ""0"", ""111"", ""2409""]; Cumulative=[""997"", ""997"", ""1108"", ""3517""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ","RHQ065","RHQ065",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ","RHQ070","RHQ070","Age range at last menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Younger than 30"", ""30 to 34"", ""35 to 39"", ""40 to 44"", ""45 to 49"", ""50 to 54, or"", ""55 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""2"", ""6"", ""25"", ""24"", ""32"", ""10"", ""1"", ""10"", ""3406""]; Cumulative=[""1"", ""3"", ""9"", ""34"", ""58"", ""90"", ""100"", ""101"", ""111"", ""3517""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
