"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"P_OCQ","OCD150","OCD150","Type of work done last week","(SP Interview Version) In this part of the survey I will ask you questions about {your/SPs} work experience. Which of the following {were you/was SP} doing last week . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Working at a job or business,"", ""With a job or business but not at work,"", ""Looking for work, or"", ""Not working at a job or business?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5370"", ""219"", ""463"", ""4139"", ""1"", ""3"", ""0""]; Cumulative=[""5370"", ""5589"", ""6052"", ""10191"", ""10192"", ""10195"", ""10195""]; Skip.to.Item=[""OCQ180"", ""OCQ210"", ""End of Section"", ""OCD383"", ""End of Section"", ""End of Section"", """"]"
"P_OCQ","OCD383","OCD383","Main reason did not work last week","What is the main reason {you/SP} did not work last week?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Taking care of house or family"", ""Going to school"", ""Retired"", ""Unable to work for health reasons/Disabled"", ""Other"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""488"", ""443"", ""1881"", ""949"", ""371"", ""2"", ""5"", ""6056""]; Cumulative=[""488"", ""931"", ""2812"", ""3761"", ""4132"", ""4134"", ""4139"", ""10195""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_OCQ","OCQ180","OCQ180","Hours worked last week in total all jobs","How many hours did {you/SP} work last week in total at all jobs or businesses?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""6 to 78"", ""5"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""1-5 Hours"", ""80 Hours or More"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5208"", ""79"", ""74"", ""3"", ""6"", ""4825""]; Cumulative=[""5208"", ""5287"", ""5361"", ""5364"", ""5370"", ""10195""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_OCQ","OCQ210","OCQ210","Usually work 35 or more hours per week","{Do you/Does SP} usually work 35 hours or more per week in total at all jobs or businesses?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""623"", ""1106"", ""0"", ""2"", ""8464""]; Cumulative=[""623"", ""1729"", ""1729"", ""1731"", ""10195""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_OCQ","OCQ670","OCQ670","Overall work schedule past 3 months","Which of the following best describes your overall work schedule (include all jobs) for the last three months?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Traditional 9 AM to 5 PM day"", ""Evening or nights"", ""Early mornings"", ""Variable (early mornings, days, and nights)"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2049"", ""709"", ""839"", ""1986"", ""2"", ""3"", ""4607""]; Cumulative=[""2049"", ""2758"", ""3597"", ""5583"", ""5585"", ""5588"", ""10195""]; Skip.to.Item=[""End of Section"", ""End of Section"", ""End of Section"", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"P_OCQ","SEQN","SEQN","Respondent sequence number","Respondent sequence number","Both males and females 16 YEARS - 150 YEARS",NA,NA
