"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"PFQ_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"PFQ_E","PFQ010","PFQ010","Physicalmentalemotional limitations","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold. Is {SP} limited in the kind or amount of play activities {he/she} can do because of a physical mental or emotional problem?","Both males and females 1 YEARS - 4 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""31"", ""1005"", ""0"", ""4"", ""8626""]; Cumulative=[""31"", ""1036"", ""1036"", ""1040"", ""9666""]; Skip.to.Item=["""", ""PFQ020"", ""PFQ020"", ""PFQ020"", """"]"
"PFQ_E","PFQ015","PFQ015","Able to take part in most type of play","Is {SP} able to take part at all in the usual kinds of play activities done by most children {his/her} age?","Both males and females 1 YEARS - 4 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""20"", ""11"", ""0"", ""0"", ""9635""]; Cumulative=[""20"", ""31"", ""31"", ""31"", ""9666""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_E","PFQ020","PFQ020","Crawl walk run play limitations","{Do you/Does SP} have an impairment or health problem that limits {your/his/her} ability to {crawl walk or play} {walk run or play} {walk or run}?","Both males and females 1 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""161"", ""3570"", ""0"", ""0"", ""5935""]; Cumulative=[""161"", ""3731"", ""3731"", ""3731"", ""9666""]; Skip.to.Item=["""", ""PFQ035a"", ""PFQ035a"", ""PFQ035a"", """"]"
"PFQ_E","PFQ030","PFQ030","Long term impairment/health problem","Is this an impairment or health problem that has lasted or is expected to last 12 months or longer?","Both males and females 1 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""136"", ""23"", ""0"", ""2"", ""9505""]; Cumulative=[""136"", ""159"", ""159"", ""161"", ""9666""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_E","PFQ035A","PFQ035A",NA,NA,"Both males and females 1 YEARS - 19 YEARS",NA,NA
"PFQ_E","PFQ041","PFQ041","Receive Special Ed or Early Intervention","Does {SP} receive Special Education or Early Intervention Services?","Both males and females 1 YEARS - 17 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""236"", ""3201"", ""0"", ""1"", ""6228""]; Cumulative=[""236"", ""3437"", ""3437"", ""3438"", ""9666""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_E","PFQ049","PFQ049","Limitations keeping you from working","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold [or pregnancy]. Does a physical mental or emotional problem now keep {you/SP} from working at a job or business?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""886"", ""5043"", ""0"", ""6"", ""3731""]; Cumulative=[""886"", ""5929"", ""5929"", ""5935"", ""9666""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_E","PFQ051","PFQ051","Limited in amount of work you can do","{Are you/Is SP} limited in the kind or amount of work {you/s/he} can do because of a physical mental or emotional problem?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1296"", ""4637"", ""0"", ""2"", ""3731""]; Cumulative=[""1296"", ""5933"", ""5933"", ""5935"", ""9666""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_E","PFQ054","PFQ054","Need special equipment to walk","Because of a health problem {do you/does SP} have difficulty walking without using any special equipment?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""584"", ""5350"", ""0"", ""1"", ""3731""]; Cumulative=[""584"", ""5934"", ""5934"", ""5935"", ""9666""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
