"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"KIQ_P_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Males only 20 YEARS - 150 YEARS",NA,NA
"KIQ_P_B","KIQ081","KIQ081","Usually have trouble trying to urinate","The next set of questions is about mens health including urinary and prostate problems. The prostate is a gland located just below the bladder. Do you usually have trouble starting to urinate (pass water)?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""134"", ""1323"", ""4"", ""8"", ""917""]; Cumulative=[""134"", ""1457"", ""1461"", ""1469"", ""2386""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_B","KIQ101","KIQ101","Bladder feels empty after urinating","After urinating (passing water) does your bladder feel empty?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1225"", ""226"", ""2"", ""15"", ""918""]; Cumulative=[""1225"", ""1451"", ""1453"", ""1468"", ""2386""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_B","KIQ106","KIQ106","Diagnosed with prostate disease","Have you ever been told by a doctor or health professional that you have any disease of the prostate? This includes an enlarged prostate.","Males only 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""288"", ""1877"", ""3"", ""7"", ""211""]; Cumulative=[""288"", ""2165"", ""2168"", ""2175"", ""2386""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_B","KIQ121","KIQ121","Diagnosed with enlarged prostate","Have you ever been told by a doctor or health professional that you had an enlarged prostate gland?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""259"", ""1200"", ""1"", ""5"", ""921""]; Cumulative=[""259"", ""1459"", ""1460"", ""1465"", ""2386""]; Skip.to.Item=["""", ""KIQ321"", ""KIQ321"", ""KIQ321"", """"]"
"KIQ_P_B","KIQ141","KIQ141","Enlargement was BPH","Was it a benign enlargement - that is not cancerous also called benign prostatic hypertrophy?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""166"", ""88"", ""1"", ""4"", ""2127""]; Cumulative=[""166"", ""254"", ""255"", ""259"", ""2386""]; Skip.to.Item=["""", ""KID182"", ""KID182"", ""KID182"", """"]"
"KIQ_P_B","KIQ161","KIQ161","Age at first BPH diagnosis","How old were you when you were first told that you had benign enlargement of the prostate gland?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 85"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""166"", ""0"", ""0"", ""2220""]; Cumulative=[""166"", ""166"", ""166"", ""2386""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_B","KIQ170A","KIQ170A","Check Item","","Males only 40 YEARS - 150 YEARS",NA,NA
"KIQ_P_B","KID182","KID182","Enlargement due to cancer","Was the enlargement due to cancer?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""36"", ""55"", ""0"", ""2"", ""2293""]; Cumulative=[""36"", ""91"", ""91"", ""93"", ""2386""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"KIQ_P_B","KIQ321","KIQ321","Ever had a PSA test","Have you ever had a blood test that your doctor told you was being used to check for prostate cancer called PSA or Prostate Specific Antigen?","Males only 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""598"", ""857"", ""0"", ""8"", ""923""]; Cumulative=[""598"", ""1455"", ""1455"", ""1463"", ""2386""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
