"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"P_IMQ","IMQ011","IMQ011","Received Hepatitis A vaccine","Hepatitis (Hep-a-ti-tis) A vaccine is given as a two dose series to some children older than 2 years and also to some adults especially people who travel outside the United States. It has only been available since 1995. {Have you/Has SP} ever received hepatitis A vaccine?","Both males and females 2 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes, at least 2 doses"", ""Less than 2 doses"", ""No doses"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5199"", ""488"", ""6440"", ""14"", ""2439"", ""980""]; Cumulative=[""5199"", ""5687"", ""12127"", ""12141"", ""14580"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_IMQ","IMQ020","IMQ020","Received Hepatitis B 3 dose series","Hepatitis (Hep-a-ti-tis) B vaccine is given in three separate doses and has been recommended for all newborn infants since 1991. In 1995 it was recommended that adolescents be given the vaccine. Persons who may be exposed to other peoples blood such as health care workers also may have received the vaccine. {Have you/Has SP} ever received the 3-dose series of the hepatitis B vaccine?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes at least 3 doses"", ""Less than 3 doses"", ""No doses"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6677"", ""871"", ""6066"", ""8"", ""1938"", ""0""]; Cumulative=[""6677"", ""7548"", ""13614"", ""13622"", ""15560"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_IMQ","IMQ060","IMQ060","Received HPV vaccine (Females)","Human Papillomavirus (HPV) vaccine is given to prevent cervical cancer in girls and women. The HPV vaccines available are called Cervarix Gardasil or Gardasil 9. It is given in 2 or 3 separate doses over a 6 month period. {Have you/Has SP} ever received one or more doses of the HPV vaccine?","Females only 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1059"", ""3194"", ""1"", ""313"", ""10993""]; Cumulative=[""1059"", ""4253"", ""4254"", ""4567"", ""15560""]; Skip.to.Item=[""IMQ081A"", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"P_IMQ","IMQ070","IMQ070","Received HPV vaccine (Males)","Human Papillomavirus (HPV) vaccine is given to prevent HPV infection and genital warts in boys and men. It is given in 2 or 3 separate doses over a 6 month period. {Have you/Has SP} ever received one or more doses of the HPV vaccine? (The brand name for the vaccine is Gardasil.)","Males only 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""695"", ""3121"", ""1"", ""467"", ""11276""]; Cumulative=[""695"", ""3816"", ""3817"", ""4284"", ""15560""]; Skip.to.Item=[""IMQ090"", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"P_IMQ","IMQ081A","IMQ081A","Received Cervarix (Females)?","Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?","Females only 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""7"", ""9"", "".""]; Value.Description=[""CERVARIX"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""96"", ""3"", ""371"", ""15090""]; Cumulative=[""96"", ""99"", ""470"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"P_IMQ","IMQ081B","IMQ081B","Received Gardasil (Females)?","Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?","Females only 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""2"", "".""]; Value.Description=[""GARDASIL"", ""Missing""]; Count=[""350"", ""15210""]; Cumulative=[""350"", ""15560""]; Skip.to.Item=[""NA"", ""NA""]"
"P_IMQ","IMQ081C","IMQ081C","Received Gardasil 9 (Females)?","Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?","Females only 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""3"", "".""]; Value.Description=[""GARDASIL 9"", ""Missing""]; Count=[""35"", ""15525""]; Cumulative=[""35"", ""15560""]; Skip.to.Item=[""NA"", ""NA""]"
"P_IMQ","IMQ081D","IMQ081D","Received Unknown Gardasil (Females)?","Which of the HPV vaccines did {you/SP} receive Cervarix Gardasil or Gardasil 9?","Females only 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""4"", "".""]; Value.Description=[""GARDASIL (not sure which one)"", ""Missing""]; Count=[""214"", ""15346""]; Cumulative=[""214"", ""15560""]; Skip.to.Item=[""NA"", ""NA""]"
"P_IMQ","IMQ090","IMQ090","Age first dose HPV","How old {were you/was SP} when {you/SP} received your first dose of {Cervarix/Gardasil/Gardasil 9/Gardasil or Gardasil 9/the vaccine}?","Both males and females 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 57"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1407"", ""3"", ""344"", ""13806""]; Cumulative=[""1407"", ""1410"", ""1754"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"P_IMQ","IMQ100","IMQ100","Received HPV # of doses","How many doses of {Cervarix/Gardasil/Gardasil or Gardasil 9/the vaccine} {have you/has SP} received?","Both males and females 9 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""1 Dose"", ""2 Doses"", ""3 Doses"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""437"", ""461"", ""637"", ""1"", ""218"", ""13806""]; Cumulative=[""437"", ""898"", ""1535"", ""1536"", ""1754"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
