"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DEQ_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 59 YEARS",NA,NA
"DEQ_C","DED011","DED011","# moles at least 1/4 inch in diameter","Next are some general questions about {your/SPs} skin and hair. How many moles {do you/does SP} have that are at least 1/4 inch in diameter?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""None"", ""1 or 2"", ""3 to 5"", ""6 to 10"", ""More than 10"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2330"", ""557"", ""185"", ""33"", ""27"", ""0"", ""6"", ""2""]; Cumulative=[""2330"", ""2887"", ""3072"", ""3105"", ""3132"", ""3132"", ""3138"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DED021","DED021","Natural hair color at age 18","What {is/was} {your/SPs} natural hair color {at 18}?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Red"", ""Blonde"", ""Light brown"", ""Medium brown"", ""Dark brown"", ""Black"", ""Other"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""67"", ""274"", ""440"", ""510"", ""810"", ""1029"", ""8"", ""0"", ""0"", ""2""]; Cumulative=[""67"", ""341"", ""781"", ""1291"", ""2101"", ""3130"", ""3138"", ""3138"", ""3138"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DED031","DED031","Skin reaction to sun after non-exposure","If after several months of not being in the sun {you/SP} then went out in the sun without sunscreen or protective clothing for a half hour which one of these would happen to {your/his/her} skin?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""Get a severe sunburn with blisters"", ""A severe sunburn for a few days with peeling"", ""Mildly burned with some tanning"", ""Turning darker without a sunburn"", ""Nothing would happen in half an hour"", ""Other"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""77"", ""256"", ""803"", ""708"", ""1256"", ""25"", ""1"", ""12"", ""2""]; Cumulative=[""77"", ""333"", ""1136"", ""1844"", ""3100"", ""3125"", ""3126"", ""3138"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DEQ034A","DEQ034A","Stay in the shade?","When {you go/SP goes} outside on a very sunny day for more than one hour how often {do you/does SP} Stay in the shade?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""always"", ""Most of the time"", ""sometimes"", ""rarely, or"", ""Never?"", ""DON'T GO OUT IN THE SUN"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""301"", ""788"", ""1130"", ""508"", ""360"", ""48"", ""0"", ""3"", ""2""]; Cumulative=[""301"", ""1089"", ""2219"", ""2727"", ""3087"", ""3135"", ""3135"", ""3138"", ""3140""]; Skip.to.Item=["""", """", """", """", """", ""DEQ038G"", """", """", """"]"
"DEQ_C","DEQ034B","DEQ034B","Wear hat that shades face and neck?","Wear a hat that shades {your/his/her} face ears and neck? Would you say . .","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""always"", ""Most of the time"", ""sometimes"", ""rarely, or"", ""Never?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""250"", ""232"", ""421"", ""339"", ""1846"", ""0"", ""2"", ""50""]; Cumulative=[""250"", ""482"", ""903"", ""1242"", ""3088"", ""3088"", ""3090"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DEQ034C","DEQ034C","Wear a long sleeved shirt","Wear a long sleeved shirt? Would you say . . .","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""always"", ""Most of the time"", ""sometimes"", ""rarely, or"", ""Never?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""123"", ""120"", ""481"", ""506"", ""1858"", ""0"", ""2"", ""50""]; Cumulative=[""123"", ""243"", ""724"", ""1230"", ""3088"", ""3088"", ""3090"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DEQ034D","DEQ034D","Use sunscreen?","Use sunscreen? Would you say . . .","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""always"", ""Most of the time"", ""sometimes"", ""rarely, or"", ""Never?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""282"", ""332"", ""524"", ""375"", ""1576"", ""0"", ""1"", ""50""]; Cumulative=[""282"", ""614"", ""1138"", ""1513"", ""3089"", ""3089"", ""3090"", ""3140""]; Skip.to.Item=["""", """", """", """", ""DEQ038G"", ""DEQ038G"", ""DEQ038G"", """"]"
"DEQ_C","DEQ036","DEQ036","SPF # of sunscreen use most often?","What is the SPF number of the sunscreen you use most often?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 60"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1396"", ""0"", ""117"", ""1627""]; Cumulative=[""1396"", ""1396"", ""1513"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DEQ038G","DEQ038G","In past yr did you have sunburn?","How many times in the past year {have you/has SP} had a sunburn?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Never"", ""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""0"", ""1179"", ""1957"", ""0"", ""2"", ""2""]; Cumulative=[""0"", ""1179"", ""3136"", ""3136"", ""3138"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DEQ_C","DED038Q","DED038Q","# of times in past yr you had a sunburn","How many times in the past year {have you/has SP} had a sunburn?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 15"", ""0"", ""20"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Never"", ""20 or more times"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1170"", ""0"", ""8"", ""0"", ""1"", ""1961""]; Cumulative=[""1170"", ""1170"", ""1178"", ""1178"", ""1179"", ""3140""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
