"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"BPQ_I","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"BPQ_I","BPQ020","BPQ020","Ever told you had high blood pressure","{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had hypertension also called high blood pressure?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2090"", ""4231"", ""0"", ""6"", ""0""]; Cumulative=[""2090"", ""6321"", ""6321"", ""6327"", ""6327""]; Skip.to.Item=["""", ""BPQ080"", ""BPQ080"", ""BPQ080"", """"]"
"BPQ_I","BPQ030","BPQ030","Told had high blood pressure - 2+ times","{Were you/Was SP} told on 2 or more different visits that {you/s/he} had hypertension also called high blood pressure?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1659"", ""417"", ""1"", ""13"", ""4237""]; Cumulative=[""1659"", ""2076"", ""2077"", ""2090"", ""6327""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_I","BPD035","BPD035","Age told had hypertension","How old {were you/was SP} when {you were/he/she was} first told that {you/he/she} had hypertension or high blood pressure?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""7 to 79"", ""80"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1996"", ""32"", ""0"", ""61"", ""4238""]; Cumulative=[""1996"", ""2028"", ""2028"", ""2089"", ""6327""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_I","BPQ040A","BPQ040A","Taking prescription for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to . . . take prescribed medicine?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1851"", ""238"", ""0"", ""1"", ""4237""]; Cumulative=[""1851"", ""2089"", ""2089"", ""2090"", ""6327""]; Skip.to.Item=["""", ""BPQ080"", ""BPQ080"", ""BPQ080"", """"]"
"BPQ_I","BPQ050A","BPQ050A","Now taking prescribed medicine for HBP","HELP AVAILABLE (Are you/Is SP) now taking prescribed medicine","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1567"", ""284"", ""0"", ""0"", ""4476""]; Cumulative=[""1567"", ""1851"", ""1851"", ""1851"", ""6327""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_I","BPQ080","BPQ080","Doctor told you - high cholesterol level","{Have you/Has SP} ever been told by a doctor or other health professional that {your/his/her} blood cholesterol level was high?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1960"", ""4323"", ""0"", ""44"", ""0""]; Cumulative=[""1960"", ""6283"", ""6283"", ""6327"", ""6327""]; Skip.to.Item=[""BPQ070"", """", """", """", """"]"
"BPQ_I","BPQ060","BPQ060","Ever had blood cholesterol checked","{Have you/Has SP} ever had {your/his/her} blood cholesterol checked?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2678"", ""1499"", ""1"", ""189"", ""1960""]; Cumulative=[""2678"", ""4177"", ""4178"", ""4367"", ""6327""]; Skip.to.Item=["""", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"BPQ_I","BPQ070","BPQ070","When blood cholesterol last checked","About how long has it been since {you/SP} last had {your/his/her} blood cholesterol checked? Has it been...","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Less than 1 year ago,"", ""1 year but less than 2 years ago,"", ""2 years but less than 5 years ago, or"", ""5 years or more?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2856"", ""870"", ""590"", ""282"", ""0"", ""40"", ""1689""]; Cumulative=[""2856"", ""3726"", ""4316"", ""4598"", ""4598"", ""4638"", ""6327""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_I","BPQ090D","BPQ090D","Told to take prescriptn for cholesterol","[To lower (your/his/her) blood cholesterol (have/has) (you/SP) ever been told by a doctor or other health professional]... to take prescribed medicine?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1524"", ""3096"", ""0"", ""18"", ""1689""]; Cumulative=[""1524"", ""4620"", ""4620"", ""4638"", ""6327""]; Skip.to.Item=["""", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"BPQ_I","BPQ100D","BPQ100D","Now taking prescribed medicine","(Are you/Is SP) now following this advice to take prescribed medicine?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1099"", ""424"", ""0"", ""1"", ""4803""]; Cumulative=[""1099"", ""1523"", ""1523"", ""1524"", ""6327""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
