"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"HIQ_H","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"HIQ_H","HIQ011","HIQ011","Covered by health insurance","The (first/next) questions are about health insurance. {Are you/Is SP} covered by health insurance or some other kind of health care plan? [Include health insurance obtained through employment or purchased directly as well as government programs like Medicare and Medicaid that provide medical care or help pay medical bills.]","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""8594"", ""1570"", ""3"", ""8"", ""0""]; Cumulative=[""8594"", ""10164"", ""10167"", ""10175"", ""10175""]; Skip.to.Item=["""", ""HIQ065"", ""HIQ065"", ""HIQ065"", """"]"
"HIQ_H","HIQ031A","HIQ031A","Covered by private insurance","{Are you/Is SP} covered by private insurance?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""14"", ""77"", ""99"", "".""]; Value.Description=[""Covered by private insurance"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4797"", ""1"", ""23"", ""5354""]; Cumulative=[""4797"", ""4798"", ""4821"", ""10175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HIQ_H","HIQ031B","HIQ031B","Covered by Medicare","{Are you/Is SP} covered by Medicare?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""15"", "".""]; Value.Description=[""Covered by Medicare"", ""Missing""]; Count=[""1226"", ""8949""]; Cumulative=[""1226"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
"HIQ_H","HIQ031C","HIQ031C","Covered by Medi-Gap","{Are you/Is SP} covered by Medi-Gap?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""16"", "".""]; Value.Description=[""Covered by Medi-Gap"", ""Missing""]; Count=[""11"", ""10164""]; Cumulative=[""11"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
"HIQ_H","HIQ031D","HIQ031D","Covered by Medicaid","{Are you/Is SP} covered by Medicaid?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""17"", "".""]; Value.Description=[""Covered by Medicaid"", ""Missing""]; Count=[""2402"", ""7773""]; Cumulative=[""2402"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
"HIQ_H","HIQ031E","HIQ031E","Covered by SCHIP","{Are you/Is SP} covered by SCHIP (State Childrens Health Insurance Program)?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""18"", "".""]; Value.Description=[""Covered by SCHIP"", ""Missing""]; Count=[""53"", ""10122""]; Cumulative=[""53"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
"HIQ_H","HIQ031F","HIQ031F","Covered by military health care","{Are you/Is SP} covered by military health plan (Tricare/VA/Champ-VA)?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""19"", "".""]; Value.Description=[""Covered by military health care"", ""Missing""]; Count=[""240"", ""9935""]; Cumulative=[""240"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
"HIQ_H","HIQ031G","HIQ031G","Covered by Indian Health Service","{Are you/Is SP} covered by Indian Health Service?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""20"", "".""]; Value.Description=[""Covered by Indian Health Service"", ""Missing""]; Count=[""10"", ""10165""]; Cumulative=[""10"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
"HIQ_H","HIQ031H","HIQ031H","Covered by state-sponsored health plan","{Are you/Is SP} covered by state-sponsored health plan?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""21"", "".""]; Value.Description=[""Covered by state-sponsored health plan"", ""Missing""]; Count=[""563"", ""9612""]; Cumulative=[""563"", ""10175""]; Skip.to.Item=[""NA"", ""NA""]"
