"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"HUQ_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"HUQ_B","HUQ010","HUQ010","General health condition","{First/Next} I have some general questions about {your/SPs} health. Would you say {your/SPs} health in general is . . .","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Excellent,"", ""Very good,"", ""Good,"", ""Fair, or"", ""Poor?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3728"", ""2855"", ""2902"", ""1259"", ""290"", ""3"", ""2"", ""0""]; Cumulative=[""3728"", ""6583"", ""9485"", ""10744"", ""11034"", ""11037"", ""11039"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUQ020","HUQ020","Health now compared with 1 year ago","Compared with 12 months ago would you say {your/SPs} health is now . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Better,"", ""Worse, or"", ""About the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1901"", ""775"", ""7788"", ""1"", ""4"", ""570""]; Cumulative=[""1901"", ""2676"", ""10464"", ""10465"", ""10469"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUQ030","HUQ030","Routine place to go for healthcare","Is there a place that {you/SP} usually {go/goes} when {you are/he/she is} sick or {you/s/he} need{s} advice about {your/his/her} health?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""There is no place"", ""There is more than one place"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""9568"", ""1404"", ""67"", ""0"", ""0"", ""0""]; Cumulative=[""9568"", ""10972"", ""11039"", ""11039"", ""11039"", ""11039""]; Skip.to.Item=["""", ""HUQ050"", """", ""HUQ050"", ""HUQ050"", """"]"
"HUQ_B","HUQ040","HUQ040","Type place most often go for healthcare","What kind of place {do you/does SP} go to most often: is it a clinic doctors office emergency room or some other place?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Clinic or health center"", ""Doctor's office or HMO"", ""Hospital emergency room"", ""Hospital outpatient department"", ""Some other place"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2698"", ""6400"", ""194"", ""251"", ""90"", ""0"", ""2"", ""1404""]; Cumulative=[""2698"", ""9098"", ""9292"", ""9543"", ""9633"", ""9633"", ""9635"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUQ050","HUQ050","#Times receive healthcare over past year","{During the past 12 months how/How} many times {have you/has SP} seen a doctor or other health care professional about {your/his/her} health at a doctors office a clinic hospital emergency room at home or some other place? Do not include times {you were/s/he was} hospitalized overnight.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""77"", ""99"", "".""]; Value.Description=[""None"", ""1"", ""2 to 3"", ""4 to 9"", ""10 to 12"", ""13 or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1641"", ""2346"", ""3259"", ""2589"", ""578"", ""618"", ""0"", ""8"", ""0""]; Cumulative=[""1641"", ""3987"", ""7246"", ""9835"", ""10413"", ""11031"", ""11031"", ""11039"", ""11039""]; Skip.to.Item=["""", ""HUD070"", ""HUD070"", ""HUD070"", ""HUD070"", ""HUD070"", ""HUD070"", ""HUD070"", """"]"
"HUQ_B","HUQ060","HUQ060","How long since last healthcare visit","About how long has it been since {you/SP} last saw or talked to a doctor or other health care professional about {your/his/her} health? Include doctors seen while {you were} {he/she was} a patient in a hospital. Has it been . . .","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""6 months or less,"", ""More than 6 months, but not more than 1 year ago,"", ""More than 1 year, but not more than 3 years ago,"", ""More than 3 years, or"", ""Never?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""62"", ""76"", ""1033"", ""407"", ""58"", ""0"", ""5"", ""9398""]; Cumulative=[""62"", ""138"", ""1171"", ""1578"", ""1636"", ""1636"", ""1641"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUD070","HUD070","Overnight hospital patient in last year","{During the past 12 months were you/{Was/was} SP} a patient in a hospital overnight? Do not include an overnight stay in the emergency room.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1071"", ""9967"", ""0"", ""1"", ""0""]; Cumulative=[""1071"", ""11038"", ""11038"", ""11039"", ""11039""]; Skip.to.Item=["""", ""HUQ081"", ""HUQ081"", ""HUQ081"", """"]"
"HUQ_B","HUQ080","HUQ080","#Times overnite hospital patient/last yr","How many different times did {you/SP} stay in any hospital overnight or longer {during the past 12 months}?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 12"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1070"", ""0"", ""1"", ""9968""]; Cumulative=[""1070"", ""1070"", ""1071"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUQ081","HUQ081",NA,NA,"Both males and females 0 YEARS - 150 YEARS",NA,NA
"HUQ_B","HUQ082","HUQ082","In long term care facility last 12 month","During the past 12 months {were you/was SP} a patient at a long term care or rehabilitation facility? Do not include residential facilities where health care was not provided.","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""74"", ""10394"", ""0"", ""1"", ""570""]; Cumulative=[""74"", ""10468"", ""10468"", ""10469"", ""11039""]; Skip.to.Item=["""", ""HUQ086"", ""HUQ086"", ""HUQ086"", """"]"
"HUQ_B","HUQ084","HUQ084","Total # of days in long term facility","How many total days did {you/SP}stay in a long term care or rehabilitation facility?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 365"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""74"", ""0"", ""0"", ""10965""]; Cumulative=[""74"", ""74"", ""74"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUQ086","HUQ086","Non SP HH member in care fac overnight","During the past 12 months has anyone in your household (not including yourself) been in an acute care hospital long term care facility or rehabilitation facility overnight? Do not include clinics or same day stays.","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""423"", ""10032"", ""0"", ""14"", ""570""]; Cumulative=[""423"", ""10455"", ""10455"", ""10469"", ""11039""]; Skip.to.Item=["""", ""HUQ085"", ""HUQ085"", ""HUQ085"", """"]"
"HUQ_B","HUQ088a","HUQ088a","Acute care facility","What was the type of facility?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""7"", ""9"", "".""]; Value.Description=[""Acute care facility"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""332"", ""0"", ""1"", ""10706""]; Cumulative=[""332"", ""332"", ""333"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"HUQ_B","HUQ088b","HUQ088b","Long term care facility","What was the type of facility?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""2"", "".""]; Value.Description=[""Long term care facility"", ""Missing""]; Count=[""35"", ""11004""]; Cumulative=[""35"", ""11039""]; Skip.to.Item=[""NA"", ""NA""]"
"HUQ_B","HUQ088c","HUQ088c","Rehabilitation facility","What was the type of facility?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""3"", "".""]; Value.Description=[""Rehabilitation facility"", ""Missing""]; Count=[""63"", ""10976""]; Cumulative=[""63"", ""11039""]; Skip.to.Item=[""NA"", ""NA""]"
"HUQ_B","HUQ089","HUQ089",NA,NA,"Both males and females 0 YEARS - 150 YEARS",NA,NA
"HUQ_B","HUQ090","HUQ090","Seen mental health professional /past yr","During the past 12 months that is since {DISPLAY CURRENT MONTH} of {DISPLAY LAST YEAR} {have you/has SP} seen or talked to a mental health professional such as a psychologist psychiatrist psychiatric nurse or clinical social worker about {your/his/her } health?","Both males and females 4 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""744"", ""8796"", ""1"", ""2"", ""1496""]; Cumulative=[""744"", ""9540"", ""9541"", ""9543"", ""11039""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
