"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"WHQ_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_B","WHD010","WHD010","Current self-reported height (inches)","These next questions ask about {your/SPs} height and weight at different times in {your/his/her} life. How tall {are you/is SP} without shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""41 to 81"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6472"", ""5"", ""132"", ""25""]; Cumulative=[""6472"", ""6477"", ""6609"", ""6634""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_B","WHD020","WHD020","Current self-reported weight (pounds)","How much {do you/does SP} weigh without clothes or shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""50 to 450"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6524"", ""14"", ""92"", ""4""]; Cumulative=[""6524"", ""6538"", ""6630"", ""6634""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_B","WHQ030","WHQ030","How do you consider your weight","{Do you/Does SP} consider {your/his/her}self now to be . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Overweight,"", ""Underweight, or"", ""About the right weight?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3154"", ""441"", ""3013"", ""5"", ""17"", ""4""]; Cumulative=[""3154"", ""3595"", ""6608"", ""6613"", ""6630"", ""6634""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_B","WHQ040","WHQ040","Like to weigh more less or same","Would {you/SP} like to weigh . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""More,"", ""Less, or"", ""Stay about the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""606"", ""3557"", ""2456"", ""5"", ""6"", ""4""]; Cumulative=[""606"", ""4163"", ""6619"", ""6624"", ""6630"", ""6634""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_B","WHD050","WHD050","Self-reported weight-1 yr ago (pounds)","How much did {you/SP} weigh a year ago?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""75 to 430"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6491"", ""15"", ""124"", ""4""]; Cumulative=[""6491"", ""6506"", ""6630"", ""6634""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_B","WHQ055","WHQ055","Check Item","","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_B","WHQ060","WHQ060","Weight change intentional","Was the change between {your/SPs} current weight and {your/his/her} weight a year ago intentional?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""577"", ""467"", ""0"", ""0"", ""5590""]; Cumulative=[""577"", ""1044"", ""1044"", ""1044"", ""6634""]; Skip.to.Item=[""WHD080A"", """", """", """", """"]"
"WHQ_B","WHQ070","WHQ070","Tried to lose weight in past year","During the past 12 months {have you/has SP} tried to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1757"", ""4287"", ""4"", ""5"", ""581""]; Cumulative=[""1757"", ""6044"", ""6048"", ""6053"", ""6634""]; Skip.to.Item=["""", ""WHQ090"", ""WHQ090"", ""WHQ090"", """"]"
"WHQ_B","WHD080A","WHD080A","Ate less food","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Ate less food (amount)"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1518"", ""0"", ""2"", ""5114""]; Cumulative=[""1518"", ""1518"", ""1520"", ""6634""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
