"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DUQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 59 YEARS",NA,NA
"DUQ_D","DUAISC","DUAISC","Interview status code","Drug use questionnaire status code","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", "".""]; Value.Description=[""Complete"", ""Partial Exam"", ""Not Done"", ""Missing""]; Count=[""2937"", ""2"", ""346"", ""0""]; Cumulative=[""2937"", ""2939"", ""3285"", ""3285""]; Skip.to.Item=["""", """", ""End of Section"", """"]"
"DUQ_D","DUQ200","DUQ200","Ever used marijuana or hashish","The following questions ask about use of drugs not prescribed by a doctor. Please remember that your answers to these questions are strictly confidential. The first questions are about marijuana and hashish. Marijuana is also called pot or grass. Marijuana is usually smoked either in cigarettes called joints or in a pipe. It is sometimes cooked in food. Hashish is a form of marijuana that is also called hash. It is usually smoked in a pipe. Another form of hashish is hash oil. Have you ever even once used marijuana or hashish?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1619"", ""1303"", ""5"", ""5"", ""353""]; Cumulative=[""1619"", ""2922"", ""2927"", ""2932"", ""3285""]; Skip.to.Item=["""", ""DUQ240"", ""DUQ240"", ""DUQ240"", """"]"
"DUQ_D","DUQ210","DUQ210","Age when first tried marijuana","How old were you the first time you used marijuana or hashish?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 45"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1619"", ""0"", ""0"", ""1666""]; Cumulative=[""1619"", ""1619"", ""1619"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_D","DUQ220Q","DUQ220Q","Last time used marijuana or hashish","How long has it been since you last used marijuana or hashish?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 120"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1567"", ""21"", ""31"", ""1666""]; Cumulative=[""1567"", ""1588"", ""1619"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_D","DUQ220U","DUQ220U","Last time used marijuana or hashish/unit","How long has it been since you last used marijuana or hashish?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Days"", ""Weeks"", ""Months"", ""Years"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""249"", ""69"", ""190"", ""1059"", ""21"", ""31"", ""1666""]; Cumulative=[""249"", ""318"", ""508"", ""1567"", ""1588"", ""1619"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_D","DUQ230","DUQ230","# days used marijuana or hashish/month","During the past 30 days on how many days did you use marijuana or hashish?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 30"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""325"", ""0"", ""3"", ""2957""]; Cumulative=[""325"", ""325"", ""328"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DUQ_D","DUQ240","DUQ240","Ever used cocaine/heroin/methamphetamine","Have you ever used cocaine crack cocaine heroin or methamphetamine?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""603"", ""2314"", ""7"", ""8"", ""353""]; Cumulative=[""603"", ""2917"", ""2924"", ""2932"", ""3285""]; Skip.to.Item=["""", ""DUQ370"", ""DUQ370"", ""DUQ370"", """"]"
"DUQ_D","DUQ250","DUQ250","Ever use any form of cocaine","The following questions are about cocaine including all the different forms of cocaine such as powder crack free base and coca paste. Have you ever even once used cocaine in any form?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""580"", ""23"", ""0"", ""0"", ""2682""]; Cumulative=[""580"", ""603"", ""603"", ""603"", ""3285""]; Skip.to.Item=["""", ""DUQ290"", ""DUQ290"", ""DUQ290"", """"]"
"DUQ_D","DUQ260","DUQ260","Age first used cocaine","How old were you the first time you used cocaine in any form?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""2 to 59"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""578"", ""2"", ""0"", ""2705""]; Cumulative=[""578"", ""580"", ""580"", ""3285""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
