"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"ECQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 15 YEARS",NA,NA
"ECQ_D","ECD010","ECD010","Mothers age when born","First I have some questions about {SP NAMEs} birth. How old was {SP NAMEs} biological mother when {s/he} was born?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""15 to 44"", ""14"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""14 years or younger"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4143"", ""16"", ""0"", ""48"", ""2""]; Cumulative=[""4143"", ""4159"", ""4159"", ""4207"", ""4209""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_D","ECQ020","ECQ020","Mother smoked when pregnant","Did {SP NAMEs} biological mother smoke at any time while she was pregnant with {him/her}?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""564"", ""3599"", ""0"", ""44"", ""2""]; Cumulative=[""564"", ""4163"", ""4163"", ""4207"", ""4209""]; Skip.to.Item=["""", ""ECQ060"", ""ECQ060"", ""ECQ060"", """"]"
"ECQ_D","ECQ030","ECQ030","Mother quit smoking while pregnant","At any time during the pregnancy did {SP NAMEs} biological mother quit or refrain from smoking for the rest of the pregnancy?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""214"", ""329"", ""1"", ""20"", ""3645""]; Cumulative=[""214"", ""543"", ""544"", ""564"", ""4209""]; Skip.to.Item=["""", ""ECQ060"", ""ECQ060"", ""ECQ060"", """"]"
"ECQ_D","ECQ040","ECQ040","Mother quit smoking while pregnant (mo)","About what month of the pregnancy did {SP NAMEs} biological mother stop smoking?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""77"", ""99"", "".""]; Value.Description=[""First month"", ""Second month"", ""Third month"", ""Fourth month"", ""Fifth month"", ""Sixth month"", ""Seventh month"", ""Eighth month"", ""Ninth month"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""57"", ""30"", ""39"", ""27"", ""13"", ""16"", ""14"", ""9"", ""3"", ""0"", ""6"", ""3995""]; Cumulative=[""57"", ""87"", ""126"", ""153"", ""166"", ""182"", ""196"", ""205"", ""208"", ""208"", ""214"", ""4209""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_D","ECQ060","ECQ060","Receive newborn care at health facility","Did {SP NAME} receive any newborn care in an intensive care unit premature nursery or any other type of special care facility?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""555"", ""3622"", ""0"", ""30"", ""2""]; Cumulative=[""555"", ""4177"", ""4177"", ""4207"", ""4209""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_D","ECD070A","ECD070A","Weight at birth pounds","How much did {SP NAME} weigh at birth?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1 to 12"", ""13"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""13 pounds or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4071"", ""4"", ""1"", ""131"", ""2""]; Cumulative=[""4071"", ""4075"", ""4076"", ""4207"", ""4209""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_D","ECD070B","ECD070B","Weight at birth ounces","How much did {SP NAME} weigh at birth?","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""0 to 15"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4028"", ""0"", ""47"", ""134""]; Cumulative=[""4028"", ""4028"", ""4075"", ""4209""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"ECQ_D","ECQ075","ECQ075",NA,NA,"Both males and females 0 YEARS - 15 YEARS",NA,NA
"ECQ_D","ECQ080","ECQ080","Weight more/less than 5.5 lbs","Did {SP NAME} weigh . . .","Both males and females 0 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""More than 5-1/2 lbs. (2500 g), or"", ""Less than 5-1/2 lbs. (2500 g)?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""81"", ""20"", ""0"", ""31"", ""4077""]; Cumulative=[""81"", ""101"", ""101"", ""132"", ""4209""]; Skip.to.Item=["""", ""ECQ095"", ""ECQ095"", ""ECQ095"", """"]"
