"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"ALQ_H","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 18 YEARS - 150 YEARS",NA,NA
"ALQ_H","ALQ101","ALQ101","Had at least 12 alcohol drinks/1 yr?","The next questions are about drinking alcoholic beverages. Included are liquor (such as whiskey or gin) beer wine wine coolers and any other type of alcoholic beverage.In any one year {have you/has SP} had at least 12 drinks of any type of alcoholic beverage? By a drink I mean a 12 oz. beer a 5 oz. glass of wine or one and half ounces of liquor. ","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3790"", ""1623"", ""0"", ""8"", ""503""]; Cumulative=[""3790"", ""5413"", ""5413"", ""5421"", ""5924""]; Skip.to.Item=[""ALQ120Q"", """", """", """", """"]"
"ALQ_H","ALQ110","ALQ110","Had at least 12 alcohol drinks/lifetime?","In {your/SPs} entire life {have you/has he/ has she} had at least 12 drinks of any type of alcoholic beverage?","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""689"", ""938"", ""0"", ""4"", ""4293""]; Cumulative=[""689"", ""1627"", ""1627"", ""1631"", ""5924""]; Skip.to.Item=["""", ""End of Section"", ""End of Section"", ""End of Section"", """"]"
"ALQ_H","ALQ120Q","ALQ120Q","How often drink alcohol over past 12 mos","In the past 12 months how often did {you/SP} drink any type of alcoholic beverage? PROBE: How many days per week per month or per year did {you/SP} drink?","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 365"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4475"", ""0"", ""4"", ""1445""]; Cumulative=[""4475"", ""4475"", ""4479"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"ALQ_H","ALQ120U","ALQ120U","# days drink alcohol per wk mo yr","UNIT OF MEASURE.","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Week"", ""Month"", ""Year"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1461"", ""953"", ""1179"", ""0"", ""0"", ""2331""]; Cumulative=[""1461"", ""2414"", ""3593"", ""3593"", ""3593"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ALQ_H","ALQ130","ALQ130","Avg # alcoholic drinks/day - past 12 mos","In the past 12 months on those days that {you/SP} drank alcoholic beverages on the average how many drinks did {you/he/she} have?","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 25"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3593"", ""0"", ""3"", ""2328""]; Cumulative=[""3593"", ""3593"", ""3596"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"ALQ_H","ALQ141Q","ALQ141Q","# days have 4/5 drinks - past 12 mos","In the past 12 months on how many days did {you/SP} have {DISPLAY NUMBER} or more drinks of any alcoholic beverage? PROBE: How many days per week per month or per year did {you/SP} have {DISPLAY NUMBER} or more drinks in a single day?","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 350"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3588"", ""0"", ""7"", ""2329""]; Cumulative=[""3588"", ""3588"", ""3595"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"ALQ_H","ALQ141U","ALQ141U","# days per week month year?","UNIT OF MEASURE.","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Week"", ""Month"", ""Year"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""361"", ""264"", ""839"", ""0"", ""0"", ""4460""]; Cumulative=[""361"", ""625"", ""1464"", ""1464"", ""1464"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ALQ_H","ALQ151","ALQ151","Ever have 4/5 or more drinks every day?","Was there ever a time or times in {your/SPs} life when {you/he/she} drank {DISPLAY NUMBER} or more drinks of any kind of alcoholic beverage almost every day?","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""736"", ""3740"", ""0"", ""1"", ""1447""]; Cumulative=[""736"", ""4476"", ""4476"", ""4477"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"ALQ_H","ALQ154","ALQ154",NA,NA,"Both males and females 18 YEARS - 150 YEARS",NA,NA
"ALQ_H","ALQ160","ALQ160","# days have 4/5 or more drinks in 2 hrs","During the past 30 days how many times did {you/SP} drink {DISPLAY NUMBER} or more drinks of any kind of alcohol in about two hours?","Both males and females 18 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 30"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1865"", ""0"", ""1"", ""4058""]; Cumulative=[""1865"", ""1865"", ""1866"", ""5924""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
