"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"RHQ_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_B","RHQ010","RHQ010","Age when first menstrual period occurred","The next series of questions are about {your/SPs} reproductive history. I will begin by asking about {your/SPs} periods or menstrual cycles. How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 20"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3445"", ""0"", ""72"", ""348""]; Cumulative=[""3445"", ""3445"", ""3517"", ""3865""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_B","RHQ015","RHQ015",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_B","RHQ020","RHQ020","Age range at first menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Younger than 10,"", ""10 to 12,"", ""13 to 15, or"", ""16 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""26"", ""30"", ""7"", ""0"", ""8"", ""3793""]; Cumulative=[""1"", ""27"", ""57"", ""64"", ""64"", ""72"", ""3865""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_B","RHQ030","RHQ030","Had regular periods in past 12 months","{Have you/Has SP} had regular periods in the past 12 months? {Please do not include bleedings caused by medical conditions or surgeries.}","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1412"", ""2008"", ""0"", ""3"", ""442""]; Cumulative=[""1412"", ""3420"", ""3420"", ""3423"", ""3865""]; Skip.to.Item=[""RHQ075"", """", ""RHQ050"", ""RHQ050"", """"]"
"RHQ_B","RHQ040","RHQ040","Reason not having regular periods","What is the reason that {you have/SP has} not had regular periods in the past 12 months?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""Pregnant now"", ""Breast feeding"", ""Pregnant in past year"", ""Periods usually irregular"", ""Going-gone through menopause"", ""Medical conditions-treatments"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""248"", ""15"", ""125"", ""295"", ""1168"", ""129"", ""0"", ""28"", ""1857""]; Cumulative=[""248"", ""263"", ""388"", ""683"", ""1851"", ""1980"", ""1980"", ""2008"", ""3865""]; Skip.to.Item=[""RHQ075"", ""RHQ075"", ""RHQ075"", """", """", """", """", """", """"]"
"RHQ_B","RHQ050","RHQ050","When did SP have last period?","When did {you/SP} have {your/her} last period? PROBE: How many years or months ago was {your/her} last period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""Having it now"", ""Less than 2 months ago"", ""3 - 5 months ago"", ""6 - 8 months ago"", ""9 - 11 months ago"", ""12 or more months ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""94"", ""272"", ""60"", ""20"", ""16"", ""1155"", ""0"", ""4"", ""2244""]; Cumulative=[""94"", ""366"", ""426"", ""446"", ""462"", ""1617"", ""1617"", ""1621"", ""3865""]; Skip.to.Item=[""RHQ075"", ""RHQ075"", ""RHQ075"", ""RHQ075"", ""RHQ075"", """", ""RHQ075"", ""RHQ075"", """"]"
"RHQ_B","RHQ060","RHQ060","Age at last menstrual period","About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""13 to 80"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1076"", ""0"", ""79"", ""2710""]; Cumulative=[""1076"", ""1076"", ""1155"", ""3865""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_B","RHQ065","RHQ065",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_B","RHQ070","RHQ070","Age range at last menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Younger than 30"", ""30 to 34"", ""35 to 39"", ""40 to 44"", ""45 to 49"", ""50 to 54, or"", ""55 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""1"", ""9"", ""12"", ""24"", ""15"", ""9"", ""0"", ""8"", ""3786""]; Cumulative=[""1"", ""2"", ""11"", ""23"", ""47"", ""62"", ""71"", ""71"", ""79"", ""3865""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
