"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"OSQ_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 150 YEARS",NA,NA
"OSQ_E","OSQ010a","OSQ010a","Broken or fractured a hip","Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured {your/his/her} . . .hip?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""72"", ""5858"", ""0"", ""5"", ""0""]; Cumulative=[""72"", ""5930"", ""5930"", ""5935"", ""5935""]; Skip.to.Item=[""OSQ020a"", """", """", """", """"]"
"OSQ_E","OSQ010b","OSQ010b","Broken or fractured a wrist","Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured {your/his/her} . . .wrist?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""549"", ""5381"", ""0"", ""5"", ""0""]; Cumulative=[""549"", ""5930"", ""5930"", ""5935"", ""5935""]; Skip.to.Item=[""OSQ020b"", """", """", """", """"]"
"OSQ_E","OSQ010c","OSQ010c","Broken or fractured spine","Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured {your/his/her} . . .spine?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""153"", ""5775"", ""0"", ""7"", ""0""]; Cumulative=[""153"", ""5928"", ""5928"", ""5935"", ""5935""]; Skip.to.Item=[""OSQ020c"", ""OSQ025"", ""OSQ025"", ""OSQ025"", """"]"
"OSQ_E","OSQ020a","OSQ020a","# Times broken/fractured hip","How many times {have you/has SP} broken or fractured {your/his/her} hip?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 5"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""72"", ""0"", ""0"", ""5863""]; Cumulative=[""72"", ""72"", ""72"", ""5935""]; Skip.to.Item=["""", ""OSQ010b"", ""OSQ010b"", """"]"
"OSQ_E","OSQ020b","OSQ020b","# Times broken/fractured wrist","How many times {have you/has SP} broken or fractured {your/his/her} wrist?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 7"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""548"", ""0"", ""1"", ""5386""]; Cumulative=[""548"", ""548"", ""549"", ""5935""]; Skip.to.Item=["""", ""OSQ010c"", ""OSQ010c"", """"]"
"OSQ_E","OSQ020c","OSQ020c","# Times broken/fractured spine","How many times {have you/has SP} broken or fractured {your/his/her} spine?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 5"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""151"", ""0"", ""2"", ""5782""]; Cumulative=[""151"", ""151"", ""153"", ""5935""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ_E","OSQ025","OSQ025",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
"OSQ_E","OSD030aa","OSD030aa","Age when fractured hip 1st time","How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip the 1st time?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""4 to 79"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""80 or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""65"", ""7"", ""0"", ""0"", ""5863""]; Cumulative=[""65"", ""72"", ""72"", ""72"", ""5935""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ_E","OSQ040aa","OSQ040aa","Under/over 50 when fracd. hip 1st time","{Were you/Was SP} . . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Under 50 years old, or"", ""50 years old or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""39"", ""33"", ""0"", ""0"", ""5863""]; Cumulative=[""39"", ""72"", ""72"", ""72"", ""5935""]; Skip.to.Item=[""OSQ025"", """", ""OSQ025"", ""OSQ025"", """"]"
