"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"CBQPFC_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 15 YEARS",NA,NA
"CBQPFC_E","CBQ502","CBQ502","Hand card booklet available","You will need the green hand card booklet that is in the same bag as the food measuring guides we used for your dietary phone interview. Ill wait while you locate it. Do you have it?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1781"", ""468"", ""0"", ""0"", ""620""]; Cumulative=[""1781"", ""2249"", ""2249"", ""2249"", ""2869""]; Skip.to.Item=[""CBQ505"", """", """", """", """"]"
"CBQPFC_E","CBQ503","CBQ503","A package with food label available","Lets go ahead with the interview anyway. Do you have a cereal box can or package of food with a food label on the back or the side that you can use for this interview? Ill wait while you locate it.","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""347"", ""121"", ""0"", ""0"", ""2401""]; Cumulative=[""347"", ""468"", ""468"", ""468"", ""2869""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_E","CBQ505","CBQ505","Eat at fast food/pizza places","{Great. Ill tell you when you will need it.} For the first few questions please answer yes or no. In the past 12 months did you buy food from fast food or pizza places?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2066"", ""183"", ""0"", ""0"", ""620""]; Cumulative=[""2066"", ""2249"", ""2249"", ""2249"", ""2869""]; Skip.to.Item=["""", ""CBQ550"", """", """", """"]"
"CBQPFC_E","CBQ510","CBQ510","Fast food/Pizza cheaper than cooking","Im going to read several reasons why you might buy food from fast food or pizza places instead of cooking at home. First do you buy food from fast food or pizza places because it is cheaper than cooking at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""196"", ""1869"", ""0"", ""0"", ""804""]; Cumulative=[""196"", ""2065"", ""2065"", ""2065"", ""2869""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_E","CBQ515","CBQ515","Fast food/Pizza more nutritious","Do you buy food from fast food or pizza places because the foods there are more nutritious than foods cooked at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""22"", ""2041"", ""0"", ""2"", ""804""]; Cumulative=[""22"", ""2063"", ""2063"", ""2065"", ""2869""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_E","CBQ520","CBQ520","Fast food/Pizza tastes better","Do you buy food from fast food or pizza places because the foods there taste better than foods cooked at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""206"", ""1859"", ""0"", ""0"", ""804""]; Cumulative=[""206"", ""2065"", ""2065"", ""2065"", ""2869""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_E","CBQ525","CBQ525","Fast food/Pizza more convenient","Do you buy food from fast food or pizza places because it is more convenient than cooking at home?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1572"", ""493"", ""0"", ""0"", ""804""]; Cumulative=[""1572"", ""2065"", ""2065"", ""2065"", ""2869""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_E","CBQ530","CBQ530","Eat at fast food places to socialize","Do you eat at fast food or pizza places instead of cooking at home to socialize with family and friends?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""967"", ""1098"", ""0"", ""0"", ""804""]; Cumulative=[""967"", ""2065"", ""2065"", ""2065"", ""2869""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CBQPFC_E","CBQ535","CBQ535","Saw nutrition info on fast food menu","The last time when you ate out or bought food at a fast-food or pizza place did you see nutrition or health information about any foods on the menu?","Both males and females 1 YEARS - 15 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""433"", ""1609"", ""0"", ""23"", ""804""]; Cumulative=[""433"", ""2042"", ""2042"", ""2065"", ""2869""]; Skip.to.Item=["""", ""CBQ545"", ""CBQ545"", ""CBQ545"", """"]"
