"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DIQ_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_C","DIQ010","DIQ010","Doctor told you have diabetes","The next questions are about specific medical conditions. {Other than during pregnancy {have you/has SP}/{Have you/Has SP}} ever been told by a doctor or health professional that {you have/{he/she/SP} has} diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Borderline"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""559"", ""9001"", ""78"", ""0"", ""7"", ""0""]; Cumulative=[""559"", ""9560"", ""9638"", ""9638"", ""9645"", ""9645""]; Skip.to.Item=["""", ""DIQ050"", ""DIQ050"", ""DIQ050"", ""DIQ050"", """"]"
"DIQ_C","DID040G","DID040G","Age when first told you had diabetes","How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Enter number"", ""Less than 1 year"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""548"", ""8"", ""0"", ""3"", ""9086""]; Cumulative=[""548"", ""556"", ""556"", ""559"", ""9645""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_C","DID040Q","DID040Q","Number of years of age","How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 88"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""548"", ""0"", ""0"", ""9097""]; Cumulative=[""548"", ""548"", ""548"", ""9645""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_C","DIQ050","DIQ050","Taking insulin now","{Is SP/Are you} now taking insulin","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""144"", ""9501"", ""0"", ""0"", ""0""]; Cumulative=[""144"", ""9645"", ""9645"", ""9645"", ""9645""]; Skip.to.Item=["""", ""DIQ065"", ""DIQ065"", ""DIQ065"", """"]"
"DIQ_C","DID060G","DID060G","How long taking insulin","For how long {have you/has SP} been taking insulin?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Enter number (of months or years)"", ""Less than 1 month"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""143"", ""0"", ""0"", ""1"", ""9501""]; Cumulative=[""143"", ""143"", ""143"", ""144"", ""9645""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_C","DID060Q","DID060Q","Number of mons/yrs taking insulin","For how long {have you/has SP} been taking insulin?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 47"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""143"", ""0"", ""0"", ""9502""]; Cumulative=[""143"", ""143"", ""143"", ""9645""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_C","DIQ060U","DIQ060U","Unit of measure (month/year)","UNIT OF MEASURE","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Months"", ""Years"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""14"", ""129"", ""0"", ""0"", ""9502""]; Cumulative=[""14"", ""143"", ""143"", ""143"", ""9645""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_C","DIQ065","DIQ065",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_C","DIQ070","DIQ070","Take diabetic pills to lower blood sugar","{Is SP/Are you} now taking diabetic pills to lower {{his/her}/your} blood sugar? These are sometimes called oral agents or oral hypoglycemic agents.","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""395"", ""163"", ""0"", ""1"", ""9086""]; Cumulative=[""395"", ""558"", ""558"", ""559"", ""9645""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
