"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"PAQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 2 YEARS - 150 YEARS",NA,NA
"PAQ_G","PAQ706","PAQ706","Days physically active at least 60 min","Now Id like to ask you some questions about {SPs}  activities. During the past 7 days on how many days was {SP} physically  active for a total of at least 60 minutes per day? Add up all the time {SP}  spent in any kind of physical activity that increased {his/her} heart rate and  made {him/her} breathe hard some of the time.","Both males and females 2 YEARS - 11 YEARS",NA,"Code.or.Value=[""0 to 7"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2299"", ""0"", ""1"", ""6807""]; Cumulative=[""2299"", ""2299"", ""2300"", ""9107""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"PAQ_G","PAQ605","PAQ605","Vigorous work activity","Next I am going to ask you about the time {you spend/SP  spends} doing different types of physical activity in a typical week. Please  answer these questions even if {you do not consider yourself/SP does not  consider himself/herself} to be a physically active person. Think first about  the time {you spend/SP spends} doing work. Think of work as the things that  {you have/SP has} to do such as paid or unpaid work studying or training  household chores and yard work. In answering the following questions  vigorous-intensity activities are activities that require hard physical  effort and cause large increases in breathing or heart rate and  moderate-intensity activities are activities that require moderate physical  effort and cause small increases in breathing or heart rate. Does {your/SPs}  work involve vigorous-intensity activity that causes large increases in  breathing or heart rate like carrying or lifting heavy loads digging or  construction work for at least 10 minutes continuously?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""947"", ""5830"", ""1"", ""1"", ""2328""]; Cumulative=[""947"", ""6777"", ""6778"", ""6779"", ""9107""]; Skip.to.Item=["""", ""PAQ620"", ""PAQ620"", ""PAQ620"", """"]"
"PAQ_G","PAQ610","PAQ610","Days vigorous work","In a typical week on how many days {do you/does SP} do  vigorous-intensity activities as part of your work?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 7"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""947"", ""0"", ""0"", ""8160""]; Cumulative=[""947"", ""947"", ""947"", ""9107""]; Skip.to.Item=["""", ""PAQ620"", ""PAQ620"", """"]"
"PAQ_G","PAD615","PAD615","Minutes vigorous-intensity work","How much time {do you/does SP} spend doing vigorous-intensity  activities at work on a typical day?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""10 to 780"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""941"", ""0"", ""2"", ""8164""]; Cumulative=[""941"", ""941"", ""943"", ""9107""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"PAQ_G","PAQ620","PAQ620","Moderate work activity","Does {your/SPs} work involve moderate-intensity activity  that causes small increases in breathing or heart rate such as brisk walking  or carrying light loads for at least 10 minutes continuously?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2065"", ""4712"", ""1"", ""1"", ""2328""]; Cumulative=[""2065"", ""6777"", ""6778"", ""6779"", ""9107""]; Skip.to.Item=["""", ""PAQ635"", ""PAQ635"", ""PAQ635"", """"]"
"PAQ_G","PAQ625","PAQ625","Number of days moderate work","In a typical week on how many days {do you/does SP} do  moderate-intensity activities as part of {your/his/her} work?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""."", ""1 to 7"", ""77"", ""99""]; Value.Description=[""Missing"", ""Range of Values"", ""Refused"", ""Don't know""]; Count=[""7042"", ""2063"", ""0"", ""2""]; Cumulative=[""9107"", ""2063"", ""2063"", ""2065""]; Skip.to.Item=["""", """", ""PAQ635"", ""PAQ635""]"
"PAQ_G","PAD630","PAD630","Minutes moderate-intensity work","How much time {do you/does SP} spend doing moderate-intensity  activities at work on a typical day?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""10 to 960"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2054"", ""0"", ""5"", ""7048""]; Cumulative=[""2054"", ""2054"", ""2059"", ""9107""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"PAQ_G","PAQ635","PAQ635","Walk or bicycle","The next questions exclude the physical activity of work that  you have already mentioned. Now I would like to ask you about the usual way  {you travel/SP travels} to and from places. For example to work for  shopping to school. {Do you/Does SP} walk or use a bicycle for at least 10  minutes continuously to get to and from places?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2344"", ""4434"", ""1"", ""0"", ""2328""]; Cumulative=[""2344"", ""6778"", ""6779"", ""6779"", ""9107""]; Skip.to.Item=["""", ""PAQ650"", ""PAQ650"", ""PAQ650"", """"]"
"PAQ_G","PAQ640","PAQ640","Number of days walk or bicycle","In a typical week on how many days {do you/does SP} walk or  bicycle for at least 10 minutes continuously to get to and from places?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 7"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2343"", ""0"", ""1"", ""6763""]; Cumulative=[""2343"", ""2343"", ""2344"", ""9107""]; Skip.to.Item=["""", ""PAQ650"", ""PAQ650"", """"]"
