"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"BPQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"BPQ_G","BPQ020","BPQ020","Ever told you had high blood pressure","{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had hypertension also called high blood pressure?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2031"", ""4134"", ""0"", ""9"", ""1""]; Cumulative=[""2031"", ""6165"", ""6165"", ""6174"", ""6175""]; Skip.to.Item=["""", ""BPQ057"", ""BPQ057"", ""BPQ057"", """"]"
"BPQ_G","BPQ030","BPQ030","Told had high blood pressure - 2+ times","{Were you/Was SP} told on 2 or more different visits that {you/s/he} had hypertension also called high blood pressure?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1619"", ""407"", ""1"", ""4"", ""4144""]; Cumulative=[""1619"", ""2026"", ""2027"", ""2031"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_G","BPD035","BPD035","Age told had hypertension","How old {were you/was SP} when {you were/he/she was} first told that {you/he/she} had hypertension or high blood pressure?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""5 to 79"", ""80"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1936"", ""36"", ""1"", ""54"", ""4148""]; Cumulative=[""1936"", ""1972"", ""1973"", ""2027"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_G","BPQ040A","BPQ040A","Taking prescription for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to . . . take prescribed medicine?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1745"", ""283"", ""0"", ""3"", ""4144""]; Cumulative=[""1745"", ""2028"", ""2028"", ""2031"", ""6175""]; Skip.to.Item=["""", ""BPQ057"", ""BPQ057"", ""BPQ057"", """"]"
"BPQ_G","BPQ050A","BPQ050A","Now taking prescribed medicine for HBP","HELP AVAILABLE (Are you/Is SP) now taking prescribed medicine","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1521"", ""223"", ""0"", ""1"", ""4430""]; Cumulative=[""1521"", ""1744"", ""1744"", ""1745"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_G","BPQ057","BPQ057","Borderline Hypertension","{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} high normal blood pressure or borderline hypertension?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""982"", ""5147"", ""1"", ""44"", ""1""]; Cumulative=[""982"", ""6129"", ""6130"", ""6174"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_G","BPQ056","BPQ056","Take blood pressure at home last 12 mos?","{Did you/Did SP} take {your/his/her} blood pressure at home during the last 12 months?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1481"", ""4690"", ""1"", ""2"", ""1""]; Cumulative=[""1481"", ""6171"", ""6172"", ""6174"", ""6175""]; Skip.to.Item=["""", ""BPQ059"", ""BPQ059"", ""BPQ059"", """"]"
"BPQ_G","BPD058","BPD058","How often checked BP at home last 12 mos","How often {did you check your/did SP check his/her} blood pressure at home during the last 12 months?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 2192"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1474"", ""0"", ""7"", ""4694""]; Cumulative=[""1474"", ""1474"", ""1481"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ_G","BPQ059","BPQ059","Doctor tell you to take BP at home?","Did a doctor or other health professional tell {you/SP} to take {your/his/her} blood pressure at home?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""791"", ""5379"", ""1"", ""3"", ""1""]; Cumulative=[""791"", ""6170"", ""6171"", ""6174"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
