"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"MCQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"MCQ_G","MCQ010","MCQ010","Ever been told you have asthma","The following questions are about different medical conditions. Has a doctor or other health professional ever told {you/SP} that {you have/s/he/SP has} asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1448"", ""7906"", ""1"", ""8"", ""1""]; Cumulative=[""1448"", ""9354"", ""9355"", ""9363"", ""9364""]; Skip.to.Item=["""", ""MCQ053"", ""MCQ053"", ""MCQ053"", """"]"
"MCQ_G","MCQ025","MCQ025","Age when first had asthma","How old {were you/was SP} when {you were/s/he was} first told {you/he/she} had asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 79"", ""80"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""80 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1423"", ""0"", ""0"", ""25"", ""7916""]; Cumulative=[""1423"", ""1423"", ""1423"", ""1448"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_G","MCQ035","MCQ035","Still have asthma","{Do you/Does SP} still have asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""882"", ""546"", ""0"", ""20"", ""7916""]; Cumulative=[""882"", ""1428"", ""1428"", ""1448"", ""9364""]; Skip.to.Item=["""", ""MCQ053"", ""MCQ053"", ""MCQ053"", """"]"
"MCQ_G","MCQ040","MCQ040","Had asthma attack in past year","During the past 12 months {have you/has SP} had an episode of asthma (az-ma) or an asthma attack?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""454"", ""426"", ""0"", ""2"", ""8482""]; Cumulative=[""454"", ""880"", ""880"", ""882"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_G","MCQ050","MCQ050","Emergency care visit for asthma/past yr","[During the past 12 months] {have you/has SP} had to visit an emergency room or urgent care center because of asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""187"", ""695"", ""0"", ""0"", ""8482""]; Cumulative=[""187"", ""882"", ""882"", ""882"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_G","MCQ051","MCQ051","Dr. prescribed medication for asthma?","During the past 3 months {have you/has SP} taken medication prescribed by a doctor or other health professionals for asthma?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""559"", ""321"", ""0"", ""2"", ""8482""]; Cumulative=[""559"", ""880"", ""880"", ""882"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_G","MCQ053","MCQ053","Taking treatment for anemia/past 3 mos","During the past 3 months {have you/has SP} been on treatment for anemia (a-nee-me-a) sometimes called tired blood or low blood? [Include diet iron pills iron shots transfusions as treatment.]","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""289"", ""9063"", ""1"", ""10"", ""1""]; Cumulative=[""289"", ""9352"", ""9353"", ""9363"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_G","MCQ070","MCQ070","Ever been told you have psoriasis?","{Have you/Has SP} ever been told by a doctor or other health care professional that {you/s/he} had psoriasis (sore-eye-asis)?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""167"", ""6000"", ""1"", ""6"", ""3190""]; Cumulative=[""167"", ""6167"", ""6168"", ""6174"", ""9364""]; Skip.to.Item=["""", ""MCQ080"", ""MCQ080"", ""MCQ080"", """"]"
"MCQ_G","MCQ075","MCQ075","Degree of Psoriasis","{Do you/Does SP} currently have . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""little or no psoriasis,"", ""only a few patches (that could be covered 
by one or two palms of {your/his/her} 
hand),"", ""scattered patches (that could be covered 
between three and ten palms of {your/ 
his/her} hand), or"", ""extensive psoriasis (covering large areas of 
the body, that would be more than ten 
palms of {your/his/her} hand)?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""92"", ""39"", ""25"", ""9"", ""0"", ""2"", ""9197""]; Cumulative=[""92"", ""131"", ""156"", ""165"", ""165"", ""167"", ""9364""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
