"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"RDQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"RDQ_D","RDQ005A","RDQ005A",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"RDQ_D","RDQ031","RDQ031","Coughing most days - over 3 mo period","{Do you/Does SP} usually cough on most days for 3 consecutive months or more during the year?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""353"", ""2697"", ""0"", ""5"", ""6767""]; Cumulative=[""353"", ""3050"", ""3050"", ""3055"", ""9822""]; Skip.to.Item=["""", ""RDQ050"", ""RDQ050"", ""RDQ050"", """"]"
"RDQ_D","RDD040","RDD040","# years had cough problem","For how many years {have you/has SP} had this cough?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 65"", ""70"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""70 or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""337"", ""2"", ""0"", ""14"", ""9469""]; Cumulative=[""337"", ""339"", ""339"", ""353"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RDQ_D","RDQ050","RDQ050","Bring up phlegm most days - 3 mo period","{Do you/Does SP} bring up phlegm on most days for 3 consecutive months or more during the year?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""329"", ""2722"", ""0"", ""4"", ""6767""]; Cumulative=[""329"", ""3051"", ""3051"", ""3055"", ""9822""]; Skip.to.Item=["""", ""RDQ070"", ""RDQ070"", ""RDQ070"", """"]"
"RDQ_D","RDD060","RDD060","# years bringing up phlegm problem","For how many years {have you/has SP} had trouble with phlegm?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 65"", ""70"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""70 or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""319"", ""2"", ""0"", ""8"", ""9493""]; Cumulative=[""319"", ""321"", ""321"", ""329"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RDQ_D","RDQ070","RDQ070","Wheezing or whistling in chest - past yr","In the past 12 months {have you/has SP} had wheezing or whistling in {your/his/her} chest?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1330"", ""8486"", ""0"", ""6"", ""0""]; Cumulative=[""1330"", ""9816"", ""9816"", ""9822"", ""9822""]; Skip.to.Item=["""", ""RDQ140"", ""RDQ140"", ""RDQ140"", """"]"
"RDQ_D","RDQ080","RDQ080","# wheezing/whistling attacks past year","[In the past 12 months] how many attacks of wheezing or whistling {have you/has SP} had?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 12"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1304"", ""0"", ""26"", ""8492""]; Cumulative=[""1304"", ""1304"", ""1330"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RDQ_D","RDQ090","RDQ090","Wheezing disturb sleep in past year","[In the past 12 months] how often on average has {your/SPs} sleep been disturbed because of wheezing? Would you say this happens . . .","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Never,"", ""1 or more nights per week, or"", ""Less than 1 night per week?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""634"", ""328"", ""367"", ""0"", ""1"", ""8492""]; Cumulative=[""634"", ""962"", ""1329"", ""1329"", ""1330"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RDQ_D","RDQ100","RDQ100","Chest sound wheezy during exercise","[In the past 12 months] has {your/SPs} chest sounded wheezy during or after exercise or physical activity?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""650"", ""674"", ""0"", ""6"", ""8492""]; Cumulative=[""650"", ""1324"", ""1324"", ""1330"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
