"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"SXQ_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 59 YEARS",NA,NA
"SXQ_C","SXQ020","SXQ020","Ever had sexual intercourse","The next set of questions is about your sexual behavior. By sex we mean vaginal oral or anal sex. Please remember that your answers are strictly confidential. Have you ever had sex?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2549"", ""88"", ""2"", ""1"", ""352""]; Cumulative=[""2549"", ""2637"", ""2639"", ""2640"", ""2992""]; Skip.to.Item=["""", ""SXQ280"", ""SXQ280"", ""SXQ280"", """"]"
"SXQ_C","SXD030","SXD030","Age when first had sexual intercourse","How old were you when you had sex for the first time?","Both males and females 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""10 to 37"", ""9"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""9 or younger"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2498"", ""39"", ""7"", ""4"", ""444""]; Cumulative=[""2498"", ""2537"", ""2544"", ""2548"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ100","SXQ100","#men sex intercourse partners/life","In your lifetime with how many men have you had sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 2000"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1314"", ""11"", ""1"", ""1666""]; Cumulative=[""1314"", ""1325"", ""1326"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ120","SXQ120","#men sex intercourse partners/year","In the past 12 months with how many men have you had sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 43"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1325"", ""0"", ""1"", ""1666""]; Cumulative=[""1325"", ""1325"", ""1326"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ130","SXQ130","#women sex intercourse partners/life","In your lifetime with how many women have you had sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 100"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1322"", ""1"", ""3"", ""1666""]; Cumulative=[""1322"", ""1323"", ""1326"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ150","SXQ150","#women sex intercourse partners/year","In the past 12 months with how many women have you had sex?","Females only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 15"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1326"", ""0"", ""0"", ""1666""]; Cumulative=[""1326"", ""1326"", ""1326"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ170","SXQ170","#women sex intercourse partners/life","In your lifetime with how many women have you had sex?","Males only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 2000"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1201"", ""9"", ""11"", ""1771""]; Cumulative=[""1201"", ""1210"", ""1221"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ190","SXQ190","#women sex intercourse partners/year","In the past 12 months with how many women have you had sex?","Males only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 125"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1220"", ""1"", ""0"", ""1771""]; Cumulative=[""1220"", ""1221"", ""1221"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_C","SXQ200","SXQ200","#men sex intercourse partners/lifetime","In your lifetime with how many men have you had sex?","Males only 20 YEARS - 59 YEARS",NA,"Code.or.Value=[""0 to 500"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1216"", ""2"", ""1"", ""1773""]; Cumulative=[""1216"", ""1218"", ""1219"", ""2992""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
