"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"P_FSQ","FSD151","FSD151","HH Emergency food received","In the last 12 months did {you/you or any member of your household} ever get emergency food from a church a food pantry or a food bank or eat in a soup kitchen?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1884"", ""12592"", ""23"", ""6"", ""1055""]; Cumulative=[""1884"", ""14476"", ""14499"", ""14505"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD162","FSD162","HH WIC benefit: receive in last 12 month","Next are a few questions about the WIC program that is the Women Infants and Children program. In the last 12 months did {you/you or any member of your household} receive benefits from the WIC program?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2396"", ""12065"", ""10"", ""25"", ""1064""]; Cumulative=[""2396"", ""14461"", ""14471"", ""14496"", ""15560""]; Skip.to.Item=["""", ""FSQBOX6"", ""FSQBOX6"", ""FSQBOX6"", """"]"
"P_FSQ","FSD230","FSD230","HH FS benefit: currently receive","{Do you/Does any member of your household} currently receive SNAP or Food Stamp benefits?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3802"", ""522"", ""0"", ""8"", ""11228""]; Cumulative=[""3802"", ""4324"", ""4324"", ""4332"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD652CW","FSD652CW","WM WIC benefit: receive post-partum","After your {last} child was born did you use WIC benefits to buy food for yourself?","Females only 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Currently pregnant"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""116"", ""166"", ""15"", ""1"", ""1"", ""15261""]; Cumulative=[""116"", ""282"", ""297"", ""298"", ""299"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD652ZW","FSD652ZW","WM WIC benefit: receive in latest preg.","During {this/your last} pregnancy did you use WIC benefits to buy food for yourself? {Please include any stillbirth or miscarriage.}","Females only 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""139"", ""158"", ""1"", ""1"", ""15261""]; Cumulative=[""139"", ""297"", ""298"", ""299"", ""15560""]; Skip.to.Item=["""", ""FSD652CW"", ""FSD652CW"", ""FSD652CW"", """"]"
"P_FSQ","FSD660ZC","FSD660ZC","CH WIC benefit: currently receive","Is {SP} now receiving benefits from the WIC program?","Both males and females 0 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""736"", ""733"", ""0"", ""3"", ""14088""]; Cumulative=[""736"", ""1469"", ""1469"", ""1472"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD660ZW","FSD660ZW","WM WIC benefit: currently receive","Are you now receiving WIC benefits for yourself?","Females only 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""63"", ""236"", ""0"", ""0"", ""15261""]; Cumulative=[""63"", ""299"", ""299"", ""299"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD670ZC","FSD670ZC","CH WIC benefit: # of months received","How long {did SP receive/has SP been receiving} benefits from the WIC program?","Both males and females 0 YEARS - 5 YEARS",NA,"Code.or.Value=[""0 to 60"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1458"", ""0"", ""14"", ""14088""]; Cumulative=[""1458"", ""1458"", ""1472"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD672ZW","FSD672ZW","WM WIC benefit: starting month of preg.","How many months pregnant were you when you first started to receive WIC benefits to buy food for yourself?","Females only 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 9"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""137"", ""0"", ""2"", ""15421""]; Cumulative=[""137"", ""137"", ""139"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"P_FSQ","FSD675","FSD675","CH WIC benefit: received in infancy","Did {SP} receive benefits from WIC when {he/she} was less than one year old?","Both males and females 0 YEARS - 5 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1409"", ""58"", ""0"", ""5"", ""14088""]; Cumulative=[""1409"", ""1467"", ""1467"", ""1472"", ""15560""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
