"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DIQ_H","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_H","DIQ010","DIQ010","Doctor told you have diabetes","The next questions are about specific medical conditions. {Other than during pregnancy {have you/has SP}/{Have you/Has SP}} ever been told by a doctor or health professional that {you have/{he/she/SP} has} diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Borderline"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""737"", ""8841"", ""185"", ""1"", ""5"", ""1""]; Cumulative=[""737"", ""9578"", ""9763"", ""9764"", ""9769"", ""9770""]; Skip.to.Item=["""", ""DIQ159"", ""DIQ159"", ""DIQ159"", ""DIQ159"", """"]"
"DIQ_H","DID040","DID040","Age when first told you had diabetes","How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 79"", ""80"", ""666"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""80 years or older"", ""Less than 1 year"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""719"", ""8"", ""2"", ""0"", ""8"", ""9033""]; Cumulative=[""719"", ""727"", ""729"", ""729"", ""737"", ""9770""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_H","DIQ159","DIQ159",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_H","DIQ160","DIQ160","Ever told you have prediabetes","{Have you/Has SP} ever been told by a doctor or other health professional that {you have/SP has} any of the following: prediabetes impaired fasting glucose impaired glucose tolerance borderline diabetes or that {your/her/his} blood sugar is higher than normal but not high enough to be called diabetes or sugar diabetes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""278"", ""6001"", ""0"", ""8"", ""3483""]; Cumulative=[""278"", ""6279"", ""6279"", ""6287"", ""9770""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_H","DIQ170","DIQ170","Ever told have health risk for diabetes","{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} health conditions or a medical or family history that increases {your/his/her} risk for diabetes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""873"", ""5577"", ""0"", ""19"", ""3301""]; Cumulative=[""873"", ""6450"", ""6450"", ""6469"", ""9770""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_H","DIQ172","DIQ172","Feel could be at risk for diabetes","{Do you/Does SP} feel {you/he/she} could be at risk for diabetes or prediabetes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1702"", ""4703"", ""0"", ""64"", ""3301""]; Cumulative=[""1702"", ""6405"", ""6405"", ""6469"", ""9770""]; Skip.to.Item=["""", ""DIQ180"", ""DIQ180"", ""DIQ180"", """"]"
"DIQ_H","DIQ175A","DIQ175A","Family history","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""77"", ""99"", ""."", ""10""]; Value.Description=[""Refused"", ""Don't know"", ""Missing"", ""Family history""]; Count=[""0"", ""1"", ""8432"", ""1337""]; Cumulative=[""1337"", ""1338"", ""9770"", ""1337""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_H","DIQ175B","DIQ175B","Overweight","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""Overweight"", ""Missing""]; Count=[""546"", ""9224""]; Cumulative=[""546"", ""9770""]; Skip.to.Item=[""NA"", ""NA""]"
"DIQ_H","DIQ175C","DIQ175C","Age","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""Age"", ""Missing""]; Count=[""112"", ""9658""]; Cumulative=[""112"", ""9770""]; Skip.to.Item=[""NA"", ""NA""]"
"DIQ_H","DIQ175D","DIQ175D","Poor diet","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""13"", "".""]; Value.Description=[""Poor diet"", ""Missing""]; Count=[""370"", ""9400""]; Cumulative=[""370"", ""9770""]; Skip.to.Item=[""NA"", ""NA""]"
"DIQ_H","DIQ175E","DIQ175E","Race","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""14"", "".""]; Value.Description=[""Race"", ""Missing""]; Count=[""92"", ""9678""]; Cumulative=[""92"", ""9770""]; Skip.to.Item=[""NA"", ""NA""]"
"DIQ_H","DIQ175F","DIQ175F","Had a baby weighed over 9 lbs. at birth","Why {Do you/Does SP} think {you are/he is/she is} at risk for diabetes or prediabetes? [Anything else?]","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""15"", "".""]; Value.Description=[""Had a baby weighed over 9 lbs. at birth"", ""Missing""]; Count=[""21"", ""9749""]; Cumulative=[""21"", ""9770""]; Skip.to.Item=[""NA"", ""NA""]"
