"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"CIQGAD_B","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 39 YEARS",NA,NA
"CIQGAD_B","WTSCI2YR","WTSCI2YR","CIDI Subsample 2 year MEC Weight","CIDI Subsample 2 year MEC Weight","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""3141.6834177 to 398125.62182"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""827"", ""101""]; Cumulative=[""827"", ""928""]; Skip.to.Item=[""NA"", ""NA""]"
"CIQGAD_B","WTSCI4YR","WTSCI4YR","CIDI Subsample 4 Year MEC Weight","CIDI Subsample 4 Year MEC Weight","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1616.579907 to 231377.0998"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""827"", ""101""]; Cumulative=[""827"", ""928""]; Skip.to.Item=[""NA"", ""NA""]"
"CIQGAD_B","CIAORDER","CIAORDER","Order in which CIDI modules are asked","Order in which CIDI modules are asked","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""Panic, GAD, Depression"", ""Depression, Panic, GAD"", ""Missing""]; Count=[""407"", ""407"", ""114""]; Cumulative=[""407"", ""814"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG01","CIQG01","Month worried tense anxious(WTA)?","The next questions are about longer periods of feeling worried tense or anxious. In the past 12 months did you have a period of a month or more when most days you felt worried or tense or anxious about everyday problems such as work or family?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""124"", ""689"", ""0"", ""0"", ""115""]; Cumulative=[""124"", ""813"", ""813"", ""813"", ""928""]; Skip.to.Item=["""", ""CIQG06"", ""CIQG06"", ""CIQG06"", """"]"
"CIQGAD_B","CIQG02","CIQG02","Did period last six months?","Did that period go on for at least six months?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""41"", ""83"", ""0"", ""0"", ""804""]; Cumulative=[""41"", ""124"", ""124"", ""124"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG03","CIQG03","No. months worried tense anxious?","How many months out of the last 12 did you feel worried or tense or anxious most days?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1 to 12"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""123"", ""0"", ""1"", ""804""]; Cumulative=[""123"", ""123"", ""124"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG04","CIQG04","WTA frequency","During (that/those) month(s) were you worried tense or anxious every day nearly every day most days about half the days or less than half the days?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Every Day"", ""Nearly Every Day"", ""Most Days"", ""About Half the Days"", ""Less than Half the Days"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""14"", ""30"", ""26"", ""23"", ""31"", ""0"", ""0"", ""804""]; Cumulative=[""14"", ""44"", ""70"", ""93"", ""124"", ""124"", ""124"", ""928""]; Skip.to.Item=["""", """", """", """", ""CIDGSCOR"", ""CIQG06"", ""CIQG06"", """"]"
"CIQGAD_B","CIQG05","CIQG05","WTA duration","And on the days you worried or were tense or anxious did you usually feel that way all day long most of the day about half the day or less than half the day?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""All Day Long"", ""Most of the Day"", ""About Half"", ""Less than Half"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""13"", ""32"", ""32"", ""16"", ""0"", ""0"", ""835""]; Cumulative=[""13"", ""45"", ""77"", ""93"", ""93"", ""93"", ""928""]; Skip.to.Item=[""CIQG12"", ""CIQG12"", ""CIQG12"", ""CIQG12"", ""CIQG12"", ""CIQG12"", """"]"
"CIQGAD_B","CIQG06","CIQG06","WTA a lot more than most?","People differ a lot in how much they worry about things. (READ THE NEXT SENTENCE SLOWLY.) In the past 12 months did you have a period when most days you were a lot more worried or tense or anxious than most people would be in your same situation?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""38"", ""648"", ""0"", ""3"", ""239""]; Cumulative=[""38"", ""686"", ""686"", ""689"", ""928""]; Skip.to.Item=["""", ""CIDGSCOR"", ""CIDGSCOR"", ""CIDGSCOR"", """"]"
"CIQGAD_B","CIQG07","CIQG07","Did period last six months?","Did that period go on for at least six months?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2"", ""36"", ""0"", ""0"", ""890""]; Cumulative=[""2"", ""38"", ""38"", ""38"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG08","CIQG08","No. months worried tense anxious?","How many months out of the last 12 did you feel worried or tense or anxious most days?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""0 to 8"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""38"", ""0"", ""0"", ""890""]; Cumulative=[""38"", ""38"", ""38"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG09","CIQG09","WTA frequency","During (that/those) month(s) were you worried tense or anxious every day nearly every day most days about half the days or less than half the days?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Every Day"", ""Nearly Every Day"", ""Most Days"", ""About Half the Days"", ""Less than Half the Days"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4"", ""3"", ""8"", ""9"", ""9"", ""0"", ""0"", ""895""]; Cumulative=[""4"", ""7"", ""15"", ""24"", ""33"", ""33"", ""33"", ""928""]; Skip.to.Item=["""", """", """", """", ""CIDGSCOR"", ""CIDGSCOR"", ""CIDGSCOR"", """"]"
"CIQGAD_B","CIQG10","CIQG10","WTA duration","And on the days you worried or were tense or anxious did you usually feel that way all day long most of the day about half the day or less than half the day?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""All Day Long"", ""Most of the Day"", ""About Half"", ""Less than Half"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2"", ""5"", ""9"", ""8"", ""0"", ""0"", ""904""]; Cumulative=[""2"", ""7"", ""16"", ""24"", ""24"", ""24"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG12","CIQG12","Did R worry about health/drug use?","Did R worry about health/drug use?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Yes"", ""No"", ""Missing""]; Count=[""11"", ""106"", ""811""]; Cumulative=[""11"", ""117"", ""928""]; Skip.to.Item=[""CIDGSCOR"", """", """"]"
"CIQGAD_B","CIQG13","CIQG13","Did R have multiple worries?","Did R have multiple worries?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Worried about one thing"", ""Multiple worries"", ""Missing""]; Count=[""26"", ""80"", ""822""]; Cumulative=[""26"", ""106"", ""928""]; Skip.to.Item=[""CIDGSCOR"", """", """"]"
"CIQGAD_B","CIQG14","CIQG14","Do you think worry excessive?","Do you think your worry was excessive; that is much stronger than it really should be in your situation?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""45"", ""35"", ""0"", ""0"", ""848""]; Cumulative=[""45"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG15","CIQG15","How often difficult control worry?","How often did you find it difficult to control your worry -- often sometimes rarely or never?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Often"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""27"", ""36"", ""10"", ""7"", ""0"", ""0"", ""848""]; Cumulative=[""27"", ""63"", ""73"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG16","CIQG16","How often worry so strong?","How often was your worry so strong that you couldnt put it out of your mind no matter how hard you tried -- often sometimes rarely or never?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Often"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""25"", ""38"", ""14"", ""3"", ""0"", ""0"", ""848""]; Cumulative=[""25"", ""63"", ""77"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17A","CIQG17A","Handcard: often restless?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""63"", ""17"", ""0"", ""0"", ""848""]; Cumulative=[""63"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17B","CIQG17B","Handcard: often keyed up?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""54"", ""26"", ""0"", ""0"", ""848""]; Cumulative=[""54"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17C","CIQG17C","Handcard: more tired than usual?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""53"", ""27"", ""0"", ""0"", ""848""]; Cumulative=[""53"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17D","CIQG17D","Handcard: more irritable?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""69"", ""10"", ""0"", ""1"", ""848""]; Cumulative=[""69"", ""79"", ""79"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17E","CIQG17E","Handcard: trouble sleeping?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""67"", ""13"", ""0"", ""0"", ""848""]; Cumulative=[""67"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17F","CIQG17F","Handcard: trouble keeping mind on?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""51"", ""29"", ""0"", ""0"", ""848""]; Cumulative=[""51"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG17G","CIQG17G","Handcard: tense sore ach muscles?","Now look at this card. This is a list of problems some people have during periods of feeling worried tense or anxious. In the past 12 months during your period of worry were you often restless? (feeling restless)","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""50"", ""30"", ""0"", ""0"", ""848""]; Cumulative=[""50"", ""80"", ""80"", ""80"", ""928""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CIQGAD_B","CIQG18","CIQG18","Did you tell MD about WTA?","In the past 12 months did you tell a doctor about feeling worried tense or anxious when you also had some of the problems on the list?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""36"", ""43"", ""0"", ""0"", ""849""]; Cumulative=[""36"", ""79"", ""79"", ""79"", ""928""]; Skip.to.Item=[""CIQGPHA"", """", """", """", """"]"
"CIQGAD_B","CIQGPA","CIQGPA","Did you tell other prof about WTA?","Did you tell other professional about being worried tense or anxious?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""8"", ""35"", ""0"", ""0"", ""885""]; Cumulative=[""8"", ""43"", ""43"", ""43"", ""928""]; Skip.to.Item=[""CIQGPD"", """", """", """", """"]"
"CIQGAD_B","CIQGPB","CIQGPB","Did you take medication for WTA?","Did you take medication for being worried tense or anxious?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2"", ""33"", ""0"", ""0"", ""893""]; Cumulative=[""2"", ""35"", ""35"", ""35"", ""928""]; Skip.to.Item=[""CIQGPD"", """", """", """", """"]"
"CIQGAD_B","CIQGPC","CIQGPC","Did WTA interfere with life?","Did being worried tense or anxious interfere with life?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5"", ""28"", ""0"", ""0"", ""895""]; Cumulative=[""5"", ""33"", ""33"", ""33"", ""928""]; Skip.to.Item=["""", ""CIDGPRB"", ""CIDGPRB"", ""CIDGPRB"", """"]"
"CIQGAD_B","CIQGPD","CIQGPD","Was WTA result of phys illness?","Was being worried tense or anxious result of physical illness?","Both males and females 20 YEARS - 39 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""14"", ""0"", ""0"", ""913""]; Cumulative=[""1"", ""15"", ""15"", ""15"", ""928""]; Skip.to.Item=[""CIQGPN"", """", """", """", """"]"
