"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"OSQ","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 150 YEARS",NA,NA
"OSQ","OSQ010a","OSQ010a","Broken or fractured a hip","Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured {your/his/her} . . .hip?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""81"", ""4791"", ""3"", ""5"", ""0""]; Cumulative=[""81"", ""4872"", ""4875"", ""4880"", ""4880""]; Skip.to.Item=[""OSQ020a"", """", """", """", """"]"
"OSQ","OSQ010b","OSQ010b","Broken or fractured a wrist","Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured {your/his/her} . . .wrist?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""389"", ""4482"", ""3"", ""6"", ""0""]; Cumulative=[""389"", ""4871"", ""4874"", ""4880"", ""4880""]; Skip.to.Item=[""OSQ020b"", """", """", """", """"]"
"OSQ","OSQ010c","OSQ010c","Broken or fractured spine","Has a doctor ever told {you/SP} that {you/s/he} had broken or fractured {your/his/her} . . .spine?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""92"", ""4781"", ""3"", ""4"", ""0""]; Cumulative=[""92"", ""4873"", ""4876"", ""4880"", ""4880""]; Skip.to.Item=[""OSQ020c"", ""OSQ025"", ""OSQ025"", ""OSQ025"", """"]"
"OSQ","OSQ020a","OSQ020a","# Times broken/fractured hip","How many times {have you/has SP} broken or fractured {your/his/her} hip?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 3"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""79"", ""0"", ""2"", ""4799""]; Cumulative=[""79"", ""79"", ""81"", ""4880""]; Skip.to.Item=["""", ""OSQ010b"", ""OSQ010b"", """"]"
"OSQ","OSQ020b","OSQ020b","# Times broken/fractured wrist","How many times {have you/has SP} broken or fractured {your/his/her} wrist?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 10"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""387"", ""0"", ""2"", ""4491""]; Cumulative=[""387"", ""387"", ""389"", ""4880""]; Skip.to.Item=["""", ""OSQ010c"", ""OSQ010c"", """"]"
"OSQ","OSQ020c","OSQ020c","# Times broken/fractured spine","How many times {have you/has SP} broken or fractured {your/his/her} spine?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 5"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""91"", ""0"", ""1"", ""4788""]; Cumulative=[""91"", ""91"", ""92"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSQ025","OSQ025",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
"OSQ","OSD030aa","OSD030aa","Age when fractured hip 1st time","How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip {the {1st/2nd . . .} time}?","Both males and females 20 YEARS - 120 YEARS",NA,"Code.or.Value=[""9 to 84"", ""85"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""85 or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""72"", ""5"", ""0"", ""2"", ""4801""]; Cumulative=[""72"", ""77"", ""77"", ""79"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSQ040aa","OSQ040aa","Under/over 50 when fracd. hip 1st time","{Were you/Was SP} . . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Under 50 years old, or"", ""50 years old or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""34"", ""44"", ""0"", ""1"", ""4801""]; Cumulative=[""34"", ""78"", ""78"", ""79"", ""4880""]; Skip.to.Item=["""", """", ""OSQ025"", ""OSQ025"", """"]"
"OSQ","OSQ045","OSQ045",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
"OSQ","OSQ050aa","OSQ050aa","Reason hip fracture occurred 1st time","Did that fracture occur as a result of . . .","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""A fall from standing height or less, for example, tripped, slipped, fell out of bed"", ""A hard fall, such as falling off a ladder or step stool, down stairs"", ""A car accident or other severe trama"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""27"", ""9"", ""5"", ""0"", ""3"", ""4836""]; Cumulative=[""27"", ""36"", ""41"", ""41"", ""44"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSD030ab","OSD030ab","Age when fractured hip 2nd time","How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip {the {1st/2nd . . .} time}?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""12 to 81"", ""85"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""85 or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""7"", ""2"", ""0"", ""0"", ""4871""]; Cumulative=[""7"", ""9"", ""9"", ""9"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSQ040ab","OSQ040ab","Under/over 50 when fracd. hip 2nd time","{Were you/Was SP} . . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Under 50 years old, or"", ""50 years old or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3"", ""6"", ""0"", ""0"", ""4871""]; Cumulative=[""3"", ""9"", ""9"", ""9"", ""4880""]; Skip.to.Item=[""OSQ025"", """", ""OSQ025"", ""OSQ025"", """"]"
"OSQ","OSQ050ab","OSQ050ab","Reason hip fracture occurred 2nd time","Did that fracture occur as a result of . . .","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""A fall from standing height or less, for example, tripped, slipped, fell out of bed"", ""A hard fall, suck as falling off a ladder or step stool, down stairs"", ""A car accident or other severe trama"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4"", ""1"", ""1"", ""0"", ""0"", ""4874""]; Cumulative=[""4"", ""5"", ""6"", ""6"", ""6"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSD030ac","OSD030ac","Age when fractured hip 3rd time","How old {were you/was SP} when {you/s/he} fractured {your/his/her} hip {the {1st/2nd . . .} time}?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""21"", ""85"", ""77777"", ""99999"", "".""]; Value.Description=[""21"", ""85 or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""0"", ""0"", ""0"", ""4879""]; Cumulative=[""1"", ""1"", ""1"", ""1"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSQ040ac","OSQ040ac","Under/over 50 when fracd. hip 3rd time","{Were you/Was SP} . . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Under 50 years old, or"", ""50 years old or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""0"", ""0"", ""0"", ""4879""]; Cumulative=[""1"", ""1"", ""1"", ""1"", ""4880""]; Skip.to.Item=[""OSQ025"", """", ""OSQ025"", ""OSQ025"", """"]"
"OSQ","OSD030ba","OSD030ba","Age when fractured wrist 1st time","How old {were you/was SP} when {you/s/he} fractured {your/his/her} wrist {the {1st/2nd . . .} time}?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""2 to 84"", ""85"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""85 or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""383"", ""2"", ""0"", ""2"", ""4493""]; Cumulative=[""383"", ""385"", ""385"", ""387"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"OSQ","OSQ040ba","OSQ040ba","Under/over 50 when fracd. wrist 1st time","{Were you/Was SP} . . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Under 50 years old, or"", ""50 years old or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""311"", ""76"", ""0"", ""0"", ""4493""]; Cumulative=[""311"", ""387"", ""387"", ""387"", ""4880""]; Skip.to.Item=[""OSQ025"", """", ""OSQ025"", ""OSQ025"", """"]"
"OSQ","OSQ050ba","OSQ050ba","Reason wrist fracture occurred 1st time","Did that fracture occur as a result of. . .","Both males and females 50 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""A fall from standing height or less, for example, tripped, slipped, fell out of bed"", ""A hard fall, such as falling off a ladder or step stool, down stairs"", ""A car accident or other severe trama"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""38"", ""30"", ""7"", ""0"", ""1"", ""4804""]; Cumulative=[""38"", ""68"", ""75"", ""75"", ""76"", ""4880""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
