"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"SXQ_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 18 YEARS - 69 YEARS",NA,NA
"SXQ_F","SXD021","SXD021","Ever had vaginal anal or oral sex","Ever had vaginal anal or oral sex.","Both males and females 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4305"", ""232"", ""2"", ""0"", ""763""]; Cumulative=[""4305"", ""4537"", ""4539"", ""4539"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXQ800","SXQ800","Ever had vaginal sex with a woman","Have you ever had vaginal sex also called sexual intercourse with a woman? This means your penis in a womans vagina.","Males only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2099"", ""174"", ""4"", ""5"", ""3020""]; Cumulative=[""2099"", ""2273"", ""2277"", ""2282"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXQ803","SXQ803","Ever performed oral sex on a woman","Have you ever performed oral sex on a woman? This means putting your mouth on a womans vagina or genitals.","Males only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1777"", ""491"", ""8"", ""5"", ""3021""]; Cumulative=[""1777"", ""2268"", ""2276"", ""2281"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXQ806","SXQ806","Ever had anal sex with a woman","Have you ever had anal sex with a woman? Anal sex means contact between your penis and a womans anus or butt.","Males only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""926"", ""1349"", ""5"", ""1"", ""3021""]; Cumulative=[""926"", ""2275"", ""2280"", ""2281"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXQ809","SXQ809","Ever had any sex with a man: anal oral","Have you ever had any kind of sex with a man including oral or anal?","Males only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""105"", ""2162"", ""7"", ""7"", ""3021""]; Cumulative=[""105"", ""2267"", ""2274"", ""2281"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXD862","SXD862",NA,NA,"Males only 18 YEARS - 69 YEARS",NA,NA
"SXQ_F","SXQ700","SXQ700","Ever had vaginal sex with a man","Have you ever had vaginal sex also called sexual intercourse with a man? This means a mans penis in your vagina.","Females only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2127"", ""140"", ""6"", ""1"", ""3028""]; Cumulative=[""2127"", ""2267"", ""2273"", ""2274"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXQ703","SXQ703","Ever performed oral sex on a man","Have you ever performed oral sex on a man? This means putting your mouth on a mans penis or genitals.","Females only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1665"", ""594"", ""10"", ""2"", ""3031""]; Cumulative=[""1665"", ""2259"", ""2269"", ""2271"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SXQ_F","SXQ706","SXQ706","Ever had anal sex with a man","Have you ever had anal sex? This means contact between a mans penis and your anus or butt.","Females only 18 YEARS - 69 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""789"", ""1476"", ""6"", ""0"", ""3031""]; Cumulative=[""789"", ""2265"", ""2271"", ""2271"", ""5302""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
