"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"MCQ_L","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"MCQ_L","MCQ010","MCQ010","Ever been told you have asthma","The following questions are about different medical conditions. Has a doctor or other health professional ever told {you/SP} that {you have/s/he/SP has} asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1946"", ""9782"", ""0"", ""15"", ""1""]; Cumulative=[""1946"", ""11728"", ""11728"", ""11743"", ""11744""]; Skip.to.Item=["""", ""AGQ030"", ""AGQ030"", ""AGQ030"", """"]"
"MCQ_L","MCQ035","MCQ035","Still have asthma","{Do you/Does SP} still have asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1219"", ""690"", ""0"", ""37"", ""9798""]; Cumulative=[""1219"", ""1909"", ""1909"", ""1946"", ""11744""]; Skip.to.Item=["""", ""AGQ030"", ""AGQ030"", ""AGQ030"", """"]"
"MCQ_L","MCQ040","MCQ040","Had asthma attack in past year","During the past 12 months {have you/has SP} had an episode of asthma (az-ma) or an asthma attack?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""591"", ""624"", ""0"", ""4"", ""10525""]; Cumulative=[""591"", ""1215"", ""1215"", ""1219"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_L","MCQ050","MCQ050","Emergency care visit for asthma/past yr","[During the past 12 months] {have you/has SP} had to visit an emergency room or urgent care center because of asthma (az-ma)?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""161"", ""1056"", ""0"", ""2"", ""10525""]; Cumulative=[""161"", ""1217"", ""1217"", ""1219"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_L","AGQ030","AGQ030","Did SP have episode of hay fever/past yr","During the past 12 months {have you/has SP} had an episode of hay fever?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2067"", ""9665"", ""0"", ""11"", ""1""]; Cumulative=[""2067"", ""11732"", ""11732"", ""11743"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_L","MCQ053","MCQ053","Taking treatment for anemia/past 3 mos","During the past 3 months {have you/has SP} been on treatment for anemia (a-nee-me-a) sometimes called tired blood or low blood? [Include diet iron pills iron shots transfusions as treatment.]","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""433"", ""11300"", ""1"", ""7"", ""3""]; Cumulative=[""433"", ""11733"", ""11734"", ""11741"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"MCQ_L","MCQ145","MCQ145",NA,NA,"Both males and females 2 YEARS - 150 YEARS",NA,NA
"MCQ_L","MCQ149","MCQ149","Menstrual periods started yet?","Have {SPs} periods or menstrual (men-stral) cycles started yet?","Females only 8 YEARS - 11 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""64"", ""368"", ""0"", ""2"", ""11310""]; Cumulative=[""64"", ""432"", ""432"", ""434"", ""11744""]; Skip.to.Item=["""", ""MCQ220"", ""MCQ220"", ""MCQ220"", """"]"
"MCQ_L","MCQ157","MCQ157",NA,NA,"Both males and females 6 YEARS - 11 YEARS",NA,NA
