"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"RHQ_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_C","RHQ010","RHQ010","Age when first menstrual period occurred","The next series of questions are about {your/SPs} reproductive history. I will begin by asking about {your/SPs} periods or menstrual cycles. How old {were you/was SP} when {you/SP} had {your/her} first menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 21"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3227"", ""0"", ""25"", ""312""]; Cumulative=[""3227"", ""3227"", ""3252"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ015","RHQ015",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_C","RHQ020","RHQ020","Age range at first menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Younger than 10,"", ""10 to 12,"", ""13 to 15, or"", ""16 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""0"", ""6"", ""13"", ""3"", ""0"", ""3"", ""3539""]; Cumulative=[""0"", ""6"", ""19"", ""22"", ""22"", ""25"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ031","RHQ031","At least 1 period in past 12 months","{Have you/Has SP} had at least one menstrual period in the past 12 months? (Please do not include bleedings caused by medical conditions hormone therapy or surgeries.)","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""7"", ""9"", ""."", ""1"", ""2""]; Value.Description=[""Refused"", ""Don't know"", ""Missing"", ""Yes"", ""No""]; Count=[""0"", ""1"", ""377"", ""1981"", ""1205""]; Cumulative=[""3186"", ""3187"", ""3564"", ""1981"", ""3186""]; Skip.to.Item=[""RHQ060"", ""RHQ060"", """", ""RHQ051"", """"]"
"RHQ_C","RHD042","RHD042","Reason didnt have period","What is the reason that {you have/SP has} not had a period in the past 12 months?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""8"", ""9"", ""77"", ""99"", "".""]; Value.Description=[""Pregnancy"", ""Breast feeding"", ""Menopause/Hysterectomy"", ""Medical conditions/treatments"", ""Other"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""23"", ""5"", ""1140"", ""11"", ""25"", ""0"", ""1"", ""2359""]; Cumulative=[""23"", ""28"", ""1168"", ""1179"", ""1204"", ""1204"", ""1205"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ051","RHQ051","When did you have your last period?","When did {you/SP} have {your/her} last period? PROBE: How many months ago was {your/her} last period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""77"", ""99"", "".""]; Value.Description=[""Having it now"", ""Less than 2 months ago"", ""3 - 5 months ago"", ""6 - 8 months ago"", ""9 - 11 months ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""332"", ""1332"", ""147"", ""101"", ""70"", ""0"", ""0"", ""1582""]; Cumulative=[""332"", ""1664"", ""1811"", ""1912"", ""1982"", ""1982"", ""1982"", ""3564""]; Skip.to.Item=[""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", ""RHQ075A"", """"]"
"RHQ_C","RHQ060","RHQ060","Age at last menstrual period","About how old {were you/was SP} when {you/SP} had {your/her} last menstrual period?","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""13 to 67"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1111"", ""1"", ""65"", ""2387""]; Cumulative=[""1111"", ""1112"", ""1177"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ065","RHQ065",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_C","RHQ070","RHQ070","Age range at last menstrual period","{Were you/Was SP}...","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Younger than 30"", ""30 to 34"", ""35 to 39"", ""40 to 44"", ""45 to 49"", ""50 to 54, or"", ""55 or older?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""1"", ""8"", ""10"", ""17"", ""9"", ""11"", ""0"", ""8"", ""3499""]; Cumulative=[""1"", ""2"", ""10"", ""20"", ""37"", ""46"", ""57"", ""57"", ""65"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ075A","RHQ075A",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_C","RHD080","RHD080","Days since last period","Number of days since the last period started.","Females only 12 YEARS - 60 YEARS",NA,"Code.or.Value=[""0 to 364"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1645"", ""0"", ""3"", ""1916""]; Cumulative=[""1645"", ""1645"", ""1648"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ131","RHQ131","Ever been pregnant?","The next questions are about {your/SPs} pregnancy history. {Have you/Has SP ever been pregnant? Please include (current pregnancy) live births miscarriages stillbirths tubal pregnancies and abortions.","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2033"", ""1154"", ""0"", ""0"", ""377""]; Cumulative=[""2033"", ""3187"", ""3187"", ""3187"", ""3564""]; Skip.to.Item=["""", ""RHQ275A"", ""RHQ275A"", ""RHQ275A"", """"]"
"RHQ_C","RHQ135C","RHQ135C",NA,NA,"Females only 12 YEARS - 150 YEARS",NA,NA
"RHQ_C","RHD143","RHD143","Are you pregnant now?","{Are you/Is SP} pregnant now?","Females only 12 YEARS - 59 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""236"", ""758"", ""0"", ""2"", ""2568""]; Cumulative=[""236"", ""994"", ""994"", ""996"", ""3564""]; Skip.to.Item=["""", ""RHQ160"", ""RHQ160"", ""RHQ160"", """"]"
"RHQ_C","RHD152","RHD152","What month of pregnancy are you in?","Which month of pregnancy {are you/is she} in?","Females only 12 YEARS - 59 YEARS",NA,"Code.or.Value=[""1 to 9"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""235"", ""0"", ""1"", ""3328""]; Cumulative=[""235"", ""235"", ""236"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"RHQ_C","RHQ160","RHQ160","How many times have been pregnant?","How many times {have you/has SP} been pregnant? ({Again be/Be} sure to count all {your/her} pregnancies including (current pregnancy) live births miscarriages stillbirths tubal pregnancies or abortions.)","Females only 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 32"", ""77"", ""99"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2033"", ""0"", ""0"", ""1531""]; Cumulative=[""2033"", ""2033"", ""2033"", ""3564""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
