"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"SMQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 12 YEARS - 150 YEARS",NA,NA
"SMQ_D","SMQ020","SMQ020","Smoked at least 100 cigarettes in life","These next questions are about cigarette smoking and other tobacco use. {Have you/Has SP} smoked at least 100 cigarettes in {your/his/her} entire life?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2348"", ""2625"", ""3"", ""3"", ""2207""]; Cumulative=[""2348"", ""4973"", ""4976"", ""4979"", ""7186""]; Skip.to.Item=["""", ""SMAQUEX2"", ""SMAQUEX2"", ""SMAQUEX2"", """"]"
"SMQ_D","SMD030","SMD030","Age started smoking cigarettes regularly","How old {were you/was SP} when {you/s/he} first started to smoke cigarettes fairly regularly?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""5 to 59"", ""0"", ""85"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Never smoked cigarettes regularly"", ""85 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2202"", ""137"", ""0"", ""0"", ""9"", ""4838""]; Cumulative=[""2202"", ""2339"", ""2339"", ""2339"", ""2348"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMQ040","SMQ040","Do you now smoke cigarettes","{Do you/Does SP} now smoke cigarettes . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Every day"", ""Some days"", ""Not at all"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""910"", ""179"", ""1259"", ""0"", ""0"", ""4838""]; Cumulative=[""910"", ""1089"", ""2348"", ""2348"", ""2348"", ""7186""]; Skip.to.Item=[""SMD070"", ""SMD641"", """", ""SMAQUEX2"", ""SMAQUEX2"", """"]"
"SMQ_D","SMQ050Q","SMQ050Q","How long since quit smoking cigarettes","How long has it been since {you/SP} quit smoking cigarettes?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 72"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1255"", ""0"", ""4"", ""5927""]; Cumulative=[""1255"", ""1255"", ""1259"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMQ050U","SMQ050U","Unit of measure (day/week/month/year)","UNIT OF MEASURE","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""4"", ""7"", ""9"", ""."", ""1"", ""2"", ""3""]; Value.Description=[""Years"", ""Refused"", ""Don't know"", ""Missing"", ""Days"", ""Weeks"", ""Months""]; Count=[""1103"", ""0"", ""0"", ""5931"", ""13"", ""15"", ""124""]; Cumulative=[""1255"", ""1255"", ""1255"", ""7186"", ""13"", ""28"", ""152""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMD055","SMD055","Age last smoked cigarettes regularly","How old {were you/was SP} when {you/s/he} last smoked cigarettes {fairly regularly}?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""10 to 81"", ""85"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""85 years or older"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1120"", ""0"", ""1"", ""1"", ""6064""]; Cumulative=[""1120"", ""1120"", ""1121"", ""1122"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMD057","SMD057","# cigarettes smoked per day when quit","At that time about how many cigarettes did {you/SP} usually smoke per day?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""2 to 80"", ""1"", ""95"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""1 cigarette or less"", ""95 cigarettes or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1004"", ""109"", ""1"", ""0"", ""8"", ""6064""]; Cumulative=[""1004"", ""1113"", ""1114"", ""1114"", ""1122"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMD070","SMD070","# cigarettes smoked per day now","On average how many cigarettes {do you/does SP} now smoke per day?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""2 to 90"", ""1"", ""95"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""1 cigarette or less"", ""95 cigarettes or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""859"", ""29"", ""0"", ""0"", ""1"", ""6297""]; Cumulative=[""859"", ""888"", ""888"", ""888"", ""889"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMD075","SMD075","How many years smoked this amount","For about how many years {have you/has SP} smoked this amount?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""2 to 70"", ""1"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""1 year or less"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""777"", ""104"", ""0"", ""8"", ""6297""]; Cumulative=[""777"", ""881"", ""881"", ""889"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQ_D","SMQ077","SMQ077","How soon after waking do you smoke","How soon after you wake up do you smoke? Would you say...","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""Within 5 minutes"", ""From 6 to 30 minutes"", ""From more than 30 minutes to one hour"", ""More than one hour"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""313"", ""311"", ""210"", ""349"", ""4"", ""8"", ""5991""]; Cumulative=[""313"", ""624"", ""834"", ""1183"", ""1187"", ""1195"", ""7186""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
