"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"CDQ_E","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 40 YEARS - 150 YEARS",NA,NA
"CDQ_E","CDQ001","CDQ001","SP ever had pain or discomfort in chest","{Have you/Has SP} ever had any pain or discomfort in {your/her/his} chest?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1081"", ""2940"", ""0"", ""3"", ""1""]; Cumulative=[""1081"", ""4021"", ""4021"", ""4024"", ""4025""]; Skip.to.Item=["""", ""CDQ010"", ""CDQ010"", ""CDQ010"", """"]"
"CDQ_E","CDQ002","CDQ002","SP get it walking uphill or in a hurry","{Do you/Does she/Does he} get it when {you/she/he} walk uphill or hurry?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Never walks uphill or hurries"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""295"", ""725"", ""60"", ""0"", ""1"", ""2944""]; Cumulative=[""295"", ""1020"", ""1080"", ""1080"", ""1081"", ""4025""]; Skip.to.Item=["""", ""CDQ008"", """", ""CDQ008"", ""CDQ008"", """"]"
"CDQ_E","CDQ003","CDQ003","During an ordinary pace on level ground","{Do you/Does she/Does he} get it when {you/she/he} walk at an ordinary pace on level ground?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""125"", ""228"", ""0"", ""2"", ""3670""]; Cumulative=[""125"", ""353"", ""353"", ""355"", ""4025""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CDQ_E","CDQ003A","CDQ003A",NA,NA,"Both males and females 40 YEARS - 150 YEARS",NA,NA
"CDQ_E","CDQ004","CDQ004","If so does SP continue or slow down","What {do you/does she/does he} do if {you/she/he} get it while {you/she/he} are walking? {Do you/Does she/Does he} stop or slow down or continue at the same pace?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Stop or slow down"", ""Continue at the same pace"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""292"", ""15"", ""0"", ""0"", ""3718""]; Cumulative=[""292"", ""307"", ""307"", ""307"", ""4025""]; Skip.to.Item=["""", ""CDQ008"", ""CDQ008"", ""CDQ008"", """"]"
"CDQ_E","CDQ005","CDQ005","Does standing relieve pain/discomfort","If {you/she/he} stand still what happens to it? Is the pain or discomfort relieved or not relieved?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Relieved"", ""Not Relieved"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""246"", ""42"", ""0"", ""4"", ""3733""]; Cumulative=[""246"", ""288"", ""288"", ""292"", ""4025""]; Skip.to.Item=["""", ""CDQ008"", ""CDQ008"", ""CDQ008"", """"]"
"CDQ_E","CDQ006","CDQ006","How soon is the pain relieved","How soon is the pain relieved? Would you say...","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""10 minutes or less"", ""More than 10 minutes"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""206"", ""39"", ""0"", ""1"", ""3779""]; Cumulative=[""206"", ""245"", ""245"", ""246"", ""4025""]; Skip.to.Item=["""", ""CDQ008"", ""CDQ008"", ""CDQ008"", """"]"
"CDQ_E","CDQ009A","CDQ009A","Pain in right arm","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""77"", ""99"", "".""]; Value.Description=[""Pain in right arm"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""22"", ""0"", ""2"", ""4001""]; Cumulative=[""22"", ""22"", ""24"", ""4025""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"CDQ_E","CDQ009B","CDQ009B","Pain in right chest","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""2"", "".""]; Value.Description=[""Pain in right chest"", ""Missing""]; Count=[""29"", ""3996""]; Cumulative=[""29"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ009C","CDQ009C","Pain in neck","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""3"", "".""]; Value.Description=[""Pain in neck"", ""Missing""]; Count=[""26"", ""3999""]; Cumulative=[""26"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ009D","CDQ009D","Pain in upper sternum","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""4"", "".""]; Value.Description=[""Pain in upper sternum"", ""Missing""]; Count=[""127"", ""3898""]; Cumulative=[""127"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ009E","CDQ009E","Pain in lower sternum","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""5"", "".""]; Value.Description=[""Pain in lower sternum"", ""Missing""]; Count=[""20"", ""4005""]; Cumulative=[""20"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ009F","CDQ009F","Pain in left chest","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""6"", "".""]; Value.Description=[""Pain in left chest"", ""Missing""]; Count=[""63"", ""3962""]; Cumulative=[""63"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ009G","CDQ009G","Pain in left arm","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""7"", "".""]; Value.Description=[""Pain in left arm"", ""Missing""]; Count=[""24"", ""4001""]; Cumulative=[""24"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ009H","CDQ009H","Pain in epigastric area","Please look at this card and show me where the pain or discomfort is located.","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""8"", "".""]; Value.Description=[""Pain in epigastric area"", ""Missing""]; Count=[""5"", ""4020""]; Cumulative=[""5"", ""4025""]; Skip.to.Item=[""NA"", ""NA""]"
"CDQ_E","CDQ008","CDQ008","Severe pain in chest more than half hour","Have {you/she/he} ever had a severe pain across the front of {your/her/his} chest lasting for half an hour or more?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""280"", ""801"", ""0"", ""0"", ""2944""]; Cumulative=[""280"", ""1081"", ""1081"", ""1081"", ""4025""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"CDQ_E","CDQ010","CDQ010","Shortness of breath on stairs/inclines","{Have you/Has SP} had shortness of breath either when hurrying on the level or walking up a slight hill?","Both males and females 40 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1388"", ""2634"", ""0"", ""2"", ""1""]; Cumulative=[""1388"", ""4022"", ""4022"", ""4024"", ""4025""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
