"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"SMQRTU_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 12 YEARS - 150 YEARS",NA,NA
"SMQRTU_F","SMQ680","SMQ680","Used tobacco/nicotine last 5 days?","The following questions ask about use of tobacco or nicotine products in the past 5 days. During the past 5 days did {you/he/she} use any product containing nicotine including cigarettes pipes cigars chewing tobacco snuff nicotine patches nicotine gum or any other product containing nicotine?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1488"", ""5040"", ""0"", ""0"", ""841""]; Cumulative=[""1488"", ""6528"", ""6528"", ""6528"", ""7369""]; Skip.to.Item=["""", ""SMAQUEX"", ""SMAQUEX"", ""SMAQUEX"", """"]"
"SMQRTU_F","SMQ690A","SMQ690A","Used last 5 days - Cigarettes","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""77"", ""99"", "".""]; Value.Description=[""Cigarettes"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1275"", ""0"", ""1"", ""6093""]; Cumulative=[""1275"", ""1275"", ""1276"", ""7369""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_F","SMQ690B","SMQ690B","Used last 5 days - Pipes","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""2"", "".""]; Value.Description=[""Pipes"", ""Missing""]; Count=[""19"", ""7350""]; Cumulative=[""19"", ""7369""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_F","SMQ690C","SMQ690C","Used last 5 days - Cigars","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""3"", "".""]; Value.Description=[""Cigars"", ""Missing""]; Count=[""125"", ""7244""]; Cumulative=[""125"", ""7369""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_F","SMQ690D","SMQ690D","Used last 5 days - Chewing tobacco","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""4"", "".""]; Value.Description=[""Chewing tobacco"", ""Missing""]; Count=[""87"", ""7282""]; Cumulative=[""87"", ""7369""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_F","SMQ690E","SMQ690E","Used last 5 days - Snuff","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""5"", "".""]; Value.Description=[""Snuff"", ""Missing""]; Count=[""35"", ""7334""]; Cumulative=[""35"", ""7369""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_F","SMQ690F","SMQ690F","Used last 5 days - Patch gum other","Which of these products did {you/he/she} use?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""6"", "".""]; Value.Description=[""Nicotine patches, gum, or other nicotine product"", ""Missing""]; Count=[""17"", ""7352""]; Cumulative=[""17"", ""7369""]; Skip.to.Item=[""NA"", ""NA""]"
"SMQRTU_F","SMQ700","SMQ700",NA,NA,"Both males and females 12 YEARS - 150 YEARS",NA,NA
"SMQRTU_F","SMQ710","SMQ710","# days smoked cigarettes last 5 days","During the past 5 days {including today} on how many days did {you/he/she} smoke cigarettes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 5"", ""7"", ""9"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1275"", ""0"", ""0"", ""6094""]; Cumulative=[""1275"", ""1275"", ""1275"", ""7369""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_F","SMQ720","SMQ720","# cigarettes smoked per day","During the past 5 days on the days {you/he/she} smoked how many cigarettes did {you/he/she} smoke each day?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 60"", ""95"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""95 cigarettes or more"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1273"", ""1"", ""0"", ""1"", ""6094""]; Cumulative=[""1273"", ""1274"", ""1274"", ""1275"", ""7369""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"SMQRTU_F","SMQ725","SMQ725","When did resp. smoke last cigarette?","When did {you/he/she} smoke {your/his/her} last cigarette? Was it...","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Today"", ""Yesterday"", ""3 to 5 days ago"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""937"", ""245"", ""93"", ""0"", ""0"", ""6094""]; Cumulative=[""937"", ""1182"", ""1275"", ""1275"", ""1275"", ""7369""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
