"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"PFQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 1 YEARS - 150 YEARS",NA,NA
"PFQ_D","PFQ010","PFQ010","Physicalmentalemotional limitations","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold. Is {SP} limited in the kind or amount of play activities {he/she} can do because of a physical mental or emotional problem?","Both males and females 1 YEARS - 4 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""32"", ""1147"", ""0"", ""0"", ""8643""]; Cumulative=[""32"", ""1179"", ""1179"", ""1179"", ""9822""]; Skip.to.Item=["""", ""PFQ020"", ""PFQ020"", ""PFQ020"", """"]"
"PFQ_D","PFQ015","PFQ015","Able to take part in most type of play","Is {SP} able to take part at all in the usual kinds of play activities done by most children {his/her} age?","Both males and females 1 YEARS - 4 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""29"", ""3"", ""0"", ""0"", ""9790""]; Cumulative=[""29"", ""32"", ""32"", ""32"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_D","PFQ020","PFQ020","Crawl walk run play limitations","{Do you/Does SP} have an impairment or health problem that limits {your/his/her} ability to {crawl walk or play} {walk run or play} {walk or run}?","Both males and females 1 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""210"", ""4631"", ""0"", ""1"", ""4980""]; Cumulative=[""210"", ""4841"", ""4841"", ""4842"", ""9822""]; Skip.to.Item=["""", ""PFQ035a"", ""PFQ035a"", ""PFQ035a"", """"]"
"PFQ_D","PFQ030","PFQ030","Long term impairment/health problem","Is this an impairment or health problem that has lasted or is expected to last 12 months or longer?","Both males and females 1 YEARS - 19 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""162"", ""41"", ""0"", ""7"", ""9612""]; Cumulative=[""162"", ""203"", ""203"", ""210"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_D","PFQ035A","PFQ035A",NA,NA,"Both males and females 1 YEARS - 19 YEARS",NA,NA
"PFQ_D","PFQ041","PFQ041","Receive Special Ed or Early Intervention","Does {SP} receive Special Education or Early Intervention Services?","Both males and females 1 YEARS - 17 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""310"", ""3946"", ""0"", ""2"", ""5564""]; Cumulative=[""310"", ""4256"", ""4256"", ""4258"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_D","PFQ049","PFQ049","Limitations keeping you from working","The next set of questions is about limitations caused by any long-term physical mental or emotional problem or illness. Please do not include temporary conditions such as a cold [or pregnancy]. Does a physical mental or emotional problem now keep {you/SP} from working at a job or business?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""649"", ""4328"", ""0"", ""2"", ""4843""]; Cumulative=[""649"", ""4977"", ""4977"", ""4979"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_D","PFQ051","PFQ051","Limited in amount of work you can do","{Are you/Is SP} limited in the kind or amount of work {you/s/he} can do because of a physical mental or emotional problem?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1021"", ""3953"", ""0"", ""5"", ""4843""]; Cumulative=[""1021"", ""4974"", ""4974"", ""4979"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"PFQ_D","PFQ054","PFQ054","Need special equipment to walk","Because of a health problem {do you/does SP} have difficulty walking without using any special equipment?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""463"", ""4516"", ""0"", ""0"", ""4843""]; Cumulative=[""463"", ""4979"", ""4979"", ""4979"", ""9822""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
