"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"INQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"INQ_G","INQ020","INQ020","Income from wages/salaries","The next questions are about {your/your combined family} income. When answering these questions please remember that by {income/combined family income} I mean {your income/your income plus the income of {NAMES OF OTHER NHANES FAMILY MEMBERS} for {LAST CALENDAR YEAR}. Did {you/you and OTHER NHANES FAMILY MEMBERS 16+} receive income in {LAST CALENDAR YEAR} from wages and salaries? [Did {you/you or OTHER FAMILY MEMBERS 16+} get paid for work in {LAST CALENDAR YEAR}.]","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""7681"", ""1933"", ""63"", ""30"", ""49""]; Cumulative=[""7681"", ""9614"", ""9677"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ012","INQ012","Income from self employment","Did {you/you or any family members 16 and older} receive income in {LAST CALENDAR YEAR} from self-employment including business and farm income? [Self-employment means you worked for yourself.]","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1512"", ""8155"", ""36"", ""4"", ""49""]; Cumulative=[""1512"", ""9667"", ""9703"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ030","INQ030","Income from Social Security or RR","When answering the next questions about different kinds of income members of your family might have received in {LAST CALENDAR YEAR} please consider that we also want to know about family members less than 16 years old. Did {you/you or any family members living here that is: you or NAME(S) OF OTHER NHANES FAMILY MEMBERS} receive income in {LAST CALENDAR YEAR} from Social Security or Railroad Retirement?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2013"", ""7648"", ""30"", ""16"", ""49""]; Cumulative=[""2013"", ""9661"", ""9691"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ060","INQ060","Income from other disability pension","Did {you/you or any family members living here} receive any disability pension [other than Social Security or Railroad Retirement] in {LAST CALENDAR YEAR}?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""701"", ""8975"", ""24"", ""7"", ""49""]; Cumulative=[""701"", ""9676"", ""9700"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ080","INQ080","Income from retirement/survivor pension","Did {you/you or any family members living here} receive retirement or survivor pension [other than Social Security or Railroad Retirement or disability pension] in {LAST CALENDAR YEAR}?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""850"", ""8828"", ""29"", ""0"", ""49""]; Cumulative=[""850"", ""9678"", ""9707"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ090","INQ090","Income from Supplemental Security Income","Did {you/you or any family members living here} receive Supplemental Security Income [SSI] in {LAST CALENDAR YEAR}?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""757"", ""8914"", ""24"", ""12"", ""49""]; Cumulative=[""757"", ""9671"", ""9695"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ132","INQ132","Income from state/county cash assistance","Did {you/you or any family members living here} receive any cash assistance from a state or county welfare program such as welfare public assistance AFDC or some other program in {LAST CALENDAR YEAR}?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""629"", ""9036"", ""37"", ""5"", ""49""]; Cumulative=[""629"", ""9665"", ""9702"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ140","INQ140","Income from interest/dividends or rental","Did {you/you or any family members living here} receive interest from savings or other bank accounts or income from dividends received from stocks or mutual funds or net rental income from property royalties estates or trusts in {LAST CALENDAR YEAR}?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1943"", ""7679"", ""56"", ""29"", ""49""]; Cumulative=[""1943"", ""9622"", ""9678"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"INQ_G","INQ150","INQ150","Income from other sources","Did {you/you or any family members living here} receive income in {LAST CALENDAR YEAR} from child support alimony contributions from family or others VA payments workers compensation or unemployment compensation?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1596"", ""8076"", ""25"", ""10"", ""49""]; Cumulative=[""1596"", ""9672"", ""9697"", ""9707"", ""9756""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
