"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DBQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 0 YEARS - 150 YEARS",NA,NA
"DBQ_D","DBQ010","DBQ010","Ever breastfed or fed breastmilk","Now Im going to ask you some general questions about {SPs} eating habits. Was {SP} ever breastfed or fed breastmilk?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1484"", ""655"", ""0"", ""7"", ""8202""]; Cumulative=[""1484"", ""2139"", ""2139"", ""2146"", ""10348""]; Skip.to.Item=["""", ""DBD040"", ""DBD040"", ""DBD040"", """"]"
"DBQ_D","DBD020","DBD020","Age started eating other foods(days)","How old was {SP} when {he/she} was first fed something other than breastmilk or water?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 730"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1431"", ""50"", ""0"", ""3"", ""8864""]; Cumulative=[""1431"", ""1481"", ""1481"", ""1484"", ""10348""]; Skip.to.Item=["""", ""DBD085"", ""DBD085"", ""DBD085"", """"]"
"DBQ_D","DBD030","DBD030","Age stopped breastfeeding(days)","How old was {SP} when {he/she} completely stopped breastfeeding or being fed breastmilk?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 1460"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Still breastfeeding"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1248"", ""182"", ""0"", ""1"", ""8917""]; Cumulative=[""1248"", ""1430"", ""1430"", ""1431"", ""10348""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_D","DBD040","DBD040","Age first fed formula daily(days)","How old was {SP} when {he/she} was first fed formula on a daily basis?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 730"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never on a daily basis"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1830"", ""256"", ""0"", ""7"", ""8255""]; Cumulative=[""1830"", ""2086"", ""2086"", ""2093"", ""10348""]; Skip.to.Item=["""", ""DBD060"", """", """", """"]"
"DBQ_D","DBD050","DBD050","Age stopped receiving formula(days)","How old was {SP} when {he/she} completely stopped drinking formula?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 1095"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Still drinking formula"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1404"", ""418"", ""0"", ""14"", ""8512""]; Cumulative=[""1404"", ""1822"", ""1822"", ""1836"", ""10348""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_D","DBD060","DBD060","Age first fed milk daily basis(days)","How old was {SP} when {he/she} was first fed milk on a daily basis?","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""1 to 1460"", ""0"", ""777777"", ""999999"", "".""]; Value.Description=[""Range of Values"", ""Never on a daily basis"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1614"", ""464"", ""0"", ""14"", ""8256""]; Cumulative=[""1614"", ""2078"", ""2078"", ""2092"", ""10348""]; Skip.to.Item=["""", ""DBD080"", """", """", """"]"
"DBQ_D","DBD072A","DBD072A","Type of milk first fed-whole milk","What type of milk was {SP} first fed on a daily basis? Was it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Whole or regular milk"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1265"", ""0"", ""10"", ""9073""]; Cumulative=[""1265"", ""1265"", ""1275"", ""10348""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"DBQ_D","DBD072B","DBD072B","Type of milk first fed-2% milk","What type of milk was {SP} first fed on a daily basis? Was it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""2% fat or reduced-fat milk"", ""Missing""]; Count=[""282"", ""10066""]; Cumulative=[""282"", ""10348""]; Skip.to.Item=[""NA"", ""NA""]"
"DBQ_D","DBD072C","DBD072C","Type of milk first fed-1% milk","What type of milk was {SP} first fed on a daily basis? Was it . . .","Both males and females 0 YEARS - 6 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""1% fat or low-fat milk (includes 0.5% fat milk or low-fat milk not further specified),"", ""Missing""]; Count=[""20"", ""10328""]; Cumulative=[""20"", ""10348""]; Skip.to.Item=[""NA"", ""NA""]"
