"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"BHQ_F","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 20 YEARS - 150 YEARS",NA,NA
"BHQ_F","BHQ005","BHQ005",NA,NA,"Both males and females 20 YEARS - 150 YEARS",NA,NA
"BHQ_F","BHQ010","BHQ010","Bowel leakage consisted of gas?","Next wed like to talk to you about bowel health. Well start with accidental bowel leakage. There are four types of bowel leakage that can happen: leakage (passing) of gas leakage of mucus leakage of liquid stool and leakage of solid stool. We will ask you about leakage of each of these one at a time. How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of gas? Would you say . . .","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""2 or more times a day"", ""Once a day"", ""2 or more times a week"", ""Once a week"", ""1-3 times a month"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""521"", ""446"", ""402"", ""278"", ""613"", ""3002"", ""1"", ""15"", ""781""]; Cumulative=[""521"", ""967"", ""1369"", ""1647"", ""2260"", ""5262"", ""5263"", ""5278"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ020","BHQ020","Bowel leakage consisted of mucus?","How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of mucus?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""2 or more times a day"", ""Once a day"", ""2 or more times a week"", ""Once a week"", ""1-3 times a month"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6"", ""18"", ""17"", ""23"", ""113"", ""5081"", ""0"", ""19"", ""782""]; Cumulative=[""6"", ""24"", ""41"", ""64"", ""177"", ""5258"", ""5258"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ030","BHQ030","Bowel leakage consisted of liquid?","How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of liquid stool?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""2 or more times a day"", ""Once a day"", ""2 or more times a week"", ""Once a week"", ""1-3 times a month"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""14"", ""10"", ""32"", ""26"", ""272"", ""4907"", ""0"", ""16"", ""782""]; Cumulative=[""14"", ""24"", ""56"", ""82"", ""354"", ""5261"", ""5261"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ040","BHQ040","Bowel leakage consisted of solid stool?","How often during the past 30 days have you had any amount of accidental bowel leakage that consisted of solid stool?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""2 or more times a day"", ""Once a day"", ""2 or more times a week"", ""Once a week"", ""1-3 times a month"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""7"", ""6"", ""16"", ""16"", ""91"", ""5126"", ""0"", ""15"", ""782""]; Cumulative=[""7"", ""13"", ""29"", ""45"", ""136"", ""5262"", ""5262"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHD050","BHD050","How often have bowel movements?","How often do you usually have bowel movements?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 63"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""5262"", ""0"", ""15"", ""782""]; Cumulative=[""5262"", ""5262"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ060","BHQ060","Common Stool Type","Please look at this card and tell me the number that corresponds to your usual or most common stool type.","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""Type 1 (separate hard lumps, like nuts)"", ""Type 2 (sausage-like, but lumpy)"", ""Type 3 (like a sausage but with cracks in the surface)"", ""Type 4 (like a sausage or snake, smooth and soft)"", ""Type 5 (soft blobs with clear-cut edges)"", ""Type 6 (fluffy pieces with ragged edges, a mushy stool)"", ""Type 7 (watery, no solid pieces)"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""106"", ""286"", ""1254"", ""2694"", ""464"", ""389"", ""53"", ""0"", ""31"", ""782""]; Cumulative=[""106"", ""392"", ""1646"", ""4340"", ""4804"", ""5193"", ""5246"", ""5246"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ070","BHQ070","Had an urgent need to empty bowels?","During the past 12 months how often have you had an urgent need to empty your bowels that makes you rush to the toilet? Would you say ...","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Always"", ""Most of the time"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""57"", ""159"", ""1453"", ""2157"", ""1440"", ""1"", ""10"", ""782""]; Cumulative=[""57"", ""216"", ""1669"", ""3826"", ""5266"", ""5267"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ080","BHQ080","In past 12 months been constipated?","During the past 12 months how often have you been constipated?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Always"", ""Most of the time"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""108"", ""203"", ""993"", ""1458"", ""2507"", ""1"", ""7"", ""782""]; Cumulative=[""108"", ""311"", ""1304"", ""2762"", ""5269"", ""5270"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ090","BHQ090","In past 12 months had diarrhea?","During the past 12 months how often have you had diarrhea?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Always"", ""Most of the time"", ""Sometimes"", ""Rarely"", ""Never"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""21"", ""73"", ""1119"", ""2086"", ""1968"", ""1"", ""9"", ""782""]; Cumulative=[""21"", ""94"", ""1213"", ""3299"", ""5267"", ""5268"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BHQ_F","BHQ100","BHQ100","In past 30 days taken laxative?","In the past 30 days did you take any laxatives or stool softeners such as Ex-Lax Metamucil or Fiberall to help move your bowels?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""592"", ""4679"", ""0"", ""6"", ""782""]; Cumulative=[""592"", ""5271"", ""5271"", ""5277"", ""6059""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
