"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"WHQ_G","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_G","WHD010","WHD010","Current self-reported height (inches)","These next questions ask about {your/SPs} height and weight at different times in {your/his/her} life. How tall {are you/is SP} without shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""53 to 84"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6060"", ""2"", ""82"", ""31""]; Cumulative=[""6060"", ""6062"", ""6144"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHD020","WHD020","Current self-reported weight (pounds)","How much {do you/does SP} weigh without clothes or shoes?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""70 to 464"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6074"", ""10"", ""57"", ""34""]; Cumulative=[""6074"", ""6084"", ""6141"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHQ030","WHQ030","How do you consider your weight","{Do you/Does SP} consider {your/his/her}self now to be . . . [If {you are/she is} currently pregnant what did {you/she} consider {your/her}self to be before {you were/she was} pregnant?]","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Overweight,"", ""Underweight, or"", ""About the right weight?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""2902"", ""374"", ""2878"", ""6"", ""14"", ""1""]; Cumulative=[""2902"", ""3276"", ""6154"", ""6160"", ""6174"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHQ040","WHQ040","Like to weigh more less or same","Would {you/SP} like to weigh . . .","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""More,"", ""Less, or"", ""Stay about the same?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""561"", ""3481"", ""2121"", ""3"", ""8"", ""1""]; Cumulative=[""561"", ""4042"", ""6163"", ""6166"", ""6174"", ""6175""]; Skip.to.Item=["""", """", ""WHD050"", ""WHD050"", ""WHD050"", """"]"
"WHQ_G","WHD045","WHD045","How much would like to weigh (pounds)","How much {would you/would SP} like to weigh?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""85 to 320"", ""77777"", ""99999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4006"", ""4"", ""21"", ""2144""]; Cumulative=[""4006"", ""4010"", ""4031"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHD050","WHD050","Self-reported weight - 1 yr ago (pounds)","How much did {you/SP} weigh a year ago?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""70 to 485"", ""7777"", ""9999"", "".""]; Value.Description=[""Range of Values"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""6020"", ""14"", ""109"", ""32""]; Cumulative=[""6020"", ""6034"", ""6143"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHQ055","WHQ055",NA,NA,"Both males and females 16 YEARS - 150 YEARS",NA,NA
"WHQ_G","WHQ060","WHQ060","Weight change intentional","Was the change between {your/SPs} current weight and {your/his/her} weight a year ago intentional?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""712"", ""422"", ""0"", ""0"", ""5041""]; Cumulative=[""712"", ""1134"", ""1134"", ""1134"", ""6175""]; Skip.to.Item=[""WHD080A"", """", """", """", """"]"
"WHQ_G","WHQ070","WHQ070","Tried to lose weight in past year","During the past 12 months {have you/has SP} tried to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1789"", ""3658"", ""4"", ""7"", ""717""]; Cumulative=[""1789"", ""5447"", ""5451"", ""5458"", ""6175""]; Skip.to.Item=["""", ""WHQ090"", ""WHQ090"", ""WHQ090"", """"]"
"WHQ_G","WHD080A","WHD080A","Ate less to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""10"", ""77"", ""99"", "".""]; Value.Description=[""Ate less food (amount)"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1484"", ""0"", ""0"", ""4691""]; Cumulative=[""1484"", ""1484"", ""1484"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHD080B","WHD080B","Switched to foods with lower calories","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""11"", "".""]; Value.Description=[""Switched to foods with lower calories"", ""Missing""]; Count=[""682"", ""5493""]; Cumulative=[""682"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080C","WHD080C","Ate less fat to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""12"", "".""]; Value.Description=[""Ate less fat"", ""Missing""]; Count=[""724"", ""5451""]; Cumulative=[""724"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080D","WHD080D","Exercised to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""13"", "".""]; Value.Description=[""Exercised"", ""Missing""]; Count=[""1567"", ""4608""]; Cumulative=[""1567"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080E","WHD080E","Skipped meals","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""14"", "".""]; Value.Description=[""Skipped meals"", ""Missing""]; Count=[""367"", ""5808""]; Cumulative=[""367"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080F","WHD080F","Ate diet foods or products","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""15"", "".""]; Value.Description=[""Ate 'diet' foods or products"", ""Missing""]; Count=[""179"", ""5996""]; Cumulative=[""179"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080G","WHD080G","Used a liquid diet formula","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""16"", "".""]; Value.Description=[""Used a liquid diet formula such as slimfast or optifast"", ""Missing""]; Count=[""91"", ""6084""]; Cumulative=[""91"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080H","WHD080H","Joined a weight loss program","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""17"", "".""]; Value.Description=[""Joined a weight loss program such as Weight Watchers, Jenny Craig, Tops, or Overeaters Anonymous"", ""Missing""]; Count=[""123"", ""6052""]; Cumulative=[""123"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080I","WHD080I","Took prescription diet pills","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""31"", "".""]; Value.Description=[""Took diet pills prescribed by a doctor"", ""Missing""]; Count=[""47"", ""6128""]; Cumulative=[""47"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080J","WHD080J","Took non-RX suppl. to lose weight","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""32"", "".""]; Value.Description=[""Took other pills, medicines, herbs, or supplements not needing a prescription"", ""Missing""]; Count=[""126"", ""6049""]; Cumulative=[""126"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080K","WHD080K","Took laxatives or vomited","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""33"", "".""]; Value.Description=[""Took laxatives or vomited"", ""Missing""]; Count=[""17"", ""6158""]; Cumulative=[""17"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080M","WHD080M","Drank a lot of water","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""34"", "".""]; Value.Description=[""Drank a lot of water"", ""Missing""]; Count=[""885"", ""5290""]; Cumulative=[""885"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080N","WHD080N","Followed a special diet","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""30"", "".""]; Value.Description=[""Followed a special diet"", ""Missing""]; Count=[""125"", ""6050""]; Cumulative=[""125"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080O","WHD080O","Ate fewer carbohydrates","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""41"", "".""]; Value.Description=[""Ate fewer carbohydrates"", ""Missing""]; Count=[""540"", ""5635""]; Cumulative=[""540"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080P","WHD080P","Started to smoke or began to smoke again","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""42"", "".""]; Value.Description=[""Started to smoke or began to smoke again"", ""Missing""]; Count=[""18"", ""6157""]; Cumulative=[""18"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080Q","WHD080Q","Ate more fruits vegetables salads","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""43"", "".""]; Value.Description=[""Ate more fruits, vegetables, salads"", ""Missing""]; Count=[""931"", ""5244""]; Cumulative=[""931"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080R","WHD080R","Changed eating habits","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""44"", "".""]; Value.Description=[""Changed eating habits"", ""Missing""]; Count=[""705"", ""5470""]; Cumulative=[""705"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080S","WHD080S","Ate less sugar candy sweets","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""45"", "".""]; Value.Description=[""Ate less sugar, candy, sweets"", ""Missing""]; Count=[""634"", ""5541""]; Cumulative=[""634"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080T","WHD080T","Ate less junk food or fast food","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""46"", "".""]; Value.Description=[""Ate less junk food or fast food"", ""Missing""]; Count=[""751"", ""5424""]; Cumulative=[""751"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHD080L","WHD080L","Other","How did {you/SP} try to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""40"", "".""]; Value.Description=[""Other"", ""Missing""]; Count=[""50"", ""6125""]; Cumulative=[""50"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHQ270","WHQ270","Seek help from a health professional","In the past 12 months {did you/did SP} seek help from a personal trainer dietitian nutritionist doctor or other health professional to lose weight?","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""281"", ""2224"", ""0"", ""0"", ""3670""]; Cumulative=[""281"", ""2505"", ""2505"", ""2505"", ""6175""]; Skip.to.Item=["""", ""WHQ185"", ""WHQ185"", ""WHQ185"", """"]"
"WHQ_G","WHQ280A","WHQ280A","Personal trainer","Was that a...","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""7"", ""9"", "".""]; Value.Description=[""personal trainer"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""100"", ""0"", ""1"", ""6074""]; Cumulative=[""100"", ""100"", ""101"", ""6175""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA""]"
"WHQ_G","WHQ280B","WHQ280B","Dietitian","Was that a...","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""2"", "".""]; Value.Description=[""dietitian"", ""Missing""]; Count=[""59"", ""6116""]; Cumulative=[""59"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
"WHQ_G","WHQ280C","WHQ280C","Nutritionist","Was that a...","Both males and females 16 YEARS - 150 YEARS",NA,"Code.or.Value=[""3"", "".""]; Value.Description=[""nutritionist"", ""Missing""]; Count=[""68"", ""6107""]; Cumulative=[""68"", ""6175""]; Skip.to.Item=[""NA"", ""NA""]"
