"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"BPQ","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 16 YEARS - 120 YEARS",NA,NA
"BPQ","BPQ010","BPQ010","Last blood pressure reading by doctor","About how long has it been since {you/SP} last had {your/his/her} blood pressure taken by a doctor or other health professional? Was it . . .","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Less than 6 months ago,"", ""6 months to 1 year ago,"", ""More than 1 year to 2 years ago,"", ""More than 2 years ago, or"", ""Never?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4129"", ""922"", ""460"", ""424"", ""86"", ""3"", ""16"", ""4""]; Cumulative=[""4129"", ""5051"", ""5511"", ""5935"", ""6021"", ""6024"", ""6040"", ""6044""]; Skip.to.Item=["""", """", """", """", ""BPQ055"", ""BPQ055"", """", """"]"
"BPQ","BPQ020","BPQ020","Ever told you had high blood pressure","{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had hypertension also called high blood pressure?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1532"", ""4408"", ""0"", ""11"", ""93""]; Cumulative=[""1532"", ""5940"", ""5940"", ""5951"", ""6044""]; Skip.to.Item=["""", ""BPQ055"", ""BPQ055"", ""BPQ055"", """"]"
"BPQ","BPQ030","BPQ030","Told had high blood pressure - 2+ times","{Were you/Was SP} told on 2 or more different visits that {you/s/he} had hypertension also called high blood pressure?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1263"", ""266"", ""0"", ""3"", ""4512""]; Cumulative=[""1263"", ""1529"", ""1529"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ","BPQ040A","BPQ040A","Taking prescription for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to . . . take prescribed medicine?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1225"", ""306"", ""1"", ""0"", ""4512""]; Cumulative=[""1225"", ""1531"", ""1532"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ","BPQ040B","BPQ040B","Told to control weight for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to control {your/his/her} weight or lose weight?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""772"", ""757"", ""1"", ""2"", ""4512""]; Cumulative=[""772"", ""1529"", ""1530"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ","BPQ040C","BPQ040C","Told to reduce sodium for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to cut down on salt or sodium in {your/his/her} diet?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1011"", ""517"", ""1"", ""3"", ""4512""]; Cumulative=[""1011"", ""1528"", ""1529"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ","BPQ040D","BPQ040D","Told to exercise more for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to exercise more?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""910"", ""618"", ""1"", ""3"", ""4512""]; Cumulative=[""910"", ""1528"", ""1529"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ","BPQ040E","BPQ040E","Told to reduce alcohol for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to cut down {your/his/her} alcohol consumption?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""402"", ""1123"", ""1"", ""6"", ""4512""]; Cumulative=[""402"", ""1525"", ""1526"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"BPQ","BPQ040F","BPQ040F","Told to do other things for hypertension","Because of {your/SPs} (high blood pressure/hypertension) {have you/has s/he} ever been told to do something else?","Both males and females 16 YEARS - 120 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""119"", ""1408"", ""1"", ""4"", ""4512""]; Cumulative=[""119"", ""1527"", ""1528"", ""1532"", ""6044""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
