"Table_name","Variable","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Codebook_table"
"DIQ_L","SEQN","SEQN","Respondent sequence number","Respondent sequence number","Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_L","DIQ010","DIQ010","Doctor told you have diabetes","The next questions are about specific medical conditions. {Other than during pregnancy {have you/has SP}/{Have you/Has SP}} ever been told by a doctor or health professional that {you have/{he/she/SP} has} diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Borderline"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1081"", ""10371"", ""284"", ""0"", ""4"", ""4""]; Cumulative=[""1081"", ""11452"", ""11736"", ""11736"", ""11740"", ""11744""]; Skip.to.Item=["""", ""DIQ159"", ""DIQ159"", ""DIQ159"", ""DIQ159"", """"]"
"DIQ_L","DID040","DID040","Age when first told you had diabetes","How old {was SP/were you} when a doctor or other health professional first told {you/him/her} that {you/he/she} had diabetes or sugar diabetes?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 79"", ""80"", ""666"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""80 years or older"", ""Less than 1 year"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1050"", ""7"", ""0"", ""0"", ""24"", ""10663""]; Cumulative=[""1050"", ""1057"", ""1057"", ""1057"", ""1081"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_L","DIQ159","DIQ159",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_L","DIQ160","DIQ160","Ever told you have prediabetes","{Have you/Has SP} ever been told by a doctor or other health professional that {you have/SP has} any of the following: prediabetes impaired fasting glucose impaired glucose tolerance borderline diabetes or that {your/her/his} blood sugar is higher than normal but not high enough to be called diabetes or sugar diabetes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""918"", ""7089"", ""0"", ""15"", ""3722""]; Cumulative=[""918"", ""8007"", ""8007"", ""8022"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_L","DIQ180","DIQ180","Had blood tested past three years","{Have you/Has SP} had a blood test for high blood sugar or diabetes within the past three years?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3370"", ""4667"", ""2"", ""265"", ""3440""]; Cumulative=[""3370"", ""8037"", ""8039"", ""8304"", ""11744""]; Skip.to.Item=[""DIQ065"", ""DIQ065"", ""DIQ065"", ""DIQ065"", """"]"
"DIQ_L","DIQ050","DIQ050","Taking insulin now","{Is SP/Are you} now taking insulin","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""344"", ""737"", ""0"", ""0"", ""10663""]; Cumulative=[""344"", ""1081"", ""1081"", ""1081"", ""11744""]; Skip.to.Item=["""", ""DIQ065"", ""DIQ065"", ""DIQ065"", """"]"
"DIQ_L","DID060","DID060","How long taking insulin","For how long {have you/has SP} been taking insulin?","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1 to 60"", ""666"", ""777"", ""999"", "".""]; Value.Description=[""Range of Values"", ""Less than 1 month"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""332"", ""3"", ""0"", ""8"", ""11401""]; Cumulative=[""332"", ""335"", ""335"", ""343"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"DIQ_L","DIQ060U","DIQ060U","Unit of measure (month/year)","UNIT OF MEASURE","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Months"", ""Years"", ""Missing""]; Count=[""35"", ""297"", ""11412""]; Cumulative=[""35"", ""332"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"DIQ_L","DIQ065","DIQ065",NA,NA,"Both males and females 1 YEARS - 150 YEARS",NA,NA
"DIQ_L","DIQ070","DIQ070","Take diabetic pills to lower blood sugar","{Is SP/Are you} now taking diabetic pills to lower {{his/her}/your} blood sugar? These are sometimes called oral agents or oral hypoglycemic agents.","Both males and females 1 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""885"", ""1389"", ""0"", ""7"", ""9463""]; Cumulative=[""885"", ""2274"", ""2274"", ""2281"", ""11744""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
