"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"P_DS1TOT","DR1DAY","DR1DAY","Intake day of the week","Intake day of the week","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", "".""]; Value.Description=[""Sunday"", ""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Missing""]; Count=[""2151"", ""1049"", ""1064"", ""1090"", ""1218"", ""3346"", ""2916"", ""1466""]; Cumulative=[""2151"", ""3200"", ""4264"", ""5354"", ""6572"", ""9918"", ""12834"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DR1DBIH","DR1DBIH","# of days b/w intake and HH interview","# of days b/w intake and HH interview","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""-42 to 91"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""12170"", ""2130""]; Cumulative=[""12170"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS1TOT","DR1DRSTZ","DR1DRSTZ","Dietary recall status","Dietary recall status","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""4"", ""5"", "".""]; Value.Description=[""Reliable and met the minimum criteria"", ""Not reliable or not met the minimum criteria"", ""Reported consuming breast-milk"", ""Not done"", ""Missing""]; Count=[""12392"", ""200"", ""242"", ""1466"", ""0""]; Cumulative=[""12392"", ""12592"", ""12834"", ""14300"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DR1EXMER","DR1EXMER","Interviewer ID code","Interviewer ID code","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""14 to 94"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""12834"", ""1466""]; Cumulative=[""12834"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS1TOT","DR1HELP","DR1HELP","Helped in responding for this interview","Who helped in responding for this interview","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""12"", ""77"", ""99"", "".""]; Value.Description=[""SP"", ""Parent of SP"", ""Spouse of SP"", ""Child of SP"", ""Grandparent of SP"", ""Friend, Partner, Non Relative"", ""Translator, not a HH member"", ""Child care provider, Caretaker"", ""Other Relative"", ""No One"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""864"", ""691"", ""22"", ""47"", ""42"", ""3"", ""74"", ""4"", ""41"", ""10823"", ""0"", ""0"", ""1689""]; Cumulative=[""864"", ""1555"", ""1577"", ""1624"", ""1666"", ""1669"", ""1743"", ""1747"", ""1788"", ""12611"", ""12611"", ""12611"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DR1LANG","DR1LANG","Language respondent used mostly","The respondent spoke mostly:","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", "".""]; Value.Description=[""English"", ""Spanish"", ""English and Spanish"", ""Other"", ""Asian Languages"", ""Asian Languages and English"", ""Missing""]; Count=[""11586"", ""1034"", ""95"", ""75"", ""32"", ""26"", ""1452""]; Cumulative=[""11586"", ""12620"", ""12715"", ""12790"", ""12822"", ""12848"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DR1MRESP","DR1MRESP","Main respondent for this interview","Who was the main respondent for this interview?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""5"", ""6"", ""7"", ""8"", ""9"", ""10"", ""11"", ""77"", ""99"", "".""]; Value.Description=[""SP"", ""Mother of SP"", ""Father of SP"", ""Spouse of SP"", ""Child of SP"", ""Grandparent of SP"", ""Friend, Partner, Non Relative"", ""Translator, not a HH member"", ""Child care provider, Caretaker"", ""Other Relative"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""9962"", ""2164"", ""333"", ""19"", ""35"", ""61"", ""1"", ""7"", ""3"", ""37"", ""1"", ""0"", ""1677""]; Cumulative=[""9962"", ""12126"", ""12459"", ""12478"", ""12513"", ""12574"", ""12575"", ""12582"", ""12585"", ""12622"", ""12623"", ""12623"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DRDINT","DRDINT","Number of days of intake","Indicates whether the sample person has intake data for one or two days.","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", "".""]; Value.Description=[""Day 1 only"", ""Day 1 and day 2"", ""Missing""]; Count=[""1804"", ""10830"", ""1666""]; Cumulative=[""1804"", ""12634"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DS1AN","DS1AN","Any Antacids Taken?","Any Antacids Taken?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""281"", ""12345"", ""0"", ""0"", ""1674""]; Cumulative=[""281"", ""12626"", ""12626"", ""12626"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DS1ANCNT","DS1ANCNT","Total # of Antacids Taken","Total # of Antacids Taken","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""12626"", ""1674""]; Cumulative=[""12626"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS1TOT","DS1DS","DS1DS","Any Dietary Supplements Taken?","Any Dietary Supplements taken in the past 24 hour?","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4151"", ""8435"", ""0"", ""0"", ""1714""]; Cumulative=[""4151"", ""12586"", ""12586"", ""12586"", ""14300""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"P_DS1TOT","DS1DSCNT","DS1DSCNT","Total # of Dietary Supplements Taken","Total # of Dietary Supplements Taken","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 19"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""12586"", ""1714""]; Cumulative=[""12586"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS1TOT","DS1TCAFF","DS1TCAFF","Caffeine (mg)","Caffeine (mg)","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""20 to 1200"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""22"", ""14278""]; Cumulative=[""22"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
"P_DS1TOT","DS1TCALC","DS1TCALC","Calcium (mg)","Calcium (mg)","Both males and females 0 YEARS - 150 YEARS",NA,"Code.or.Value=[""2 to 4202"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2129"", ""12171""]; Cumulative=[""2129"", ""14300""]; Skip.to.Item=[""NA"", ""NA""]"
