"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"VIQ_D","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 12 YEARS - 150 YEARS",NA,NA
"VIQ_D","VIQ010","VIQ010","Can see light","Next I have general questions about (your/SPs) vision. With both eyes open can (you/he/she) see light?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""7266"", ""1"", ""0"", ""0"", ""0""]; Cumulative=[""7266"", ""7267"", ""7267"", ""7267"", ""7267""]; Skip.to.Item=[""VIQ031"", """", """", """", """"]"
"VIQ_D","VIQ017","VIQ017","Blind in both eyes","{Are you/Is SP} blind in both eyes?","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""7"", ""9"", "".""]; Value.Description=[""Yes"", ""No"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""1"", ""0"", ""0"", ""0"", ""7266""]; Cumulative=[""1"", ""1"", ""1"", ""1"", ""7267""]; Skip.to.Item=[""VIQ071"", """", """", """", """"]"
"VIQ_D","VIQ031","VIQ031","General condition of eyesight","At the present time would you say (your/SPS) eyesight with glasses or contact lenses if (you/he/she) wear them is.....","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""7"", ""9"", "".""]; Value.Description=[""Excellent,"", ""Good,"", ""Fair,"", ""Poor, or"", ""Very poor?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3082"", ""3027"", ""912"", ""180"", ""57"", ""0"", ""8"", ""1""]; Cumulative=[""3082"", ""6109"", ""7021"", ""7201"", ""7258"", ""7258"", ""7266"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ041","VIQ041","Time worrying about eyesight","How much of the time {do you/does SP} worry about {your/his/her} eyesight? Would you say . . .","Both males and females 12 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", ""2"", ""3"", ""4"", ""7"", ""9"", "".""]; Value.Description=[""None of the time,"", ""A little of the time,"", ""Some of the time,"", ""Most of the time, or"", ""All of the time?"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4394"", ""1358"", ""960"", ""280"", ""267"", ""1"", ""6"", ""1""]; Cumulative=[""4394"", ""5752"", ""6712"", ""6992"", ""7259"", ""7260"", ""7266"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ051A","VIQ051A","Difficulty reading ordinary newsprint","The next questions are about how much difficulty if any {you have/SP has} doing certain activities such as reading ordinary newsprint or going down steps. If {you/s/he} usually wear{s} glasses or contact lenses to do these activities please rate {you r/his/her} ability to do them while wearing {your/his/her} glasses or contacts. How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""No difficulty"", ""A little difficulty"", ""Moderate difficulty"", ""Extreme difficulty"", ""Unable to do because of eyesight"", ""Does not do this for other reasons"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""3834"", ""696"", ""239"", ""103"", ""53"", ""53"", ""0"", ""0"", ""2289""]; Cumulative=[""3834"", ""4530"", ""4769"", ""4872"", ""4925"", ""4978"", ""4978"", ""4978"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ051B","VIQ051B","Difficulty with up close work or chores","How much difficulty {do you/does SP} have . . .doing work or hobbies that require {you/him/her} to see well up close such as cooking sewing fixing things around the house or using hand tools?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""No difficulty"", ""A little difficulty"", ""Moderate difficulty"", ""Extreme difficulty"", ""Unable to do because of eyesight"", ""Does not do this for other reasons"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4035"", ""592"", ""183"", ""69"", ""35"", ""63"", ""0"", ""1"", ""2289""]; Cumulative=[""4035"", ""4627"", ""4810"", ""4879"", ""4914"", ""4977"", ""4977"", ""4978"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ051C","VIQ051C","Difficulty seeing steps/curbs-dim light","How much difficulty {do you/does SP} have . . .going down steps stairs or curbs in dim light or at night?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""No difficulty"", ""A little difficulty"", ""Moderate difficulty"", ""Extreme difficulty"", ""Unable to do because of eyesight"", ""Does not do this for other reasons"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4003"", ""559"", ""198"", ""97"", ""26"", ""92"", ""0"", ""3"", ""2289""]; Cumulative=[""4003"", ""4562"", ""4760"", ""4857"", ""4883"", ""4975"", ""4975"", ""4978"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ051D","VIQ051D","Difficulty noticing objects to side","How much difficulty {do you/does SP} have . . .noticing objects off to the side while {you are/s/he is} walking?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""No difficulty"", ""A little difficulty"", ""Moderate difficulty"", ""Extreme difficulty"", ""Unable to do because of eyesight"", ""Does not do this for other reasons"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4427"", ""338"", ""120"", ""51"", ""18"", ""21"", ""0"", ""3"", ""2289""]; Cumulative=[""4427"", ""4765"", ""4885"", ""4936"", ""4954"", ""4975"", ""4975"", ""4978"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ051E","VIQ051E","Difficulty findng object on crowdedshelf","How much difficulty {do you/does SP} have . . .finding something on a crowded shelf?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""77"", ""99"", "".""]; Value.Description=[""No difficulty"", ""A little difficulty"", ""Moderate difficulty"", ""Extreme difficulty"", ""Unable to do because of eyesight"", ""Does not do this for other reasons"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4315"", ""429"", ""137"", ""52"", ""15"", ""26"", ""0"", ""4"", ""2289""]; Cumulative=[""4315"", ""4744"", ""4881"", ""4933"", ""4948"", ""4974"", ""4974"", ""4978"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
"VIQ_D","VIQ056","VIQ056","Difficulty drivng daytime-familiar place","How much difficulty {do you/does SP} have driving during the daytime in familiar places?","Both males and females 20 YEARS - 150 YEARS",NA,"Code.or.Value=[""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""77"", ""99"", "".""]; Value.Description=[""No difficulty"", ""A little difficulty"", ""Moderate difficulty"", ""Extreme difficulty"", ""Unable to do because of eyesight"", ""Does not do this for other reasons"", ""Never drove"", ""Refused"", ""Don't know"", ""Missing""]; Count=[""4203"", ""133"", ""22"", ""4"", ""52"", ""278"", ""286"", ""0"", ""0"", ""2289""]; Cumulative=[""4203"", ""4336"", ""4358"", ""4362"", ""4414"", ""4692"", ""4978"", ""4978"", ""4978"", ""7267""]; Skip.to.Item=[""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA"", ""NA""]"
